,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
7,Year/Year,,-0.4%,-5.6%,-0.3%,-0.024,-5.7%,-8.5%,0.022,7.9%,-7.6%,-3.8%,-8.9%,-0.1%,-5.6%,2009,-7.2%,-12.9%,4.1%,-4.7%,2.0%,-0.023,-5.8%,-0.9%,-0.024
0,Team,82.0,19780,3101,6391,0.485,1569,2180,0.72,791,2692,3483,1835,1591,8373,2010,564,425,1137,602,1582,0.381,2499,4809,0.52
1,Team/G,,241.2,37.8,77.9,0.485,19.1,26.6,0.72,9.6,32.8,42.5,22.4,19.4,102.1,2010,6.9,5.2,13.9,7.3,19.3,0.381,30.5,58.6,0.52
2,Lg Rank,,17,15,28,3.0,12,5,30.0,27,3,11,6,3,9,2010,21,10,12,8,8,2.0,21,28,4.0
3,Year/Year,,0.0%,2.6%,-1.0%,0.017,3.0%,8.3%,-0.037,-10.7%,4.6%,0.7%,10.3%,-4.3%,1.8%,2010,-4.9%,-2.3%,8.8%,-8.2%,-5.3%,-0.012,5.6%,0.5%,0.025
4,Opponent,82.0,19780,2935,6633,0.442,1444,1907,0.757,794,2366,3160,1661,1708,7838,2010,542,325,1045,524,1511,0.347,2411,5122,0.471
5,Opponent/G,,241.2,35.8,80.9,0.442,17.6,23.3,0.757,9.7,28.9,38.5,20.3,20.8,95.6,2010,6.6,4.0,12.7,6.4,18.4,0.347,29.4,62.5,0.471
6,Lg Rank,,17,6,11,4.0,11,11,15.0,2,3,2,10,15,6,2010,4,2,28,14,15,11.0,6,9,3.0
7,Year/Year,,0.0%,5.8%,2.9%,0.012,-1.0%,0.6%,-0.013,-9.6%,2.4%,-0.9%,5.9%,2.6%,4.6%,2010,4.4%,-3.8%,-8.1%,8.7%,4.4%,0.014,5.1%,2.5%,0.012
0,Team,82.0,19755,2886,6647,0.434,1546,2075,0.745,856,2449,3305,1720,1648,7827,2011,544,341,1166,509,1489,0.342,2377,5158,0.461
1,Team/G,,240.9,35.2,81.1,0.434,18.9,25.3,0.745,10.4,29.9,40.3,21.0,20.1,95.5,2011,6.6,4.2,14.2,6.2,18.2,0.342,29.0,62.9,0.461
2,Lg Rank,,27,28,13,29.0,8,8,24.0,19,21,22,20,12,25,2011,26,28,18,16,13,23.0,27,16,28.0
3,Year/Year,,-0.1%,-6.9%,4.0%,-0.051,-1.5%,-4.8%,0.025,8.2%,-9.0%,-5.1%,-6.3%,3.6%,-6.5%,2011,-3.5%,-19.8%,2.6%,-15.4%,-5.9%,-0.039,-4.9%,7.3%,-0.059
4,Opponent,82.0,19755,3232,6804,0.475,1438,1894,0.759,894,2676,3570,1984,1747,8566,2011,619,489,1111,664,1614,0.411,2568,5190,0.495
5,Opponent/G,,240.9,39.4,83.0,0.475,17.5,23.1,0.759,10.9,32.6,43.5,24.2,21.3,104.5,2011,7.5,6.0,13.5,8.1,19.7,0.411,31.3,63.3,0.495
6,Lg Rank,,27,26,20,27.0,7,7,10.0,17,30,26,28,10,23,2011,22,28,25,30,27,30.0,18,14,20.0
7,Year/Year,,-0.1%,10.1%,2.6%,0.033,-0.4%,-0.7%,0.002,12.6%,13.1%,13.0%,19.4%,2.3%,9.3%,2011,14.2%,50.5%,6.3%,26.7%,6.8%,0.065,6.5%,1.3%,0.024
0,Team,66.0,15965,2261,5360,0.422,1178,1645,0.716,841,1949,2790,1308,1317,6140,2012,466,262,1017,440,1273,0.346,1821,4087,0.446
1,Team/G,,241.9,34.3,81.2,0.422,17.8,24.9,0.716,12.7,29.5,42.3,19.8,20.0,93.0,2012,7.1,4.0,15.4,6.7,19.3,0.346,27.6,61.9,0.446
2,Lg Rank,,10,29,18,29.0,9,6,28.0,4,22,14,23,20,25,2012,22,29,26,14,16,15.0,28,19,29.0
3,Year/Year,,0.4%,-2.7%,0.2%,-0.012,-5.3%,-1.5%,-0.029,22.1%,-1.1%,4.9%,-5.5%,-0.7%,-2.5%,2012,6.4%,-4.5%,8.4%,7.4%,6.2%,0.004,-4.8%,-1.6%,-0.015
4,Opponent,66.0,15965,2536,5431,0.467,1095,1464,0.748,752,2073,2825,1527,1381,6615,2012,524,409,917,448,1236,0.362,2088,4195,0.498
5,Opponent/G,,241.9,38.4,82.3,0.467,16.6,22.2,0.748,11.4,31.4,42.8,23.1,20.9,100.2,2012,7.9,6.2,13.9,6.8,18.7,0.362,31.6,63.6,0.498
6,Lg Rank,,10,26,21,27.0,12,13,11.0,18,22,20,25,6,26,2012,20,28,22,25,18,24.0,24,18,27.0
7,Year/Year,,0.4%,-2.5%,-0.8%,-0.008,-5.4%,-4.0%,-0.011,4.5%,-3.8%,-1.7%,-4.4%,-1.8%,-4.1%,2012,5.2%,3.9%,2.5%,-16.2%,-4.9%,-0.049,1.0%,0.4%,0.003
0,Team,82.0,19730,2993,6901,0.434,1380,1826,0.756,1004,2359,3363,1694,1737,7913,2013,647,334,1149,547,1581,0.346,2446,5320,0.46
1,Team/G,,240.6,36.5,84.2,0.434,16.8,22.3,0.756,12.2,28.8,41.0,20.7,21.2,96.5,2013,7.9,4.1,14.0,6.7,19.3,0.346,29.8,64.9,0.46
2,Lg Rank,,26,20,6,29.0,13,15,14.0,7,30,22,26,26,19,2013,17,29,7,17,17,23.0,18,9,26.0
3,Year/Year,,-0.5%,6.5%,3.6%,0.012,-5.7%,-10.7%,0.04,-3.9%,-2.6%,-3.0%,4.2%,6.2%,3.7%,2013,11.8%,2.6%,-9.1%,0.1%,-0.0%,0.0,8.1%,4.8%,0.014
4,Opponent,82.0,19730,3109,6527,0.476,1469,1987,0.739,889,2563,3452,1963,1615,8297,2013,624,560,1249,610,1639,0.372,2499,4888,0.511
5,Opponent/G,,240.6,37.9,79.6,0.476,17.9,24.2,0.739,10.8,31.3,42.1,23.9,19.7,101.2,2013,7.6,6.8,15.2,7.4,20.0,0.372,30.5,59.6,0.511
6,Lg Rank,,26,20,6,30.0,26,28,6.0,9,15,15,28,16,25,2013,11,29,9,16,15,25.0,20,6,28.0
7,Year/Year,,-0.5%,-1.3%,-3.3%,0.009,8.0%,9.2%,-0.009,-4.8%,-0.5%,-1.6%,3.5%,-5.9%,1.0%,2013,-4.2%,10.2%,9.6%,9.6%,6.7%,0.01,-3.7%,-6.2%,0.014
0,Team,82.0,19930,3036,6955,0.437,1398,1861,0.751,989,2629,3618,1738,1640,8054,2014,579,304,1163,584,1640,0.356,2452,5315,0.461
1,Team/G,,243.0,37.0,84.8,0.437,17.0,22.7,0.751,12.1,32.1,44.1,21.2,20.0,98.2,2014,7.1,3.7,14.2,7.1,20.0,0.356,29.9,64.8,0.461
2,Lg Rank,,4,19,8,27.0,17,18,20.0,6,14,11,20,11,22,2014,24,29,10,18,20,18.0,16,5,29.0
3,Year/Year,,1.0%,1.4%,0.8%,0.003,1.3%,1.9%,-0.005,-1.5%,11.4%,7.6%,2.6%,-5.6%,1.8%,2014,-10.5%,-9.0%,1.2%,6.8%,3.7%,0.01,0.2%,-0.1%,0.002
4,Opponent,82.0,19930,3097,6847,0.452,1365,1803,0.757,841,2648,3489,2037,1599,8324,2014,587,461,1144,765,2083,0.367,2332,4764,0.49
5,Opponent/G,,243.0,37.8,83.5,0.452,16.6,22.0,0.757,10.3,32.3,42.5,24.8,19.5,101.5,2014,7.2,5.6,14.0,9.3,25.4,0.367,28.4,58.1,0.49
6,Lg Rank,,4,16,20,12.0,8,8,16.0,5,22,15,28,24,16,2014,6,27,24,30,30,22.0,8,5,13.0
7,Year/Year,,1.0%,-0.4%,4.9%,-0.024,-7.1%,-9.3%,0.018,-5.4%,3.3%,1.1%,3.8%,-1.0%,0.3%,2014,-5.9%,-17.7%,-8.4%,25.4%,27.1%,-0.005,-6.7%,-2.5%,-0.022
0,Team,82.0,19780,3089,6739,0.458,1453,1934,0.751,911,2612,3523,1814,1510,8457,2015,603,340,1171,826,2253,0.367,2263,4486,0.504
1,Team/G,,241.2,37.7,82.2,0.458,17.7,23.6,0.751,11.1,31.9,43.0,22.1,18.4,103.1,2015,7.4,4.1,14.3,10.1,27.5,0.367,27.6,54.7,0.504
2,Lg Rank,,23,15,24,8.0,9,12,18.0,11,21,18,10,5,8,2015,19,25,17,4,2,5.0,28,29,7.0
3,Year/Year,,-0.8%,1.7%,-3.1%,0.022,3.9%,3.9%,0.0,-7.9%,-0.6%,-2.6%,4.4%,-7.9%,5.0%,2015,4.1%,11.8%,0.7%,41.4%,37.4%,0.011,-7.7%,-15.6%,0.043
4,Opponent,82.0,19780,3121,6850,0.456,1214,1629,0.745,885,2487,3372,1974,1685,8090,2015,642,368,1092,634,1848,0.343,2487,5002,0.497
5,Opponent/G,,241.2,38.1,83.5,0.456,14.8,19.9,0.745,10.8,30.3,41.1,24.1,20.5,98.7,2015,7.8,4.5,13.3,7.7,22.5,0.343,30.3,61.0,0.497
6,Lg Rank,,23,22,16,20.0,1,1,12.0,12,4,3,30,11,13,2015,15,10,22,13,15,9.0,21,15,24.0
7,Year/Year,,-0.8%,0.8%,0.0%,0.003,-11.1%,-9.7%,-0.012,5.2%,-6.1%,-3.4%,-3.1%,5.4%,-2.8%,2015,9.4%,-20.2%,-4.5%,-17.1%,-11.3%,-0.024,6.6%,5.0%,0.008
0,Team,82.0,19855,3171,6888,0.46,1333,1783,0.748,873,2777,3650,1861,1666,8555,2016,551,317,1114,880,2428,0.362,2291,4460,0.514
1,Team/G,,242.1,38.7,84.0,0.46,16.3,21.7,0.748,10.6,33.9,44.5,22.7,20.3,104.3,2016,6.7,3.9,13.6,10.7,29.6,0.362,27.9,54.4,0.514
2,Lg Rank,,9,8,19,10.0,26,24,21.0,12,11,9,13,14,8,2016,28,27,10,2,3,7.0,24,29,4.0
3,Year/Year,,0.4%,2.7%,2.2%,0.002,-8.3%,-7.8%,-0.004,-4.2%,6.3%,3.6%,2.6%,10.3%,1.2%,2016,-8.6%,-6.8%,-4.9%,6.5%,7.8%,-0.004,1.2%,-0.6%,0.009
4,Opponent,82.0,19855,3019,6736,0.448,1378,1855,0.743,760,2604,3364,1756,1690,8063,2016,590,362,1092,647,1862,0.347,2372,4874,0.487
5,Opponent/G,,242.1,36.8,82.1,0.448,16.8,22.6,0.743,9.3,31.8,41.0,21.4,20.6,98.3,2016,7.2,4.4,13.3,7.9,22.7,0.347,28.9,59.4,0.487
6,Lg Rank,,9,6,5,14.0,10,11,5.0,5,8,5,8,12,4,2016,7,7,24,9,7,13.0,7,12,15.0
7,Year/Year,,0.4%,-3.3%,-1.7%,-0.007,13.5%,13.9%,-0.002,-14.1%,4.7%,-0.2%,-11.0%,0.3%,-0.3%,2016,-8.1%,-1.6%,0.0%,2.1%,0.8%,0.004,-4.6%,-2.6%,-0.011
0,Team,82.0,19880,3275,6963,0.47,1431,1913,0.748,766,2821,3587,1858,1486,9048,2017,539,327,1121,1067,2779,0.384,2208,4184,0.528
1,Team/G,,242.4,39.9,84.9,0.47,17.5,23.3,0.748,9.3,34.4,43.7,22.7,18.1,110.3,2017,6.6,4.0,13.7,13.0,33.9,0.384,26.9,51.0,0.528
2,Lg Rank,,4,5,19,5.0,19,13,23.0,21,7,12,13,4,4,2017,30,25,14,2,2,2.0,27,29,3.0
3,Year/Year,,0.1%,3.3%,1.1%,0.01,7.4%,7.3%,0.0,-12.3%,1.6%,-1.7%,-0.2%,-10.8%,5.8%,2017,-2.2%,3.2%,0.6%,21.3%,14.5%,0.022,-3.6%,-6.2%,0.014
4,Opponent,82.0,19880,3333,7284,0.458,1271,1644,0.773,902,2724,3626,2024,1690,8787,2017,598,349,1033,850,2353,0.361,2483,4931,0.504
5,Opponent/G,,242.4,40.6,88.8,0.458,15.5,20.0,0.773,11.0,33.2,44.2,24.7,20.6,107.2,2017,7.3,4.3,12.6,10.4,28.7,0.361,30.3,60.1,0.504
6,Lg Rank,,4,26,26,16.0,3,3,20.0,27,16,20,29,6,20,2017,8,8,28,26,24,18.0,22,22,17.0
7,Year/Year,,0.1%,10.4%,8.1%,0.009,-7.8%,-11.4%,0.03,18.7%,4.6%,7.8%,15.3%,0.0%,9.0%,2017,1.4%,-3.6%,-5.4%,31.4%,26.4%,0.014,4.7%,1.2%,0.017
0,Team,82.0,19730,3311,6950,0.476,1488,1909,0.779,694,2761,3455,1916,1524,9091,2018,582,312,1126,981,2636,0.372,2330,4314,0.54
1,Team/G,,240.6,40.4,84.8,0.476,18.1,23.3,0.779,8.5,33.7,42.1,23.4,18.6,110.9,2018,7.1,3.8,13.7,12.0,32.1,0.372,28.4,52.6,0.54
2,Lg Rank,,23,10,26,5.0,6,9,10.0,27,17,23,12,5,5,2018,24,28,10,3,5,6.0,20,28,5.0
3,Year/Year,,-0.8%,1.1%,-0.2%,0.006,4.0%,-0.2%,0.031,-9.4%,-2.1%,-3.7%,3.1%,2.6%,0.5%,2018,8.0%,-4.6%,0.4%,-8.1%,-5.1%,-0.012,5.5%,3.1%,0.012
4,Opponent,82.0,19730,3429,7238,0.474,1200,1588,0.756,812,2766,3578,2122,1696,9014,2018,613,340,1105,956,2596,0.368,2473,4642,0.533
5,Opponent/G,,240.6,41.8,88.3,0.474,14.6,19.4,0.756,9.9,33.7,43.6,25.9,20.7,109.9,2018,7.5,4.1,13.5,11.7,31.7,0.368,30.2,56.6,0.533
6,Lg Rank,,23,30,25,28.0,3,4,5.0,18,17,18,28,7,26,2018,12,3,26,28,29,22.0,24,13,28.0
7,Year/Year,,-0.8%,2.9%,-0.6%,0.016,-5.6%,-3.4%,-0.017,-10.0%,1.5%,-1.3%,4.8%,0.4%,2.6%,2018,2.5%,-2.6%,7.0%,12.5%,10.3%,0.007,-0.4%,-5.9%,0.029
0,Team,82.0,19755,3189,7184,0.444,1342,1694,0.792,879,2619,3498,1698,1642,8567,2019,534,195,1106,847,2388,0.355,2342,4796,0.488
1,Team/G,,240.9,38.9,87.6,0.444,16.4,20.7,0.792,10.7,31.9,42.7,20.7,20.0,104.5,2019,6.5,2.4,13.5,10.3,29.1,0.355,28.6,58.5,0.488
2,Lg Rank,,24,26,23,28.0,22,27,7.0,12,28,26,29,6,29,2019,28,30,9,20,24,13.0,20,13,29.0
3,Year/Year,,0.1%,-3.7%,3.4%,-0.032,-9.8%,-11.3%,0.013,26.7%,-5.1%,1.2%,-11.4%,7.7%,-5.8%,2019,-8.2%,-37.5%,-1.8%,-13.7%,-9.4%,-0.017,0.5%,11.2%,-0.052
4,Opponent,82.0,19755,3539,7148,0.495,1293,1680,0.77,782,2835,3617,2107,1592,9355,2019,568,459,1022,984,2590,0.38,2555,4558,0.561
5,Opponent/G,,240.9,43.2,87.2,0.495,15.8,20.5,0.77,9.5,34.6,44.1,25.7,19.4,114.1,2019,6.9,5.6,12.5,12.0,31.6,0.38,31.2,55.6,0.561
6,Lg Rank,,24,28,7,30.0,3,3,19.0,6,13,8,24,28,24,2019,6,27,28,22,11,30.0,25,6,30.0
7,Year/Year,,0.1%,3.2%,-1.2%,0.021,7.7%,5.8%,0.014,-3.7%,2.5%,1.1%,-0.7%,-6.1%,3.8%,2019,-7.3%,35.0%,-7.5%,2.9%,-0.2%,0.012,3.3%,-1.8%,0.028
0,Team,65.0,15725,2619,5715,0.458,983,1296,0.758,704,2172,2876,1500,1188,6948,2020,447,211,1073,727,2070,0.351,1892,3645,0.519
1,Team/G,,241.9,40.3,87.9,0.458,15.1,19.9,0.758,10.8,33.4,44.2,23.1,18.3,106.9,2020,6.9,3.2,16.5,11.2,31.8,0.351,29.1,56.1,0.519
2,Lg Rank,,27,20,24,19.0,29,29,20.0,4,22,19,24,1,26,2020,25,30,30,21,20,20.0,14,13,20.0
3,Year/Year,,0.4%,3.6%,0.4%,0.014,-7.6%,-3.5%,-0.034,1.0%,4.6%,3.7%,11.4%,-8.7%,2.3%,2020,5.6%,36.5%,22.4%,8.3%,9.4%,-0.003,1.9%,-4.1%,0.031
4,Opponent,65.0,15725,2851,5811,0.491,955,1245,0.767,633,2154,2787,1699,1277,7461,2020,613,412,844,804,2143,0.375,2047,3668,0.558
5,Opponent/G,,241.9,43.9,89.4,0.491,14.7,19.2,0.767,9.7,33.1,42.9,26.1,19.6,114.8,2020,9.4,6.3,13.0,12.4,33.0,0.375,31.5,56.4,0.558
6,Lg Rank,,27,30,18,30.0,2,2,11.0,11,3,6,29,26,22,2020,30,29,26,20,8,26.0,29,21,29.0
7,Year/Year,,0.4%,1.6%,2.6%,-0.004,-6.8%,-6.5%,-0.003,2.1%,-4.1%,-2.8%,1.7%,1.2%,0.6%,2020,36.1%,13.2%,4.2%,3.1%,4.4%,-0.005,1.1%,1.5%,-0.002
0,Team,72.0,17430,2778,6175,0.45,1200,1614,0.743,751,2327,3078,1716,1308,7476,2021,559,325,1114,720,2141,0.336,2058,4034,0.51
1,Team/G,,242.1,38.6,85.8,0.45,16.7,22.4,0.743,10.4,32.3,42.8,23.8,18.2,103.8,2021,7.8,4.5,15.5,10.0,29.7,0.336,28.6,56.0,0.51
2,Lg Rank,,6,29,28,25.0,14,9,26.0,10,28,24,21,7,30,2021,12,20,29,29,28,30.0,14,9,26.0
3,Year/Year,,0.1%,-4.2%,-2.5%,-0.008,10.2%,12.4%,-0.015,-3.7%,-3.3%,-3.4%,3.3%,-0.6%,-2.9%,2021,12.9%,39.1%,-6.3%,-10.6%,-6.6%,-0.015,-1.8%,-0.1%,-0.009
4,Opponent,72.0,17430,3024,6245,0.484,1143,1468,0.779,712,2437,3149,1828,1451,8084,2021,613,425,1033,893,2334,0.383,2131,3911,0.545
5,Opponent/G,,242.1,42.0,86.7,0.484,15.9,20.4,0.779,9.9,33.8,43.7,25.4,20.2,112.3,2021,8.5,5.9,14.3,12.4,32.4,0.383,29.6,54.3,0.545
6,Lg Rank,,6,21,8,29.0,8,7,16.0,17,14,14,20,6,17,2021,28,29,12,13,6,28.0,21,18,27.0
7,Year/Year,,0.1%,-4.2%,-3.0%,-0.006,8.0%,6.4%,0.012,1.5%,2.1%,2.0%,-2.9%,2.6%,-2.2%,2021,-9.7%,-6.9%,10.5%,0.3%,-1.7%,0.007,-6.0%,-3.7%,-0.013
0,Team,82.0,19730,3255,6940,0.469,1376,1810,0.76,837,2786,3623,2064,1433,8839,2022,580,343,1181,953,2686,0.355,2302,4254,0.541
1,Team/G,,240.6,39.7,84.6,0.469,16.8,22.1,0.76,10.2,34.0,44.2,25.2,17.5,107.8,2022,7.1,4.2,14.4,11.6,32.8,0.355,28.1,51.9,0.541
2,Lg Rank,,24,21,29,9.0,18,12,21.0,16,16,15,11,1,25,2022,26,24,22,20,22,15.0,15,17,12.0
3,Year/Year,,-0.6%,2.9%,-1.3%,0.019,0.7%,-1.5%,0.017,-2.1%,5.1%,3.4%,5.6%,-3.8%,3.8%,2022,-8.9%,-7.3%,-6.9%,16.2%,10.2%,0.019,-1.8%,-7.4%,0.031
4,Opponent,82.0,19730,3236,7152,0.452,1233,1592,0.774,858,2657,3515,1978,1638,8665,2022,691,380,1101,960,2721,0.353,2276,4431,0.514
5,Opponent/G,,240.6,39.5,87.2,0.452,15.0,19.4,0.774,10.5,32.4,42.9,24.1,20.0,105.7,2022,8.4,4.6,13.4,11.7,33.2,0.353,27.8,54.0,0.514
6,Lg Rank,,24,8,10,8.0,3,2,15.0,19,3,6,12,11,5,2022,28,15,17,6,7,16.0,12,20,5.0
7,Year/Year,,-0.6%,-6.0%,0.6%,-0.032,-5.3%,-4.8%,-0.004,5.8%,-4.3%,-2.0%,-5.0%,-0.9%,-5.9%,2022,-1.0%,-21.5%,-6.4%,-5.6%,2.4%,-0.03,-6.2%,-0.5%,-0.031
0,Team,82.0,19880,3408,6984,0.488,1439,1844,0.78,795,2574,3369,2045,1560,9205,2023,586,384,1094,950,2589,0.367,2458,4395,0.559
1,Team/G,,242.4,41.6,85.2,0.488,17.5,22.5,0.78,9.7,31.4,41.1,24.9,19.0,112.3,2023,7.1,4.7,13.3,11.6,31.6,0.367,30.0,53.6,0.559
2,Lg Rank,,5,20,27,5.0,23,21,19.0,22,25,25,19,9,25,2023,15,14,6,19,24,12.0,14,18,8.0
3,Year/Year,,0.8%,4.7%,0.6%,0.019,4.6%,1.9%,0.02,-5.0%,-7.6%,-7.0%,-0.9%,8.9%,4.1%,2023,1.0%,12.0%,-7.4%,-0.3%,-3.6%,0.012,6.8%,3.3%,0.018
4,Opponent,82.0,19880,3201,6847,0.468,1438,1838,0.782,801,2580,3381,1888,1675,8764,2023,575,360,1284,924,2508,0.368,2277,4339,0.525
5,Opponent/G,,242.4,39.0,83.5,0.468,17.5,22.4,0.782,9.8,31.5,41.2,23.0,20.4,106.9,2023,7.0,4.4,15.7,11.3,30.6,0.368,27.8,52.9,0.525
6,Lg Rank,,5,1,3,7.0,8,8,19.0,9,3,3,1,10,1,2023,11,13,4,2,1,23.0,5,10,4.0
7,Year/Year,,0.8%,-1.1%,-4.3%,0.015,16.6%,15.5%,0.008,-6.6%,-2.9%,-3.8%,-4.6%,2.3%,1.1%,2023,-16.8%,-5.3%,16.6%,-3.8%,-7.8%,0.016,0.0%,-2.1%,0.011
