,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
1,Team/G,,241.8,33.6,80.0,0.421,19.3,27.0,0.714,13.6,29.2,42.8,18.7,20.9,91.8,2004,8.9,5.0,17.5,5.3,15.5,0.341,28.4,64.5,0.44
2,Lg Rank,,11,22,15,26.0,7,3,27.0,4,23,10,29,10,18,2004,5,13,29,11,12,19.0,22,17,27.0
3,Year/Year,,0.0%,-2.1%,2.5%,-0.02,-2.4%,6.5%,-0.064,21.6%,-0.1%,5.9%,-4.7%,4.1%,0.3%,2004,18.0%,4.1%,31.4%,71.1%,56.5%,0.029,-9.3%,-5.3%,-0.019
4,Opponent,82.0,19830,3061,6740,0.454,1444,1874,0.771,1048,2520,3568,1966,1783,7990,2004,786,448,1321,424,1238,0.342,2637,5502,0.479
5,Opponent/G,,241.8,37.3,82.2,0.454,17.6,22.9,0.771,12.8,30.7,43.5,24.0,21.7,97.4,2004,9.6,5.5,16.1,5.2,15.1,0.342,32.2,67.1,0.479
6,Lg Rank,,11,25,24,26.0,11,7,27.0,22,19,21,28,13,22,2004,29,23,4,15,17,13.0,26,24,26.0
7,Year/Year,,0.0%,6.4%,3.6%,0.012,4.5%,4.6%,-0.001,10.4%,3.0%,5.1%,10.7%,-1.2%,5.3%,2004,28.4%,25.1%,12.8%,-5.6%,-0.3%,-0.019,8.6%,4.5%,0.018
0,Team,82.0,19780,2966,6794,0.437,1795,2476,0.725,1133,2374,3507,1563,1807,8241,2005,716,347,1172,514,1498,0.343,2452,5296,0.463
1,Team/G,,241.2,36.2,82.9,0.437,21.9,30.2,0.725,13.8,29.0,42.8,19.1,22.0,100.5,2005,8.7,4.2,14.3,6.3,18.3,0.343,29.9,64.6,0.463
2,Lg Rank,,19,12,5,24.0,2,1,24.0,1,23,9,28,9,6,2005,3,20,15,10,8,25.0,18,14,22.0
3,Year/Year,,-0.3%,7.5%,3.6%,0.016,13.7%,12.0%,0.011,1.6%,-0.8%,0.0%,1.7%,5.5%,9.5%,2005,-2.3%,-14.5%,-18.6%,18.7%,18.0%,0.002,5.5%,0.2%,0.023
4,Opponent,82.0,19780,3099,6748,0.459,1549,2034,0.762,1017,2510,3527,1885,1995,8268,2005,586,412,1306,521,1432,0.364,2578,5316,0.485
5,Opponent/G,,241.2,37.8,82.3,0.459,18.9,24.8,0.762,12.4,30.6,43.0,23.0,24.3,100.8,2005,7.1,5.0,15.9,6.4,17.5,0.364,31.4,64.8,0.485
6,Lg Rank,,19,25,23,24.0,8,9,20.0,21,23,23,27,3,23,2005,8,18,3,28,27,22.0,22,17,24.0
7,Year/Year,,-0.3%,1.2%,0.1%,0.005,7.3%,8.5%,-0.009,-3.0%,-0.4%,-1.1%,-4.1%,11.9%,3.5%,2005,-25.4%,-8.0%,-1.1%,22.9%,15.7%,0.021,-2.2%,-3.4%,0.006
0,Team,82.0,19830,2975,6656,0.447,1889,2496,0.757,1035,2344,3379,1523,1855,8336,2006,658,339,1143,497,1394,0.357,2478,5262,0.471
1,Team/G,,241.8,36.3,81.2,0.447,23.0,30.4,0.757,12.6,28.6,41.2,18.6,22.6,101.7,2006,8.0,4.1,13.9,6.1,17.0,0.357,30.2,64.2,0.471
2,Lg Rank,,17,13,7,21.0,1,2,12.0,3,25,15,25,12,3,2006,3,22,10,12,15,15.0,14,11,22.0
3,Year/Year,,0.3%,0.3%,-2.0%,0.01,5.2%,0.8%,0.032,-8.6%,-1.3%,-3.6%,-2.6%,2.7%,1.2%,2006,-8.1%,-2.3%,-2.5%,-3.3%,-6.9%,0.013,1.1%,-0.6%,0.008
4,Opponent,82.0,19830,3014,6477,0.465,1655,2222,0.745,964,2477,3441,1766,2075,8184,2006,537,341,1326,501,1379,0.363,2513,5098,0.493
5,Opponent/G,,241.8,36.8,79.0,0.465,20.2,27.1,0.745,11.8,30.2,42.0,21.5,25.3,99.8,2006,6.5,4.2,16.2,6.1,16.8,0.363,30.6,62.2,0.493
6,Lg Rank,,17,20,18,23.0,20,18,16.0,21,20,24,23,3,21,2006,6,5,2,22,21,21.0,19,11,24.0
7,Year/Year,,0.3%,-2.7%,-4.0%,0.006,6.8%,9.2%,-0.017,-5.2%,-1.3%,-2.4%,-6.3%,4.0%,-1.0%,2006,-8.4%,-17.2%,1.5%,-3.8%,-3.7%,-0.001,-2.5%,-4.1%,0.008
0,Team,82.0,19830,3070,6820,0.45,1855,2425,0.765,998,2379,3377,1660,1823,8556,2007,635,375,1133,561,1614,0.348,2509,5206,0.482
1,Team/G,,241.8,37.4,83.2,0.45,22.6,29.6,0.765,12.2,29.0,41.2,20.2,22.2,104.3,2007,7.7,4.6,13.8,6.8,19.7,0.348,30.6,63.5,0.482
2,Lg Rank,,18,6,3,22.0,2,4,11.0,6,22,12,23,15,4,2007,6,18,3,7,6,21.0,13,12,17.0
3,Year/Year,,0.0%,3.2%,2.5%,0.003,-1.8%,-2.8%,0.008,-3.6%,1.5%,-0.1%,9.0%,-1.7%,2.6%,2007,-3.5%,10.6%,-0.9%,12.9%,15.8%,-0.009,1.3%,-1.1%,0.011
4,Opponent,82.0,19830,3166,6700,0.473,1668,2146,0.777,973,2551,3524,1942,1927,8598,2007,519,380,1291,598,1585,0.377,2568,5115,0.502
5,Opponent/G,,241.8,38.6,81.7,0.473,20.3,26.2,0.777,11.9,31.1,43.0,23.7,23.5,104.9,2007,6.3,4.6,15.7,7.3,19.3,0.377,31.3,62.4,0.502
6,Lg Rank,,18,25,25,27.0,20,18,29.0,25,26,27,26,6,28,2007,2,15,6,29,29,29.0,23,13,26.0
7,Year/Year,,0.0%,5.0%,3.4%,0.007,0.8%,-3.4%,0.032,0.9%,3.0%,2.4%,10.0%,-7.1%,5.1%,2007,-3.4%,11.4%,-2.6%,19.4%,14.9%,0.014,2.2%,0.3%,0.009
0,Team,82.0,19905,2986,6695,0.446,1557,1991,0.782,1007,2404,3411,1607,1606,8104,2008,632,391,1082,575,1614,0.356,2411,5081,0.475
1,Team/G,,242.7,36.4,81.6,0.446,19.0,24.3,0.782,12.3,29.3,41.6,19.6,19.6,98.8,2008,7.7,4.8,13.2,7.0,19.7,0.356,29.4,62.0,0.475
2,Lg Rank,,1,20,16,22.0,12,19,5.0,8,27,19,27,5,14,2008,10,15,7,11,9,17.0,22,20,18.0
3,Year/Year,,0.4%,-2.7%,-1.8%,-0.004,-16.1%,-17.9%,0.017,0.9%,1.1%,1.0%,-3.2%,-11.9%,-5.3%,2008,-0.5%,4.3%,-4.5%,2.5%,0.0%,0.009,-3.9%,-2.4%,-0.007
4,Opponent,82.0,19905,3015,6537,0.461,1418,1880,0.754,900,2478,3378,1958,1656,8131,2008,529,360,1149,683,1768,0.386,2332,4769,0.489
5,Opponent/G,,242.7,36.8,79.7,0.461,17.3,22.9,0.754,11.0,30.2,41.2,23.9,20.2,99.2,2008,6.5,4.4,14.0,8.3,21.6,0.386,28.4,58.2,0.489
6,Lg Rank,,1,13,9,19.0,9,8,16.0,13,11,12,27,21,12,2008,5,9,12,30,30,30.0,3,1,17.0
7,Year/Year,,0.4%,-4.8%,-2.4%,-0.011,-15.0%,-12.4%,-0.023,-7.5%,-2.9%,-4.1%,0.8%,-14.1%,-5.4%,2008,1.9%,-5.3%,-11.0%,14.2%,11.5%,0.009,-9.2%,-6.8%,-0.013
0,Team,82.0,19705,2994,6655,0.45,1494,1948,0.767,956,2330,3286,1641,1679,7877,2009,619,365,1146,395,1198,0.33,2599,5457,0.476
1,Team/G,,240.3,36.5,81.2,0.45,18.2,23.8,0.767,11.7,28.4,40.1,20.0,20.5,96.1,2009,7.5,4.5,14.0,4.8,14.6,0.33,31.7,66.5,0.476
2,Lg Rank,,29,19,14,23.0,23,20,16.0,8,30,22,25,14,25,2009,8,23,13,26,25,29.0,9,8,21.0
3,Year/Year,,-1.0%,0.3%,-0.6%,0.004,-4.0%,-2.2%,-0.015,-5.1%,-3.1%,-3.7%,2.1%,4.5%,-2.8%,2009,-2.1%,-6.6%,5.9%,-31.3%,-25.8%,-0.027,7.8%,7.4%,0.002
4,Opponent,82.0,19705,3164,6565,0.482,1487,1959,0.759,934,2491,3425,2015,1638,8489,2009,593,431,1140,674,1740,0.387,2490,4825,0.516
5,Opponent/G,,240.3,38.6,80.1,0.482,18.1,23.9,0.759,11.4,30.4,41.8,24.6,20.0,103.5,2009,7.2,5.3,13.9,8.2,21.2,0.387,30.4,58.8,0.516
6,Lg Rank,,29,23,14,29.0,13,14,7.0,20,15,20,30,25,24,2009,15,22,16,30,30,27.0,16,4,29.0
7,Year/Year,,-1.0%,4.9%,0.4%,0.021,4.9%,4.2%,0.005,3.8%,0.5%,1.4%,2.9%,-1.1%,4.4%,2009,12.1%,19.7%,-0.8%,-1.3%,-1.6%,0.001,6.8%,1.2%,0.027
0,Team,82.0,19830,3008,6700,0.449,1444,1895,0.762,966,2458,3424,1557,1752,7892,2010,493,421,1219,432,1225,0.353,2576,5475,0.471
1,Team/G,,241.8,36.7,81.7,0.449,17.6,23.1,0.762,11.8,30.0,41.8,19.0,21.4,96.2,2010,6.0,5.1,14.9,5.3,14.9,0.353,31.4,66.8,0.471
2,Lg Rank,,12,23,16,24.0,23,24,14.0,7,22,16,27,21,26,2010,28,11,21,24,24,14.0,17,5,28.0
3,Year/Year,,0.6%,0.5%,0.7%,-0.001,-3.3%,-2.7%,-0.005,1.0%,5.5%,4.2%,-5.1%,4.3%,0.2%,2010,-20.4%,15.3%,6.4%,9.4%,2.3%,0.023,-0.9%,0.3%,-0.006
4,Opponent,82.0,19830,3083,6664,0.463,1590,2088,0.761,935,2530,3465,1772,1684,8284,2010,569,415,1115,528,1466,0.36,2555,5198,0.492
5,Opponent/G,,241.8,37.6,81.3,0.463,19.4,25.5,0.761,11.4,30.9,42.3,21.6,20.5,101.0,2010,6.9,5.1,13.6,6.4,17.9,0.36,31.2,63.4,0.492
6,Lg Rank,,12,15,12,17.0,20,19,18.0,24,18,19,20,18,16,2010,9,19,22,17,13,20.0,14,11,17.0
7,Year/Year,,0.6%,-2.6%,1.5%,-0.019,6.9%,6.6%,0.002,0.1%,1.6%,1.2%,-12.1%,2.8%,-2.4%,2010,-4.0%,-3.7%,-2.2%,-21.7%,-15.7%,-0.027,2.6%,7.7%,-0.025
0,Team,82.0,19930,3048,6888,0.443,1489,1999,0.745,1013,2374,3387,1592,1850,7977,2011,665,502,1258,392,1182,0.332,2656,5706,0.465
1,Team/G,,243.0,37.2,84.0,0.443,18.2,24.4,0.745,12.4,29.0,41.3,19.4,22.6,97.3,2011,8.1,6.1,15.3,4.8,14.4,0.332,32.4,69.6,0.465
2,Lg Rank,,4,17,5,25.0,16,12,25.0,3,25,15,29,29,21,2011,4,1,26,28,27,28.0,5,2,26.0
3,Year/Year,,0.5%,1.3%,2.8%,-0.006,3.1%,5.5%,-0.017,4.9%,-3.4%,-1.1%,2.2%,5.6%,1.1%,2011,34.9%,19.2%,3.2%,-9.3%,-3.5%,-0.021,3.1%,4.2%,-0.005
4,Opponent,82.0,19930,3174,6741,0.471,1676,2202,0.761,994,2607,3601,1898,1662,8584,2011,624,413,1293,560,1500,0.373,2614,5241,0.499
5,Opponent/G,,243.0,38.7,82.2,0.471,20.4,26.9,0.761,12.1,31.8,43.9,23.1,20.3,104.7,2011,7.6,5.0,15.8,6.8,18.3,0.373,31.9,63.9,0.499
6,Lg Rank,,4,23,18,24.0,27,27,12.0,28,23,27,26,21,24,2011,24,20,3,21,18,26.0,23,22,25.0
7,Year/Year,,0.5%,3.0%,1.2%,0.008,5.4%,5.5%,-0.0,6.3%,3.0%,3.9%,7.1%,-1.3%,3.6%,2011,9.7%,-0.5%,16.0%,6.1%,2.3%,0.013,2.3%,0.8%,0.007
0,Team,66.0,15865,2414,5475,0.441,1008,1386,0.727,775,1975,2750,1262,1405,6180,2012,527,417,1008,344,1075,0.32,2070,4400,0.47
1,Team/G,,240.4,36.6,83.0,0.441,15.3,21.0,0.727,11.7,29.9,41.7,19.1,21.3,93.6,2012,8.0,6.3,15.3,5.2,16.3,0.32,31.4,66.7,0.47
2,Lg Rank,,28,17,6,21.0,26,24,26.0,12,21,20,27,26,22,2012,13,2,24,25,20,28.0,7,6,21.0
3,Year/Year,,-1.1%,-1.6%,-1.2%,-0.002,-15.9%,-13.9%,-0.018,-4.9%,3.4%,0.9%,-1.5%,-5.6%,-3.7%,2012,-1.5%,3.2%,-0.4%,9.0%,13.0%,-0.012,-3.2%,-4.2%,0.005
4,Opponent,66.0,15865,2422,5352,0.453,1227,1618,0.758,811,2062,2873,1420,1231,6497,2012,520,300,1004,426,1216,0.35,1996,4136,0.483
5,Opponent/G,,240.4,36.7,81.1,0.453,18.6,24.5,0.758,12.3,31.2,43.5,21.5,18.7,98.4,2012,7.9,4.5,15.2,6.5,18.4,0.35,30.2,62.7,0.483
6,Lg Rank,,28,17,15,18.0,26,26,19.0,26,18,24,20,23,20,2012,18,7,8,16,14,15.0,19,14,19.0
7,Year/Year,,-1.1%,-5.2%,-1.4%,-0.018,-9.0%,-8.7%,-0.003,1.4%,-1.7%,-0.9%,-7.0%,-8.0%,-6.0%,2012,3.5%,-9.8%,-3.5%,-5.5%,0.7%,-0.023,-5.1%,-2.0%,-0.016
0,Team,82.0,19855,2910,6693,0.435,1279,1746,0.733,887,2652,3539,1775,1681,7644,2013,598,376,1238,545,1495,0.365,2365,5198,0.455
1,Team/G,,242.1,35.5,81.6,0.435,15.6,21.3,0.733,10.8,32.3,43.2,21.6,20.5,93.2,2013,7.3,4.6,15.1,6.6,18.2,0.365,28.8,63.4,0.455
2,Lg Rank,,7,28,15,27.0,24,16,23.0,21,7,9,19,20,28,2013,20,21,24,18,20,10.0,23,15,29.0
3,Year/Year,,0.7%,-3.0%,-1.6%,-0.006,2.1%,1.4%,0.005,-7.9%,8.1%,3.6%,13.2%,-3.7%,-0.4%,2013,-8.7%,-27.4%,-1.1%,27.5%,11.9%,0.045,-8.0%,-4.9%,-0.015
4,Opponent,82.0,19855,2944,6697,0.44,1378,1867,0.738,903,2719,3622,1767,1569,7852,2013,639,358,1193,586,1680,0.349,2358,5017,0.47
5,Opponent/G,,242.1,35.9,81.7,0.44,16.8,22.8,0.738,11.0,33.2,44.2,21.5,19.1,95.8,2013,7.8,4.4,14.5,7.1,20.5,0.349,28.8,61.2,0.47
6,Lg Rank,,7,7,14,5.0,18,22,5.0,14,28,28,10,21,8,2013,13,7,18,14,17,10.0,6,10,7.0
7,Year/Year,,0.7%,-2.2%,0.7%,-0.013,-9.6%,-7.1%,-0.02,-10.4%,6.1%,1.5%,0.2%,2.6%,-2.7%,2013,-1.1%,-4.0%,-4.4%,10.7%,11.2%,-0.002,-4.9%,-2.4%,-0.013
0,Team,82.0,20055,3177,6920,0.459,1253,1715,0.731,886,2573,3459,1909,1675,8254,2014,668,377,1204,647,1704,0.38,2530,5216,0.485
1,Team/G,,244.6,38.7,84.4,0.459,15.3,20.9,0.731,10.8,31.4,42.2,23.3,20.4,100.7,2014,8.1,4.6,14.7,7.9,20.8,0.38,30.9,63.6,0.485
2,Lg Rank,,1,9,9,10.0,29,25,25.0,19,17,20,8,13,16,2014,11,15,15,16,19,5.0,8,9,12.0
3,Year/Year,,1.0%,9.2%,3.4%,0.024,-2.0%,-1.8%,-0.002,-0.1%,-3.0%,-2.3%,7.5%,-0.4%,8.0%,2014,11.7%,0.3%,-2.7%,18.7%,14.0%,0.015,7.0%,0.3%,0.03
4,Opponent,82.0,20055,3038,6632,0.458,1462,1912,0.765,827,2633,3460,1824,1600,8150,2014,631,320,1314,612,1763,0.347,2426,4869,0.498
5,Opponent/G,,244.6,37.0,80.9,0.458,17.8,23.3,0.765,10.1,32.1,42.2,22.2,19.5,99.4,2014,7.7,3.9,16.0,7.5,21.5,0.347,29.6,59.4,0.498
6,Lg Rank,,1,11,7,18.0,14,13,23.0,4,20,11,18,23,9,2014,16,7,4,12,12,6.0,14,8,21.0
7,Year/Year,,1.0%,3.2%,-1.0%,0.018,6.1%,2.4%,0.027,-8.4%,-3.2%,-4.5%,3.2%,2.0%,3.8%,2014,-1.3%,-10.6%,10.1%,4.4%,4.9%,-0.002,2.9%,-2.9%,0.028
0,Team,82.0,19955,3139,6790,0.462,1305,1758,0.742,862,2801,3663,1969,1707,8080,2015,601,378,1233,497,1381,0.36,2642,5409,0.488
1,Team/G,,243.4,38.3,82.8,0.462,15.9,21.4,0.742,10.5,34.2,44.7,24.0,20.8,98.5,2015,7.3,4.6,15.0,6.1,16.8,0.36,32.2,66.0,0.488
2,Lg Rank,,1,9,21,6.0,25,22,21.0,19,5,8,6,17,17,2015,20,16,24,27,27,9.0,2,4,13.0
3,Year/Year,,-0.5%,-1.2%,-1.9%,0.003,4.2%,2.5%,0.012,-2.7%,8.9%,5.9%,3.1%,1.9%,-2.1%,2015,-10.0%,0.3%,2.4%,-23.2%,-19.0%,-0.02,4.4%,3.7%,0.003
4,Opponent,82.0,19955,2965,6844,0.433,1434,1942,0.738,821,2599,3420,1634,1610,8021,2015,655,350,1145,657,1885,0.349,2308,4959,0.465
5,Opponent/G,,243.4,36.2,83.5,0.433,17.5,23.7,0.738,10.0,31.7,41.7,19.9,19.6,97.8,2015,8.0,4.3,14.0,8.0,23.0,0.349,28.1,60.5,0.465
6,Lg Rank,,1,6,15,2.0,18,20,4.0,5,10,6,3,21,10,2015,21,6,19,16,19,14.0,6,12,4.0
7,Year/Year,,-0.5%,-2.4%,3.2%,-0.025,-1.9%,1.6%,-0.026,-0.7%,-1.3%,-1.2%,-10.4%,0.6%,-1.6%,2015,3.8%,9.4%,-12.9%,7.4%,6.9%,0.001,-4.9%,1.8%,-0.033
0,Team,82.0,19755,3238,7033,0.46,1349,1849,0.73,743,2688,3431,2005,1708,8534,2016,708,323,1186,709,1983,0.358,2529,5050,0.501
1,Team/G,,240.9,39.5,85.8,0.46,16.5,22.5,0.73,9.1,32.8,41.8,24.5,20.8,104.1,2016,8.6,3.9,14.5,8.6,24.2,0.358,30.8,61.6,0.501
2,Lg Rank,,26,6,10,9.0,24,20,25.0,27,22,26,5,21,9,2016,8,26,16,13,14,11.0,9,16,9.0
3,Year/Year,,-1.0%,3.2%,3.6%,-0.002,3.4%,5.2%,-0.013,-13.8%,-4.0%,-6.3%,1.8%,0.1%,5.6%,2016,17.8%,-14.6%,-3.8%,42.7%,43.6%,-0.002,-4.3%,-6.6%,0.012
4,Opponent,82.0,19755,3170,6868,0.462,1498,1947,0.769,773,2858,3631,1846,1651,8575,2016,661,356,1325,737,1987,0.371,2433,4881,0.498
5,Opponent/G,,240.9,38.7,83.8,0.462,18.3,23.7,0.769,9.4,34.9,44.3,22.5,20.1,104.6,2016,8.1,4.3,16.2,9.0,24.2,0.371,29.7,59.5,0.498
6,Lg Rank,,26,18,8,23.0,20,17,26.0,7,23,17,18,16,21,2016,21,6,4,20,15,28.0,16,13,18.0
7,Year/Year,,-1.0%,6.9%,0.4%,0.028,4.5%,0.3%,0.031,-5.8%,10.0%,6.2%,13.0%,2.5%,6.9%,2016,0.9%,1.7%,15.7%,12.2%,5.4%,0.022,5.4%,-1.6%,0.033
0,Team,82.0,19855,3388,7137,0.475,1421,1812,0.784,843,2671,3514,1956,1745,8953,2017,693,336,1162,756,2030,0.372,2632,5107,0.515
1,Team/G,,242.1,41.3,87.0,0.475,17.3,22.1,0.784,10.3,32.6,42.9,23.9,21.3,109.2,2017,8.5,4.1,14.2,9.2,24.8,0.372,32.1,62.3,0.515
2,Lg Rank,,7,2,10,3.0,20,22,12.0,13,24,22,6,27,5,2017,2,24,20,16,20,8.0,4,6,7.0
3,Year/Year,,0.5%,4.6%,1.5%,0.014,5.3%,-2.0%,0.055,13.5%,-0.6%,2.4%,-2.4%,2.2%,4.9%,2017,-2.1%,4.0%,-2.0%,6.6%,2.4%,0.015,4.1%,1.1%,0.015
4,Opponent,82.0,19855,3253,6978,0.466,1489,1982,0.751,868,2661,3529,1870,1621,8805,2017,606,377,1257,810,2224,0.364,2443,4754,0.514
5,Opponent/G,,242.1,39.7,85.1,0.466,18.2,24.2,0.751,10.6,32.5,43.0,22.8,19.8,107.4,2017,7.4,4.6,15.3,9.9,27.1,0.364,29.8,58.0,0.514
6,Lg Rank,,7,21,12,24.0,17,21,1.0,20,9,11,15,18,21,2017,12,10,3,17,16,20.0,16,11,25.0
7,Year/Year,,0.5%,2.6%,1.6%,0.005,-0.6%,1.8%,-0.018,12.3%,-6.9%,-2.8%,1.3%,-1.8%,2.7%,2017,-8.3%,5.9%,-5.1%,9.9%,11.9%,-0.007,0.4%,-2.6%,0.015
0,Team,82.0,19855,3275,7018,0.467,1378,1786,0.772,823,2713,3536,2065,1746,8742,2018,645,353,1196,814,2173,0.375,2461,4845,0.508
1,Team/G,,242.1,39.9,85.6,0.467,16.8,21.8,0.772,10.0,33.1,43.1,25.2,21.3,106.6,2018,7.9,4.3,14.6,9.9,26.5,0.375,30.0,59.1,0.508
2,Lg Rank,,5,12,19,11.0,13,14,16.0,13,22,21,4,25,13,2018,10,22,18,21,23,4.0,10,10,14.0
3,Year/Year,,0.0%,-3.3%,-1.7%,-0.008,-3.0%,-1.4%,-0.013,-2.4%,1.6%,0.6%,5.6%,0.1%,-2.4%,2018,-6.9%,5.1%,2.9%,7.7%,7.0%,0.002,-6.5%,-5.1%,-0.007
4,Opponent,82.0,19855,3195,6918,0.462,1469,1931,0.761,805,2682,3487,1831,1639,8694,2018,641,383,1224,835,2393,0.349,2360,4525,0.522
5,Opponent/G,,242.1,39.0,84.4,0.462,17.9,23.5,0.761,9.8,32.7,42.5,22.3,20.0,106.0,2018,7.8,4.7,14.9,10.2,29.2,0.349,28.8,55.2,0.522
6,Lg Rank,,5,11,9,15.0,22,26,11.0,16,7,10,10,15,15,2018,19,13,6,12,14,6.0,12,9,23.0
7,Year/Year,,0.0%,-1.8%,-0.9%,-0.004,-1.3%,-2.6%,0.009,-7.3%,0.8%,-1.2%,-2.1%,1.1%,-1.3%,2018,5.8%,1.6%,-2.6%,3.1%,7.6%,-0.015,-3.4%,-4.8%,0.008
0,Team,82.0,19930,3456,7387,0.468,1508,1963,0.768,794,2679,3473,2154,1701,9350,2019,683,379,1154,930,2731,0.341,2526,4656,0.543
1,Team/G,,243.0,42.1,90.1,0.468,18.4,23.9,0.768,9.7,32.7,42.4,26.3,20.7,114.0,2019,8.3,4.6,14.1,11.3,33.3,0.341,30.8,56.8,0.543
2,Lg Rank,,2,10,10,11.0,10,9,17.0,23,27,27,6,13,10,2019,7,23,18,14,12,26.0,11,17,4.0
3,Year/Year,,0.4%,5.5%,5.3%,0.001,9.4%,9.9%,-0.003,-3.5%,-1.3%,-1.8%,4.3%,-2.6%,7.0%,2019,5.9%,7.4%,-3.5%,14.3%,25.7%,-0.034,2.6%,-3.9%,0.035
4,Opponent,82.0,19930,3560,7424,0.48,1474,1895,0.778,936,2939,3875,2151,1741,9588,2019,631,378,1292,994,2689,0.37,2566,4735,0.542
5,Opponent/G,,243.0,43.4,90.5,0.48,18.0,23.1,0.778,11.4,35.8,47.3,26.2,21.2,116.9,2019,7.7,4.6,15.8,12.1,32.8,0.37,31.3,57.7,0.542
6,Lg Rank,,2,30,22,28.0,20,18,26.0,29,27,28,28,12,29,2019,20,10,3,26,19,27.0,26,21,28.0
7,Year/Year,,0.4%,11.4%,7.3%,0.018,0.3%,-1.9%,0.017,16.3%,9.6%,11.1%,17.5%,6.2%,10.3%,2019,-1.6%,-1.3%,5.6%,19.0%,12.4%,0.021,8.7%,4.6%,0.02
0,Team,72.0,17355,2990,6544,0.457,1394,1770,0.788,732,2295,3027,1801,1634,8238,2020,574,309,1020,864,2345,0.368,2126,4199,0.506
1,Team/G,,241.0,41.5,90.9,0.457,19.4,24.6,0.788,10.2,31.9,42.0,25.0,22.7,114.4,2020,8.0,4.3,14.2,12.0,32.6,0.368,29.5,58.3,0.506
2,Lg Rank,,19,11,5,21.0,6,7,11.0,17,28,28,12,29,7,2020,11,24,9,17,18,8.0,8,5,26.0
3,Year/Year,,-0.8%,-1.5%,0.9%,-0.011,5.3%,2.7%,0.019,5.0%,-2.4%,-0.7%,-4.8%,9.4%,0.3%,2020,-4.3%,-7.1%,0.7%,5.8%,-2.2%,0.028,-4.1%,2.7%,-0.036
4,Opponent,72.0,17355,3104,6363,0.488,1470,1890,0.778,753,2572,3325,1814,1601,8574,2020,541,363,1163,896,2386,0.376,2208,3977,0.555
5,Opponent/G,,241.0,43.1,88.4,0.488,20.4,26.3,0.778,10.5,35.7,46.2,25.2,22.2,119.1,2020,7.5,5.0,16.2,12.4,33.1,0.376,30.7,55.2,0.555
6,Lg Rank,,19,27,14,29.0,29,29,19.0,22,23,25,22,4,29,2020,15,18,3,22,9,27.0,26,17,27.0
7,Year/Year,,-0.8%,-0.7%,-2.4%,0.008,13.6%,13.6%,-0.0,-8.4%,-0.3%,-2.3%,-4.0%,4.7%,1.8%,2020,-2.4%,9.4%,2.5%,2.7%,1.1%,0.006,-2.0%,-4.3%,0.013
0,Team,72.0,17405,3108,6547,0.475,1449,1884,0.769,697,2557,3254,1835,1555,8398,2021,528,297,1037,733,2088,0.351,2375,4459,0.533
1,Team/G,,241.7,43.2,90.9,0.475,20.1,26.2,0.769,9.7,35.5,45.2,25.5,21.6,116.6,2021,7.3,4.1,14.4,10.2,29.0,0.351,33.0,61.9,0.533
2,Lg Rank,,11,5,5,10.0,1,1,19.0,15,6,8,13,30,3,2021,18,28,20,28,29,23.0,1,2,14.0
3,Year/Year,,0.3%,3.9%,0.0%,0.018,3.9%,6.4%,-0.018,-4.8%,11.4%,7.5%,1.9%,-4.8%,1.9%,2021,-8.0%,-3.9%,1.7%,-15.2%,-11.0%,-0.017,11.7%,6.2%,0.026
4,Opponent,72.0,17405,3103,6594,0.471,1428,1828,0.781,738,2580,3318,1762,1586,8530,2021,587,348,1056,896,2425,0.369,2207,4169,0.529
5,Opponent/G,,241.7,43.1,91.6,0.471,19.8,25.4,0.781,10.3,35.8,46.1,24.5,22.0,118.5,2021,8.2,4.8,14.7,12.4,33.7,0.369,30.7,57.9,0.529
6,Lg Rank,,11,28,28,20.0,30,29,18.0,25,24,24,12,1,30,2021,25,15,10,15,13,19.0,28,28,15.0
7,Year/Year,,0.3%,-0.0%,3.6%,-0.017,-2.9%,-3.3%,0.003,-2.0%,0.3%,-0.2%,-2.9%,-0.9%,-0.5%,2021,8.5%,-4.1%,-9.2%,0.0%,1.6%,-0.006,-0.0%,4.8%,-0.026
0,Team,82.0,19830,3327,7056,0.472,1393,1778,0.783,737,2798,3535,2052,1545,8907,2022,522,406,1077,860,2512,0.342,2467,4544,0.543
1,Team/G,,241.8,40.6,86.0,0.472,17.0,21.7,0.783,9.0,34.1,43.1,25.0,18.8,108.6,2022,6.4,5.0,13.1,10.5,30.6,0.342,30.1,55.4,0.543
2,Lg Rank,,7,15,26,5.0,15,15,12.0,28,14,23,12,9,22,2022,30,8,8,30,29,26.0,6,8,9.0
3,Year/Year,,0.0%,-6.0%,-5.4%,-0.003,-15.6%,-17.1%,0.014,-7.2%,-3.9%,-4.6%,-1.8%,-12.8%,-6.9%,2022,-13.2%,20.0%,-8.8%,3.0%,5.6%,-0.009,-8.8%,-10.5%,0.01
4,Opponent,82.0,19830,3384,7287,0.464,1475,1828,0.807,840,2786,3626,1941,1634,9184,2022,598,344,972,941,2607,0.361,2443,4680,0.522
5,Opponent/G,,241.8,41.3,88.9,0.464,18.0,22.3,0.807,10.2,34.0,44.2,23.7,19.9,112.0,2022,7.3,4.2,11.9,11.5,31.8,0.361,29.8,57.1,0.522
