,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
6,Lg Rank,,26,29,29,22.0,21,19,11.0,29,6,24,26,2,29,2003,23,25,26,18,10,26.0,29,29,19.0
7,Year/Year,,-0.1%,0.8%,2.6%,-0.008,-2.9%,-1.9%,-0.008,9.5%,-2.5%,1.2%,-3.4%,-0.7%,0.5%,2003,0.6%,-4.1%,-4.7%,8.4%,1.3%,0.024,-0.2%,2.9%,-0.015
0,Team,82.0,19855,2875,6511,0.442,1470,2028,0.725,1002,2533,3535,1681,1691,7649,2004,576,389,1211,429,1283,0.334,2446,5228,0.468
1,Team/G,,242.1,35.1,79.4,0.442,17.9,24.7,0.725,12.2,30.9,43.1,20.5,20.6,93.3,2004,7.0,4.7,14.8,5.2,15.6,0.334,29.8,63.8,0.468
2,Lg Rank,,7,14,18,15.0,17,13,26.0,14,8,7,18,7,13,2004,25,17,13,12,10,24.0,14,21,9.0
3,Year/Year,,0.5%,-6.1%,-6.2%,0.001,-20.7%,-14.9%,-0.053,-22.0%,-0.5%,-7.7%,-1.8%,-5.3%,-8.9%,2004,-3.0%,-23.1%,-6.5%,0.9%,3.9%,-0.01,-7.2%,-8.4%,0.006
4,Opponent,82.0,19855,2948,6630,0.445,1399,1875,0.746,981,2532,3513,1762,1801,7709,2004,666,418,1145,414,1107,0.374,2534,5523,0.459
5,Opponent/G,,242.1,36.0,80.9,0.445,17.1,22.9,0.746,12.0,30.9,42.8,21.5,22.0,94.0,2004,8.1,5.1,14.0,5.0,13.5,0.374,30.9,67.4,0.459
6,Lg Rank,,7,17,18,19.0,7,8,11.0,12,23,18,17,11,14,2004,19,16,22,9,6,28.0,21,26,15.0
7,Year/Year,,0.5%,-9.0%,-7.6%,-0.007,-11.2%,-10.0%,-0.01,-18.5%,6.0%,-2.2%,-8.9%,-7.0%,-9.2%,2004,-6.2%,-14.9%,2.1%,-5.5%,-5.9%,0.002,-9.6%,-7.9%,-0.008
0,Team,82.0,19905,3029,7039,0.43,1412,1955,0.722,1069,2436,3505,1811,1833,8094,2005,642,420,1112,624,1774,0.352,2405,5265,0.457
1,Team/G,,242.7,36.9,85.8,0.43,17.2,23.8,0.722,13.0,29.7,42.7,22.1,22.4,98.7,2005,7.8,5.1,13.6,7.6,21.6,0.352,29.3,64.2,0.457
2,Lg Rank,,5,9,1,28.0,28,27,27.0,5,17,10,8,14,13,2005,11,15,5,5,4,16.0,21,16,26.0
3,Year/Year,,0.3%,5.4%,8.1%,-0.011,-3.9%,-3.6%,-0.003,6.7%,-3.8%,-0.8%,7.7%,8.4%,5.8%,2005,11.5%,8.0%,-8.2%,45.5%,38.3%,0.017,-1.7%,0.7%,-0.011
4,Opponent,82.0,19905,3133,6838,0.458,1555,2087,0.745,1057,2771,3828,1858,1782,8271,2005,570,417,1257,450,1239,0.363,2683,5599,0.479
5,Opponent/G,,242.7,38.2,83.4,0.458,19.0,25.5,0.745,12.9,33.8,46.7,22.7,21.7,100.9,2005,7.0,5.1,15.3,5.5,15.1,0.363,32.7,68.3,0.479
6,Lg Rank,,5,26,26,22.0,9,11,8.0,26,30,30,24,21,24,2005,6,20,10,12,9,20.0,27,28,20.0
7,Year/Year,,0.3%,6.3%,3.1%,0.014,11.2%,11.3%,-0.001,7.7%,9.4%,9.0%,5.4%,-1.1%,7.3%,2005,-14.4%,-0.2%,9.8%,8.7%,11.9%,-0.011,5.9%,1.4%,0.02
0,Team,82.0,19830,2939,6785,0.433,1573,2190,0.718,980,2485,3465,1694,1941,8076,2006,604,357,1156,625,1832,0.341,2314,4953,0.467
1,Team/G,,241.8,35.8,82.7,0.433,19.2,26.7,0.718,12.0,30.3,42.3,20.7,23.7,98.5,2006,7.4,4.4,14.1,7.6,22.3,0.341,28.2,60.4,0.467
2,Lg Rank,,17,19,3,28.0,21,12,26.0,8,12,5,16,23,11,2006,9,18,12,2,2,22.0,26,24,24.0
3,Year/Year,,-0.4%,-3.0%,-3.6%,0.003,11.4%,12.0%,-0.004,-8.3%,2.0%,-1.1%,-6.5%,5.9%,-0.2%,2006,-5.9%,-15.0%,4.0%,0.2%,3.3%,-0.011,-3.8%,-5.9%,0.01
4,Opponent,82.0,19830,3047,6674,0.457,1624,2187,0.743,985,2662,3647,1828,1919,8187,2006,576,409,1258,469,1335,0.351,2578,5339,0.483
5,Opponent/G,,241.8,37.2,81.4,0.457,19.8,26.7,0.743,12.0,32.5,44.5,22.3,23.4,99.8,2006,7.0,5.0,15.3,5.7,16.3,0.351,31.4,65.1,0.483
6,Lg Rank,,17,22,26,20.0,16,17,14.0,27,28,29,24,9,22,2006,11,21,5,14,15,10.0,22,25,20.0
7,Year/Year,,-0.4%,-2.7%,-2.4%,-0.002,4.4%,4.8%,-0.003,-6.8%,-3.9%,-4.7%,-1.6%,7.7%,-1.0%,2006,1.1%,-1.9%,0.1%,4.2%,7.7%,-0.012,-3.9%,-4.6%,0.004
0,Team,82.0,19755,3261,7048,0.463,1515,2113,0.717,940,2456,3396,1950,1933,8737,2007,750,466,1309,700,1967,0.356,2561,5081,0.504
1,Team/G,,240.9,39.8,86.0,0.463,18.5,25.8,0.717,11.5,30.0,41.4,23.8,23.6,106.5,2007,9.1,5.7,16.0,8.5,24.0,0.356,31.2,62.0,0.504
2,Lg Rank,,27,2,1,12.0,21,17,26.0,12,16,10,4,26,2,2007,1,3,23,3,1,14.0,9,21,4.0
3,Year/Year,,-0.4%,11.0%,3.9%,0.03,-3.7%,-3.5%,-0.001,-4.1%,-1.2%,-2.0%,15.1%,-0.4%,8.2%,2007,24.2%,30.5%,13.2%,12.0%,7.4%,0.015,10.7%,2.6%,0.037
4,Opponent,82.0,19755,3171,6871,0.462,1814,2419,0.75,1074,2733,3807,2023,1832,8765,2007,680,399,1525,609,1664,0.366,2562,5207,0.492
5,Opponent/G,,240.9,38.7,83.8,0.462,22.1,29.5,0.75,13.1,33.3,46.4,24.7,22.3,106.9,2007,8.3,4.9,18.6,7.4,20.3,0.366,31.2,63.5,0.492
6,Lg Rank,,27,26,28,19.0,29,29,14.0,30,30,30,28,13,30,2007,28,18,1,30,30,24.0,22,24,21.0
7,Year/Year,,-0.4%,4.1%,3.0%,0.005,11.7%,10.6%,0.007,9.0%,2.7%,4.4%,10.7%,-4.5%,7.1%,2007,18.1%,-2.4%,21.2%,29.9%,24.6%,0.015,-0.6%,-2.5%,0.009
0,Team,82.0,19780,3403,7406,0.459,1538,2044,0.752,1045,2496,3541,1833,1875,9105,2008,744,377,1082,761,2185,0.348,2642,5221,0.506
1,Team/G,,241.2,41.5,90.3,0.459,18.8,24.9,0.752,12.7,30.4,43.2,22.4,22.9,111.0,2008,9.1,4.6,13.2,9.3,26.6,0.348,32.2,63.7,0.506
2,Lg Rank,,18,1,1,12.0,14,16,18.0,5,14,6,8,27,1,2008,2,19,7,2,1,23.0,6,12,6.0
3,Year/Year,,0.1%,4.4%,5.1%,-0.003,1.5%,-3.3%,0.035,11.2%,1.6%,4.3%,-6.0%,-3.0%,4.2%,2008,-0.8%,-19.1%,-17.3%,8.7%,11.1%,-0.008,3.2%,2.8%,0.002
4,Opponent,82.0,19780,3273,6998,0.468,1806,2378,0.759,1053,2803,3856,1939,1736,8924,2008,567,413,1384,572,1556,0.368,2701,5442,0.496
5,Opponent/G,,241.2,39.9,85.3,0.468,22.0,29.0,0.759,12.8,34.2,47.0,23.6,21.2,108.8,2008,6.9,5.0,16.9,7.0,19.0,0.368,32.9,66.4,0.496
6,Lg Rank,,18,26,25,26.0,28,28,20.0,29,30,30,26,14,30,2008,10,20,1,21,22,20.0,27,25,23.0
7,Year/Year,,0.1%,3.2%,1.8%,0.006,-0.4%,-1.7%,0.01,-2.0%,2.6%,1.3%,-4.2%,-5.2%,1.8%,2008,-16.6%,3.5%,-9.2%,-6.1%,-6.5%,0.002,5.4%,4.5%,0.004
0,Team,82.0,19880,3231,7055,0.458,1893,2392,0.791,953,2492,3445,1711,1842,8905,2009,638,527,1201,550,1475,0.373,2681,5580,0.48
1,Team/G,,242.4,39.4,86.0,0.458,23.1,29.2,0.791,11.6,30.4,42.0,20.9,22.5,108.6,2009,7.8,6.4,14.6,6.7,18.0,0.373,32.7,68.0,0.48
2,Lg Rank,,7,3,3,12.0,1,2,8.0,9,14,11,15,25,2,2009,6,1,21,15,18,11.0,4,2,16.0
3,Year/Year,,0.5%,-5.1%,-4.7%,-0.002,23.1%,17.0%,0.039,-8.8%,-0.2%,-2.7%,-6.7%,-1.8%,-2.2%,2009,-14.2%,39.8%,11.0%,-27.7%,-32.5%,0.025,1.5%,6.9%,-0.026
4,Opponent,82.0,19880,3401,7273,0.468,1828,2346,0.779,1165,2695,3860,1980,1927,9212,2009,647,414,1229,582,1531,0.38,2819,5742,0.491
5,Opponent/G,,242.4,41.5,88.7,0.468,22.3,28.6,0.779,14.2,32.9,47.1,24.1,23.5,112.3,2009,7.9,5.0,15.0,7.1,18.7,0.38,34.4,70.0,0.491
6,Lg Rank,,7,30,30,23.0,28,27,23.0,30,28,30,29,3,30,2009,23,18,7,22,21,25.0,30,30,19.0
7,Year/Year,,0.5%,3.9%,3.9%,-0.0,1.2%,-1.3%,0.02,10.6%,-3.9%,0.1%,2.1%,11.0%,3.2%,2009,14.1%,0.2%,-11.2%,1.7%,-1.6%,0.013,4.4%,5.5%,-0.005
0,Team,82.0,19730,3329,7094,0.469,1631,2085,0.782,753,2397,3150,1839,1886,8922,2010,761,340,1204,633,1687,0.375,2696,5407,0.499
1,Team/G,,240.6,40.6,86.5,0.469,19.9,25.4,0.782,9.2,29.2,38.4,22.4,23.0,108.8,2010,9.3,4.1,14.7,7.7,20.6,0.375,32.9,65.9,0.499
2,Lg Rank,,26,2,1,8.0,5,11,5.0,29,27,30,5,30,2,2010,1,25,19,7,7,4.0,5,7,10.0
3,Year/Year,,-0.8%,3.0%,0.6%,0.011,-13.8%,-12.8%,-0.009,-21.0%,-3.8%,-8.6%,7.5%,2.4%,0.2%,2010,19.3%,-35.5%,0.2%,15.1%,14.4%,0.002,0.6%,-3.1%,0.018
4,Opponent,82.0,19730,3409,7033,0.485,1832,2390,0.767,1100,2842,3942,1979,1757,9217,2010,645,407,1442,567,1514,0.375,2842,5519,0.515
5,Opponent/G,,240.6,41.6,85.8,0.485,22.3,29.1,0.767,13.4,34.7,48.1,24.1,21.4,112.4,2010,7.9,5.0,17.6,6.9,18.5,0.375,34.7,67.3,0.515
6,Lg Rank,,26,30,29,29.0,30,30,25.0,30,29,30,29,10,30,2010,26,17,1,23,16,28.0,30,29,26.0
7,Year/Year,,-0.8%,0.2%,-3.3%,0.017,0.2%,1.9%,-0.013,-5.6%,5.5%,2.1%,-0.1%,-8.8%,0.1%,2010,-0.3%,-1.7%,17.3%,-2.6%,-1.1%,-0.006,0.8%,-3.9%,0.024
0,Team,82.0,19830,3251,7047,0.461,1290,1695,0.761,955,2370,3325,1847,1806,8477,2011,737,406,1198,685,1749,0.392,2566,5298,0.484
1,Team/G,,241.8,39.6,85.9,0.461,15.7,20.7,0.761,11.6,28.9,40.5,22.5,22.0,103.4,2011,9.0,5.0,14.6,8.4,21.3,0.392,31.3,64.6,0.484
2,Lg Rank,,12,1,1,14.0,30,30,17.0,10,26,19,7,24,7,2011,2,12,23,4,6,2.0,11,10,19.0
3,Year/Year,,0.5%,-2.3%,-0.7%,-0.008,-20.9%,-18.7%,-0.021,26.8%,-1.1%,5.6%,0.4%,-4.2%,-5.0%,2011,-3.2%,19.4%,-0.5%,8.2%,3.7%,0.016,-4.8%,-2.0%,-0.014
4,Opponent,82.0,19830,3173,6788,0.467,1755,2262,0.776,1051,2623,3674,2029,1512,8668,2011,672,352,1324,567,1586,0.358,2606,5202,0.501
5,Opponent/G,,241.8,38.7,82.8,0.467,21.4,27.6,0.776,12.8,32.0,44.8,24.7,18.4,105.7,2011,8.2,4.3,16.1,6.9,19.3,0.358,31.8,63.4,0.501
6,Lg Rank,,12,22,19,21.0,29,29,26.0,30,26,30,29,30,27,2011,29,6,2,22,22,13.0,22,17,26.0
7,Year/Year,,0.5%,-6.9%,-3.5%,-0.017,-4.2%,-5.4%,0.009,-4.5%,-7.7%,-6.8%,2.5%,-13.9%,-6.0%,2011,4.2%,-13.5%,-8.2%,0.0%,4.8%,-0.017,-8.3%,-5.7%,-0.014
0,Team,66.0,15915,2489,5443,0.457,951,1235,0.77,640,1947,2587,1470,1410,6453,2012,528,362,915,524,1351,0.388,1965,4092,0.48
1,Team/G,,241.1,37.7,82.5,0.457,14.4,18.7,0.77,9.7,29.5,39.2,22.3,21.4,97.8,2012,8.0,5.5,13.9,7.9,20.5,0.388,29.8,62.0,0.48
2,Lg Rank,,23,7,10,7.0,29,29,11.0,29,24,28,9,27,12,2012,11,6,4,3,9,2.0,18,18,12.0
3,Year/Year,,-0.3%,-4.9%,-4.0%,-0.004,-8.4%,-9.5%,0.009,-16.7%,2.1%,-3.3%,-1.1%,-3.0%,-5.4%,2012,-11.0%,10.8%,-5.1%,-5.0%,-4.0%,-0.004,-4.9%,-4.0%,-0.004
4,Opponent,66.0,15915,2461,5431,0.453,1288,1725,0.747,869,2157,3026,1527,1095,6678,2012,499,328,978,468,1281,0.365,1993,4150,0.48
5,Opponent/G,,241.1,37.3,82.3,0.453,19.5,26.1,0.747,13.2,32.7,45.8,23.1,16.6,101.2,2012,7.6,5.0,14.8,7.1,19.4,0.365,30.2,62.9,0.48
6,Lg Rank,,23,19,21,20.0,28,28,9.0,30,27,30,25,29,28,2012,11,15,12,27,26,28.0,18,17,17.0
7,Year/Year,,-0.3%,-3.6%,-0.6%,-0.014,-8.8%,-5.3%,-0.029,2.7%,2.2%,2.3%,-6.5%,-10.0%,-4.3%,2012,-7.7%,15.8%,-8.2%,2.5%,0.3%,0.008,-5.0%,-0.9%,-0.021
0,Team,82.0,19805,3130,6840,0.458,1378,1744,0.79,885,2801,3686,1845,1753,8296,2013,567,346,1236,658,1632,0.403,2472,5208,0.475
1,Team/G,,241.5,38.2,83.4,0.458,16.8,21.3,0.79,10.8,34.2,45.0,22.5,21.4,101.2,2013,6.9,4.2,15.1,8.0,19.9,0.403,30.1,63.5,0.475
2,Lg Rank,,16,6,9,11.0,14,18,4.0,22,1,3,15,29,7,2013,27,27,23,8,13,1.0,16,14,18.0
3,Year/Year,,0.2%,1.2%,1.1%,0.0,16.6%,13.7%,0.02,11.3%,15.8%,14.7%,1.0%,0.1%,3.5%,2013,-13.6%,-23.1%,8.7%,1.1%,-2.8%,0.015,1.3%,2.4%,-0.006
4,Opponent,82.0,19805,3051,6954,0.439,1464,1958,0.748,907,2596,3503,1931,1571,8223,2013,670,399,1110,657,1896,0.347,2394,5058,0.473
5,Opponent/G,,241.5,37.2,84.8,0.439,17.9,23.9,0.748,11.1,31.7,42.7,23.5,19.2,100.3,2013,8.2,4.9,13.5,8.0,23.1,0.347,29.2,61.7,0.473
6,Lg Rank,,16,14,25,4.0,24,25,11.0,16,20,20,24,20,19,2013,21,15,24,27,30,7.0,8,12,11.0
7,Year/Year,,0.2%,-0.2%,3.1%,-0.014,-8.5%,-8.6%,0.001,-16.0%,-3.1%,-6.8%,1.8%,15.5%,-0.9%,2013,8.1%,-2.1%,-8.6%,13.0%,19.1%,-0.019,-3.3%,-1.9%,-0.007
0,Team,82.0,19830,3236,7005,0.462,1303,1731,0.753,896,2819,3715,1912,1784,8549,2014,642,407,1247,774,2037,0.38,2462,4968,0.496
1,Team/G,,241.8,39.5,85.4,0.462,15.9,21.1,0.753,10.9,34.4,45.3,23.3,21.8,104.3,2014,7.8,5.0,15.2,9.4,24.8,0.38,30.0,60.6,0.496
2,Lg Rank,,15,3,6,9.0,26,24,19.0,17,2,5,7,22,10,2014,13,10,22,2,6,4.0,13,20,10.0
3,Year/Year,,0.1%,3.4%,2.4%,0.004,-5.4%,-0.7%,-0.037,1.2%,0.6%,0.8%,3.6%,1.8%,3.0%,2014,13.2%,17.6%,0.9%,17.6%,24.8%,-0.023,-0.4%,-4.6%,0.021
4,Opponent,82.0,19830,3019,6920,0.436,1548,2023,0.765,878,2671,3549,1683,1584,8155,2014,649,342,1232,569,1656,0.344,2450,5264,0.465
5,Opponent/G,,241.8,36.8,84.4,0.436,18.9,24.7,0.765,10.7,32.6,43.3,20.5,19.3,99.5,2014,7.9,4.2,15.0,6.9,20.2,0.344,29.9,64.2,0.465
6,Lg Rank,,15,9,22,4.0,23,20,25.0,14,24,20,8,26,10,2014,22,10,11,8,9,3.0,16,25,3.0
7,Year/Year,,0.1%,-1.0%,-0.5%,-0.002,5.7%,3.3%,0.017,-3.2%,2.9%,1.3%,-12.8%,0.8%,-0.8%,2014,-3.1%,-14.3%,11.0%,-13.4%,-12.7%,-0.003,2.3%,4.1%,-0.008
0,Team,82.0,19730,3410,7137,0.478,1313,1709,0.768,853,2814,3667,2248,1628,9016,2015,762,496,1185,883,2217,0.398,2527,4920,0.514
1,Team/G,,240.6,41.6,87.0,0.478,16.0,20.8,0.768,10.4,34.3,44.7,27.4,19.9,110.0,2015,9.3,6.0,14.5,10.8,27.0,0.398,30.8,60.0,0.514
2,Lg Rank,,26,1,3,1.0,23,26,9.0,23,4,6,1,13,1,2015,4,2,18,2,4,1.0,10,21,2.0
3,Year/Year,,-0.5%,5.4%,1.9%,0.016,0.8%,-1.3%,0.016,-4.8%,-0.2%,-1.3%,17.6%,-8.7%,5.5%,2015,18.7%,21.9%,-5.0%,14.1%,8.8%,0.018,2.6%,-1.0%,0.018
4,Opponent,82.0,19730,3031,7084,0.428,1534,2011,0.763,963,2690,3653,1718,1541,8188,2015,680,293,1329,592,1757,0.337,2439,5327,0.458
5,Opponent/G,,240.6,37.0,86.4,0.428,18.7,24.5,0.763,11.7,32.8,44.5,21.0,18.8,99.9,2015,8.3,3.6,16.2,7.2,21.4,0.337,29.7,65.0,0.458
6,Lg Rank,,26,10,27,1.0,25,24,27.0,27,18,24,9,27,15,2015,25,2,5,6,7,5.0,15,28,1.0
7,Year/Year,,-0.5%,0.4%,2.4%,-0.008,-0.9%,-0.6%,-0.002,9.7%,0.7%,2.9%,2.1%,-2.7%,0.4%,2015,4.8%,-14.3%,7.9%,4.0%,6.1%,-0.007,-0.4%,1.2%,-0.008
0,Team,82.0,19880,3489,7159,0.487,1366,1790,0.763,816,2972,3788,2373,1701,9421,2016,689,498,1245,1077,2592,0.416,2412,4567,0.528
1,Team/G,,242.4,42.5,87.3,0.487,16.7,21.8,0.763,10.0,36.2,46.2,28.9,20.7,114.9,2016,8.4,6.1,15.2,13.1,31.6,0.416,29.4,55.7,0.528
2,Lg Rank,,5,1,3,1.0,22,23,16.0,21,1,4,1,19,1,2016,9,2,24,1,1,1.0,16,26,1.0
3,Year/Year,,0.8%,2.3%,0.3%,0.01,4.0%,4.7%,-0.005,-4.3%,5.6%,3.3%,5.6%,4.5%,4.5%,2016,-9.6%,0.4%,5.1%,22.0%,16.9%,0.017,-4.6%,-7.2%,0.015
4,Opponent,82.0,19880,3188,7330,0.435,1523,2013,0.757,937,2662,3599,1823,1627,8539,2016,710,336,1185,640,1928,0.332,2548,5402,0.472
5,Opponent/G,,242.4,38.9,89.4,0.435,18.6,24.5,0.757,11.4,32.5,43.9,22.2,19.8,104.1,2016,8.7,4.1,14.5,7.8,23.5,0.332,31.1,65.9,0.472
6,Lg Rank,,5,21,29,3.0,22,23,17.0,25,9,15,16,19,19,2016,24,3,15,6,13,2.0,25,29,4.0
7,Year/Year,,0.8%,5.2%,3.5%,0.007,-0.7%,0.1%,-0.006,-2.7%,-1.0%,-1.5%,6.1%,5.6%,4.3%,2016,4.4%,14.7%,-10.8%,8.1%,9.7%,-0.005,4.5%,1.4%,0.014
0,Team,82.0,19780,3532,7140,0.495,1457,1850,0.788,770,2873,3643,2491,1585,9503,2017,785,555,1211,982,2562,0.383,2550,4578,0.557
1,Team/G,,241.2,43.1,87.1,0.495,17.8,22.6,0.788,9.4,35.0,44.4,30.4,19.3,115.9,2017,9.6,6.8,14.8,12.0,31.2,0.383,31.1,55.8,0.557
2,Lg Rank,,18,1,9,1.0,17,18,11.0,20,3,7,1,12,1,2017,1,1,22,4,5,3.0,5,22,1.0
3,Year/Year,,-0.5%,1.2%,-0.3%,0.007,6.7%,3.4%,0.024,-5.6%,-3.3%,-3.8%,5.0%,-6.8%,0.9%,2017,13.9%,11.4%,-2.7%,-8.8%,-1.2%,-0.032,5.7%,0.2%,0.029
4,Opponent,82.0,19780,3181,7311,0.435,1450,1905,0.761,963,2604,3567,1862,1588,8549,2017,705,313,1272,737,2277,0.324,2444,5034,0.485
5,Opponent/G,,241.2,38.8,89.2,0.435,17.7,23.2,0.761,11.7,31.8,43.5,22.7,19.4,104.3,2017,8.6,3.8,15.5,9.0,27.8,0.324,29.8,61.4,0.485
6,Lg Rank,,18,14,29,1.0,14,15,3.0,30,6,14,14,22,11,2017,28,4,1,8,20,1.0,17,27,3.0
7,Year/Year,,-0.5%,-0.2%,-0.3%,0.0,-4.8%,-5.4%,0.005,2.8%,-2.2%,-0.9%,2.1%,-2.4%,0.1%,2017,-0.7%,-6.8%,7.3%,15.2%,18.1%,-0.008,-4.1%,-6.8%,0.014
0,Team,82.0,19730,3509,6981,0.503,1360,1668,0.815,691,2877,3568,2402,1607,9304,2018,656,612,1267,926,2370,0.391,2583,4611,0.56
1,Team/G,,240.6,42.8,85.1,0.503,16.6,20.3,0.815,8.4,35.1,43.5,29.3,19.6,113.5,2018,8.0,7.5,15.5,11.3,28.9,0.391,31.5,56.2,0.56
2,Lg Rank,,23,1,24,1.0,18,22,1.0,28,7,17,1,15,1,2018,9,1,26,8,17,1.0,5,20,1.0
3,Year/Year,,-0.3%,-0.7%,-2.2%,0.008,-6.7%,-9.8%,0.028,-10.3%,0.1%,-2.1%,-3.6%,1.4%,-2.1%,2018,-16.4%,10.3%,4.6%,-5.7%,-7.5%,0.007,1.3%,0.7%,0.003
4,Opponent,82.0,19730,3296,7380,0.447,1369,1807,0.758,893,2592,3485,1934,1516,8814,2018,717,301,1175,853,2392,0.357,2443,4988,0.49
5,Opponent/G,,240.6,40.2,90.0,0.447,16.7,22.0,0.758,10.9,31.6,42.5,23.6,18.5,107.5,2018,8.7,3.7,14.3,10.4,29.2,0.357,29.8,60.8,0.49
6,Lg Rank,,23,18,29,3.0,19,19,8.0,30,1,8,17,25,18,2018,30,1,14,13,13,10.0,22,28,6.0
7,Year/Year,,-0.3%,3.6%,0.9%,0.012,-5.6%,-5.1%,-0.004,-7.3%,-0.5%,-2.3%,3.9%,-4.5%,3.1%,2018,1.7%,-3.8%,-7.6%,15.7%,5.1%,0.033,-0.0%,-0.9%,0.004
0,Team,82.0,19805,3612,7361,0.491,1339,1672,0.801,797,2990,3787,2413,1757,9650,2019,625,525,1169,1087,2824,0.385,2525,4537,0.557
1,Team/G,,241.5,44.0,89.8,0.491,16.3,20.4,0.801,9.7,36.5,46.2,29.4,21.4,117.7,2019,7.6,6.4,14.3,13.3,34.4,0.385,30.8,55.3,0.557
2,Lg Rank,,15,1,13,1.0,23,28,5.0,21,3,11,1,22,2,2019,15,1,21,3,8,3.0,12,22,2.0
3,Year/Year,,0.4%,2.9%,5.4%,-0.012,-1.5%,0.2%,-0.015,15.3%,3.9%,6.1%,0.5%,9.3%,3.7%,2019,-4.7%,-14.2%,-7.7%,17.4%,19.2%,-0.006,-2.2%,-1.6%,-0.004
4,Opponent,82.0,19805,3315,7471,0.444,1535,1987,0.773,886,2750,3636,1989,1601,9120,2019,630,295,1105,955,2753,0.347,2360,4718,0.5
5,Opponent/G,,241.5,40.4,91.1,0.444,18.7,24.2,0.773,10.8,33.5,44.3,24.3,19.5,111.2,2019,7.7,3.6,13.5,11.6,33.6,0.347,28.8,57.5,0.5
6,Lg Rank,,15,11,24,3.0,24,24,23.0,21,5,10,12,27,16,2019,19,1,19,17,25,11.0,7,20,4.0
7,Year/Year,,0.4%,0.6%,1.2%,-0.003,12.1%,10.0%,0.015,-0.8%,6.1%,4.3%,2.8%,5.6%,3.5%,2019,-12.1%,-2.0%,-6.0%,12.0%,15.1%,-0.01,-3.4%,-5.4%,0.01
0,Team,65.0,15725,2510,5730,0.438,1214,1511,0.803,647,2138,2785,1663,1304,6912,2020,534,299,969,678,2032,0.334,1832,3698,0.495
1,Team/G,,241.9,38.6,88.2,0.438,18.7,23.2,0.803,10.0,32.9,42.8,25.6,20.1,106.3,2020,8.2,4.6,14.9,10.4,31.3,0.334,28.2,56.9,0.495
2,Lg Rank,,27,29,21,29.0,9,16,4.0,18,26,24,9,10,28,2020,7,20,19,28,25,29.0,19,8,29.0
3,Year/Year,,0.2%,-12.3%,-1.8%,-0.053,14.4%,14.0%,0.003,2.4%,-9.8%,-7.2%,-13.1%,-6.4%,-9.6%,2020,7.8%,-28.2%,4.6%,-21.3%,-9.2%,-0.051,-8.5%,2.8%,-0.061
4,Opponent,65.0,15725,2743,5760,0.476,1113,1422,0.783,661,2359,3020,1698,1308,7478,2020,536,321,1016,879,2261,0.389,1864,3499,0.533
5,Opponent/G,,241.9,42.2,88.6,0.476,17.1,21.9,0.783,10.2,36.3,46.5,26.1,20.1,115.0,2020,8.2,4.9,15.6,13.5,34.8,0.389,28.7,53.8,0.533
6,Lg Rank,,27,23,16,24.0,11,10,23.0,17,27,26,28,21,24,2020,27,17,6,28,17,30.0,15,11,21.0
7,Year/Year,,0.2%,4.4%,-2.7%,0.032,-8.5%,-9.7%,0.01,-5.9%,8.2%,4.8%,7.7%,3.1%,3.4%,2020,7.3%,37.3%,16.0%,16.1%,3.6%,0.042,-0.4%,-6.4%,0.033
0,Team,72.0,17305,2973,6347,0.468,1193,1520,0.785,574,2524,3098,1991,1526,8187,2021,587,342,1080,1048,2789,0.376,1925,3558,0.541
1,Team/G,,240.3,41.3,88.2,0.468,16.6,21.1,0.785,8.0,35.1,43.0,27.7,21.2,113.7,2021,8.2,4.8,15.0,14.6,38.7,0.376,26.7,49.4,0.541
2,Lg Rank,,24,15,17,14.0,16,21,13.0,30,12,22,1,28,12,2021,6,17,26,3,5,9.0,24,25,11.0
3,Year/Year,,-0.7%,6.9%,-0.0%,0.03,-11.3%,-9.2%,-0.019,-19.9%,6.6%,0.4%,8.1%,5.6%,6.9%,2021,-0.8%,3.3%,0.6%,39.5%,23.9%,0.042,-5.1%,-13.1%,0.046
4,Opponent,72.0,17305,2897,6408,0.452,1426,1834,0.778,769,2635,3404,1711,1406,8111,2021,567,312,1083,891,2481,0.359,2006,3927,0.511
5,Opponent/G,,240.3,40.2,89.0,0.452,19.8,25.5,0.778,10.7,36.6,47.3,23.8,19.5,112.7,2021,7.9,4.3,15.0,12.4,34.5,0.359,27.9,54.5,0.511
6,Lg Rank,,24,10,17,3.0,28,30,14.0,29,26,27,7,11,18,2021,22,6,6,12,16,8.0,11,20,4.0
7,Year/Year,,-0.7%,-4.7%,0.4%,-0.024,15.7%,16.4%,-0.005,5.0%,0.8%,1.8%,-9.0%,-3.0%,-2.1%,2021,-4.5%,-12.3%,-3.8%,-8.5%,-0.9%,-0.03,-2.8%,1.3%,-0.022
0,Team,82.0,19730,3323,7087,0.469,1280,1665,0.769,800,2930,3730,2223,1723,9102,2022,719,372,1221,1176,3231,0.364,2147,3856,0.557
1,Team/G,,240.6,40.5,86.4,0.469,15.6,20.3,0.769,9.8,35.7,45.5,27.1,21.0,111.0,2022,8.8,4.5,14.9,14.3,39.4,0.364,26.2,47.0,0.557
2,Lg Rank,,24,17,21,10.0,26,26,17.0,20,2,7,5,27,15,2022,4,18,29,3,3,8.0,24,29,3.0
