,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
3,Year/Year,,0.4%,-0.8%,-0.2%,-0.003,-15.5%,-14.9%,-0.005,-11.2%,1.8%,-1.7%,3.9%,6.8%,-2.8%,2003,-0.7%,21.9%,5.7%,15.3%,11.0%,0.014,-3.2%,-2.4%,-0.004
4,Opponent,82.0,19830,2991,7125,0.42,1454,1962,0.741,1145,2614,3759,1759,1635,7809,2003,684,356,1262,373,1166,0.32,2618,5959,0.439
5,Opponent/G,,241.8,36.5,86.9,0.42,17.7,23.9,0.741,14.0,31.9,45.8,21.5,19.9,95.2,2003,8.3,4.3,15.4,4.5,14.2,0.32,31.9,72.7,0.439
6,Lg Rank,,14,19,28,1.0,10,13,2.0,28,27,29,13,28,17,2003,21,6,10,6,9,1.0,25,28,1.0
7,Year/Year,,0.4%,-4.4%,0.2%,-0.02,10.8%,11.2%,-0.003,7.5%,-0.1%,2.1%,-4.4%,-10.5%,-1.8%,2003,8.1%,-8.0%,1.3%,-3.4%,1.8%,-0.017,-4.5%,-0.1%,-0.021
0,Team,82.0,19780,3103,6711,0.462,1626,2044,0.795,888,2492,3380,2152,1586,8433,2004,710,325,1137,601,1498,0.401,2502,5213,0.48
1,Team/G,,241.2,37.8,81.8,0.462,19.8,24.9,0.795,10.8,30.4,41.2,26.2,19.3,102.8,2004,8.7,4.0,13.9,7.3,18.3,0.401,30.5,63.6,0.48
2,Lg Rank,,19,2,6,1.0,6,11,2.0,24,12,21,1,2,2,2004,7,26,6,2,4,1.0,10,22,2.0
3,Year/Year,,-0.3%,-4.3%,-4.0%,-0.001,18.9%,11.6%,0.049,-1.3%,-9.4%,-7.4%,5.8%,-4.8%,1.1%,2004,-3.5%,-28.9%,-4.6%,22.4%,16.3%,0.02,-9.1%,-8.6%,-0.003
4,Opponent,82.0,19780,3140,6920,0.454,1333,1780,0.749,1080,2521,3601,1743,1817,8022,2004,651,413,1225,409,1205,0.339,2731,5715,0.478
5,Opponent/G,,241.2,38.3,84.4,0.454,16.3,21.7,0.749,13.2,30.7,43.9,21.3,22.2,97.8,2004,7.9,5.0,14.9,5.0,14.7,0.339,33.3,69.7,0.478
6,Lg Rank,,19,28,29,25.0,3,3,14.0,28,20,25,14,10,25,2004,15,14,16,8,11,10.0,29,29,25.0
7,Year/Year,,-0.3%,5.0%,-2.9%,0.034,-8.3%,-9.3%,0.008,-5.7%,-3.6%,-4.2%,-0.9%,11.1%,2.7%,2004,-4.8%,16.0%,-2.9%,9.7%,3.3%,0.02,4.3%,-4.1%,0.039
0,Team,82.0,19855,3203,6978,0.459,1577,2004,0.787,1023,2455,3478,2005,1685,8505,2005,674,316,1073,522,1396,0.374,2681,5582,0.48
1,Team/G,,242.1,39.1,85.1,0.459,19.2,24.4,0.787,12.5,29.9,42.4,24.5,20.5,103.7,2005,8.2,3.9,13.1,6.4,17.0,0.374,32.7,68.1,0.48
2,Lg Rank,,11,2,3,7.0,18,24,6.0,11,13,11,1,3,2,2005,7,26,1,9,12,4.0,5,8,5.0
3,Year/Year,,0.4%,3.2%,4.0%,-0.003,-3.0%,-2.0%,-0.009,15.2%,-1.5%,2.9%,-6.8%,6.2%,0.9%,2005,-5.1%,-2.8%,-5.6%,-13.1%,-6.8%,-0.027,7.2%,7.1%,0.0
4,Opponent,82.0,19855,3186,6941,0.459,1485,2011,0.738,1102,2532,3634,1766,1762,8328,2005,622,365,1204,471,1318,0.357,2715,5623,0.483
5,Opponent/G,,242.1,38.9,84.6,0.459,18.1,24.5,0.738,13.4,30.9,44.3,21.5,21.5,101.6,2005,7.6,4.5,14.7,5.7,16.1,0.357,33.1,68.6,0.483
6,Lg Rank,,11,29,29,23.0,5,7,1.0,28,25,27,18,25,26,2005,17,7,14,21,19,15.0,29,29,23.0
7,Year/Year,,0.4%,1.5%,0.3%,0.005,11.4%,13.0%,-0.01,2.0%,0.4%,0.9%,1.3%,-3.0%,3.8%,2005,-4.5%,-11.6%,-1.7%,15.2%,9.4%,0.018,-0.6%,-1.6%,0.005
0,Team,82.0,19830,2954,6500,0.454,1704,2173,0.784,852,2473,3325,1825,1672,8106,2006,608,299,1199,494,1408,0.351,2460,5092,0.483
1,Team/G,,241.8,36.0,79.3,0.454,20.8,26.5,0.784,10.4,30.2,40.5,22.3,20.4,98.9,2006,7.4,3.6,14.6,6.0,17.2,0.351,30.0,62.1,0.483
2,Lg Rank,,17,15,13,14.0,7,16,5.0,22,13,18,5,2,10,2006,8,26,20,15,14,16.0,18,17,10.0
3,Year/Year,,-0.1%,-7.8%,-6.9%,-0.005,8.1%,8.4%,-0.003,-16.7%,0.7%,-4.4%,-9.0%,-0.8%,-4.7%,2006,-9.8%,-5.4%,11.7%,-5.4%,0.9%,-0.023,-8.2%,-8.8%,0.003
4,Opponent,82.0,19830,3053,6726,0.454,1412,1891,0.747,953,2503,3456,1733,1886,7980,2006,656,403,1199,462,1316,0.351,2591,5410,0.479
5,Opponent/G,,241.8,37.2,82.0,0.454,17.2,23.1,0.747,11.6,30.5,42.1,21.1,23.0,97.3,2006,8.0,4.9,14.6,5.6,16.0,0.351,31.6,66.0,0.479
6,Lg Rank,,17,23,28,16.0,2,2,20.0,20,23,25,18,15,17,2006,26,18,11,12,14,9.0,24,26,16.0
7,Year/Year,,-0.1%,-4.2%,-3.1%,-0.005,-4.9%,-6.0%,0.008,-13.5%,-1.1%,-4.9%,-1.9%,7.0%,-4.2%,2006,5.5%,10.4%,-0.4%,-1.9%,-0.2%,-0.006,-4.6%,-3.8%,-0.004
0,Team,82.0,19805,2941,6532,0.45,1891,2473,0.765,797,2396,3193,1665,1792,8303,2007,671,265,1194,530,1513,0.35,2411,5019,0.48
1,Team/G,,241.5,35.9,79.7,0.45,23.1,30.2,0.765,9.7,29.2,38.9,20.3,21.9,101.3,2007,8.2,3.2,14.6,6.5,18.5,0.35,29.4,61.2,0.48
2,Lg Rank,,20,19,14,21.0,1,1,12.0,27,20,30,22,12,8,2007,3,28,10,10,9,19.0,24,23,19.0
3,Year/Year,,-0.1%,-0.4%,0.5%,-0.004,11.0%,13.8%,-0.02,-6.5%,-3.1%,-4.0%,-8.8%,7.2%,2.4%,2007,10.4%,-11.4%,-0.4%,7.3%,7.5%,-0.001,-2.0%,-1.4%,-0.003
4,Opponent,82.0,19805,3147,6671,0.472,1600,2115,0.757,907,2648,3555,1840,1990,8451,2007,572,405,1335,557,1524,0.365,2590,5147,0.503
5,Opponent/G,,241.5,38.4,81.4,0.472,19.5,25.8,0.757,11.1,32.3,43.4,22.4,24.3,103.1,2007,7.0,4.9,16.3,6.8,18.6,0.365,31.6,62.8,0.503
6,Lg Rank,,20,24,22,26.0,14,14,20.0,15,29,29,24,3,24,2007,11,19,4,24,25,23.0,25,19,27.0
7,Year/Year,,-0.1%,3.1%,-0.8%,0.018,13.3%,11.8%,0.01,-4.8%,5.8%,2.9%,6.2%,5.5%,5.9%,2007,-12.8%,0.5%,11.3%,20.6%,15.8%,0.014,-0.0%,-4.9%,0.024
0,Team,82.0,19830,3043,6558,0.464,1812,2272,0.798,829,2456,3285,1567,1839,8408,2008,651,334,1317,510,1367,0.373,2533,5191,0.488
1,Team/G,,241.8,37.1,80.0,0.464,22.1,27.7,0.798,10.1,30.0,40.1,19.1,22.4,102.5,2008,7.9,4.1,16.1,6.2,16.7,0.373,30.9,63.3,0.488
2,Lg Rank,,9,14,19,10.0,2,4,3.0,24,20,29,29,24,8,2008,7,26,30,17,21,9.0,13,14,12.0
3,Year/Year,,0.1%,3.5%,0.4%,0.014,-4.2%,-8.1%,0.033,4.0%,2.5%,2.9%,-5.9%,2.6%,1.3%,2008,-3.0%,26.0%,10.3%,-3.8%,-9.6%,0.023,5.1%,3.4%,0.008
4,Opponent,82.0,19830,3137,6732,0.466,1722,2287,0.753,970,2465,3435,1878,1892,8593,2008,661,452,1250,597,1600,0.373,2540,5132,0.495
5,Opponent/G,,241.8,38.3,82.1,0.466,21.0,27.9,0.753,11.8,30.1,41.9,22.9,23.1,104.8,2008,8.1,5.5,15.2,7.3,19.5,0.373,31.0,62.6,0.495
6,Lg Rank,,9,23,21,22.0,25,26,14.0,25,9,18,22,3,24,2008,26,27,8,25,26,25.0,18,16,22.0
7,Year/Year,,0.1%,-0.3%,0.9%,-0.006,7.6%,8.1%,-0.004,6.9%,-6.9%,-3.4%,2.1%,-4.9%,1.7%,2008,15.6%,11.6%,-6.4%,7.2%,5.0%,0.008,-1.9%,-0.3%,-0.008
0,Team,82.0,19905,2990,6685,0.447,1682,2107,0.798,840,2366,3206,1619,1910,8248,2009,569,349,1266,586,1594,0.368,2404,5091,0.472
1,Team/G,,242.7,36.5,81.5,0.447,20.5,25.7,0.798,10.2,28.9,39.1,19.7,23.3,100.6,2009,6.9,4.3,15.4,7.1,19.4,0.368,29.3,62.1,0.472
2,Lg Rank,,4,20,12,25.0,4,7,6.0,25,25,29,27,29,12,2009,23,25,26,10,11,14.0,22,17,26.0
3,Year/Year,,0.4%,-1.7%,1.9%,-0.017,-7.2%,-7.3%,0.001,1.3%,-3.7%,-2.4%,3.3%,3.9%,-1.9%,2009,-12.6%,4.5%,-3.9%,14.9%,16.6%,-0.005,-5.1%,-1.9%,-0.016
4,Opponent,82.0,19905,3281,6792,0.483,1824,2412,0.756,1018,2592,3610,1796,1737,8966,2009,704,423,1178,580,1430,0.406,2701,5362,0.504
5,Opponent/G,,242.7,40.0,82.8,0.483,22.2,29.4,0.756,12.4,31.6,44.0,21.9,21.2,109.3,2009,8.6,5.2,14.4,7.1,17.4,0.406,32.9,65.4,0.504
6,Lg Rank,,4,28,21,30.0,27,28,5.0,29,26,26,24,11,29,2009,29,20,12,21,9,30.0,27,21,26.0
7,Year/Year,,0.4%,4.6%,0.9%,0.017,5.9%,5.5%,0.003,4.9%,5.2%,5.1%,-4.4%,-8.2%,4.3%,2009,6.5%,-6.4%,-5.8%,-2.8%,-10.6%,0.032,6.3%,4.5%,0.009
0,Team,82.0,19880,3144,6895,0.456,1430,1969,0.726,977,2518,3495,1679,1827,8200,2010,564,366,1226,482,1383,0.349,2662,5512,0.483
1,Team/G,,242.4,38.3,84.1,0.456,17.4,24.0,0.726,11.9,30.7,42.6,20.5,22.3,100.0,2010,6.9,4.5,15.0,5.9,16.9,0.349,32.5,67.2,0.483
2,Lg Rank,,5,9,5,19.0,25,18,28.0,3,14,10,20,26,18,2010,21,23,23,20,20,16.0,7,4,21.0
3,Year/Year,,-0.1%,5.2%,3.1%,0.009,-15.0%,-6.5%,-0.072,16.3%,6.4%,9.0%,3.7%,-4.3%,-0.6%,2010,-0.9%,4.9%,-3.2%,-17.7%,-13.2%,-0.019,10.7%,8.3%,0.011
4,Opponent,82.0,19880,3199,6828,0.469,1663,2149,0.774,909,2538,3447,1683,1650,8558,2010,586,468,1120,497,1391,0.357,2702,5437,0.497
5,Opponent/G,,242.4,39.0,83.3,0.469,20.3,26.2,0.774,11.1,31.0,42.0,20.5,20.1,104.4,2010,7.1,5.7,13.7,6.1,17.0,0.357,33.0,66.3,0.497
6,Lg Rank,,5,23,22,20.0,24,24,28.0,16,19,16,12,22,25,2010,18,27,21,9,6,19.0,23,25,19.0
7,Year/Year,,-0.1%,-2.5%,0.5%,-0.015,-8.8%,-10.9%,0.018,-10.7%,-2.1%,-4.5%,-6.3%,-5.0%,-4.6%,2010,-16.8%,10.6%,-4.9%,-14.3%,-2.7%,-0.048,0.0%,1.4%,-0.007
0,Team,82.0,19855,3134,6979,0.449,1455,1981,0.734,1071,2526,3597,1675,1805,8151,2011,608,391,1324,428,1277,0.335,2706,5702,0.475
1,Team/G,,242.1,38.2,85.1,0.449,17.7,24.2,0.734,13.1,30.8,43.9,20.4,22.0,99.4,2011,7.4,4.8,16.1,5.2,15.6,0.335,33.0,69.5,0.475
2,Lg Rank,,10,9,3,23.0,21,15,28.0,2,14,4,23,23,15,2011,12,15,28,25,21,26.0,3,3,24.0
3,Year/Year,,-0.1%,-0.3%,1.2%,-0.007,1.7%,0.6%,0.008,9.6%,0.3%,2.9%,-0.2%,-1.2%,-0.6%,2011,7.8%,6.8%,8.0%,-11.2%,-7.7%,-0.013,1.7%,3.4%,-0.008
4,Opponent,82.0,19855,3260,6826,0.478,1589,2085,0.762,868,2508,3376,1779,1723,8589,2011,666,464,1204,480,1353,0.355,2780,5473,0.508
5,Opponent/G,,242.1,39.8,83.2,0.478,19.4,25.4,0.762,10.6,30.6,41.2,21.7,21.0,104.7,2011,8.1,5.7,14.7,5.9,16.5,0.355,33.9,66.7,0.508
6,Lg Rank,,10,28,22,28.0,21,20,13.0,12,18,16,19,14,25,2011,28,24,8,8,7,11.0,29,27,28.0
7,Year/Year,,-0.1%,1.9%,-0.0%,0.009,-4.4%,-3.0%,-0.012,-4.5%,-1.2%,-2.1%,5.7%,4.4%,0.4%,2011,13.7%,-0.9%,7.5%,-3.4%,-2.7%,-0.003,2.9%,0.7%,0.011
0,Team,66.0,15915,2490,5712,0.436,1127,1532,0.736,882,1947,2829,1271,1287,6518,2012,561,323,952,411,1301,0.316,2079,4411,0.471
1,Team/G,,241.1,37.7,86.5,0.436,17.1,23.2,0.736,13.4,29.5,42.9,19.3,19.5,98.8,2012,8.5,4.9,14.4,6.2,19.7,0.316,31.5,66.8,0.471
2,Lg Rank,,23,6,1,26.0,12,11,24.0,2,24,10,26,15,6,2012,5,17,13,18,14,29.0,5,4,19.0
3,Year/Year,,-0.4%,-1.3%,1.7%,-0.013,-3.8%,-3.9%,0.001,2.3%,-4.2%,-2.3%,-5.7%,-11.4%,-0.6%,2012,14.6%,2.6%,-10.7%,19.3%,26.6%,-0.019,-4.5%,-3.9%,-0.003
4,Opponent,66.0,15915,2668,5609,0.476,1118,1468,0.762,815,2154,2969,1571,1313,6893,2012,518,423,1014,439,1236,0.355,2229,4373,0.51
5,Opponent/G,,241.1,40.4,85.0,0.476,16.9,22.2,0.762,12.3,32.6,45.0,23.8,19.9,104.4,2012,7.8,6.4,15.4,6.7,18.7,0.355,33.8,66.3,0.51
6,Lg Rank,,23,30,27,30.0,16,14,23.0,28,26,28,30,12,30,2012,16,29,7,20,18,21.0,30,24,30.0
7,Year/Year,,-0.4%,1.7%,2.1%,-0.002,-12.6%,-12.5%,-0.001,16.7%,6.7%,9.3%,9.7%,-5.3%,-0.3%,2012,-3.4%,13.3%,4.6%,13.6%,13.5%,0.0,-0.4%,-0.7%,0.002
0,Team,82.0,19830,3086,6904,0.447,1437,1869,0.769,943,2385,3328,1708,1717,8219,2013,671,342,1199,610,1681,0.363,2476,5223,0.474
1,Team/G,,241.8,37.6,84.2,0.447,17.5,22.8,0.769,11.5,29.1,40.6,20.8,20.9,100.2,2013,8.2,4.2,14.6,7.4,20.5,0.363,30.2,63.7,0.474
2,Lg Rank,,12,11,4,19.0,10,13,11.0,13,29,25,25,25,10,2013,13,28,15,11,10,12.0,15,13,20.0
3,Year/Year,,0.3%,-0.2%,-2.7%,0.011,2.6%,-1.8%,0.033,-13.9%,-1.4%,-5.3%,8.2%,7.4%,1.5%,2013,-3.7%,-14.8%,1.4%,19.5%,4.0%,0.047,-4.1%,-4.7%,0.003
4,Opponent,82.0,19830,3222,6831,0.472,1550,1980,0.783,973,2601,3574,2058,1636,8619,2013,624,517,1208,625,1762,0.355,2597,5069,0.512
5,Opponent/G,,241.8,39.3,83.3,0.472,18.9,24.1,0.783,11.9,31.7,43.6,25.1,20.0,105.1,2013,7.6,6.3,14.7,7.6,21.5,0.355,31.7,61.8,0.512
6,Lg Rank,,12,28,21,28.0,28,27,30.0,26,22,24,29,14,30,2013,11,27,15,22,23,13.0,26,13,30.0
7,Year/Year,,0.3%,-2.8%,-2.0%,-0.004,11.6%,8.6%,0.021,-3.9%,-2.8%,-3.1%,5.4%,0.3%,0.6%,2013,-3.0%,-1.6%,-4.1%,14.6%,14.7%,-0.0,-6.2%,-6.7%,0.003
0,Team,82.0,19830,3026,6766,0.447,1698,2237,0.759,990,2656,3646,1547,1849,8241,2014,587,318,1249,491,1475,0.333,2535,5291,0.479
1,Team/G,,241.8,36.9,82.5,0.447,20.7,27.3,0.759,12.1,32.4,44.5,18.9,22.5,100.5,2014,7.2,3.9,15.2,6.0,18.0,0.333,30.9,64.5,0.479
2,Lg Rank,,15,21,16,18.0,4,4,15.0,5,11,9,30,26,17,2014,22,27,23,28,26,27.0,6,7,17.0
3,Year/Year,,0.0%,-1.9%,-2.0%,0.0,18.2%,19.7%,-0.01,5.0%,11.4%,9.6%,-9.4%,7.7%,0.3%,2014,-12.5%,-7.0%,4.2%,-19.5%,-12.3%,-0.03,2.4%,1.3%,0.005
4,Opponent,82.0,19830,3103,6734,0.461,1577,2139,0.737,813,2568,3381,1927,1897,8479,2014,637,459,1116,696,1833,0.38,2407,4901,0.491
5,Opponent/G,,241.8,37.8,82.1,0.461,19.2,26.1,0.737,9.9,31.3,41.2,23.5,23.1,103.4,2014,7.8,5.6,13.6,8.5,22.4,0.38,29.4,59.8,0.491
6,Lg Rank,,15,18,13,20.0,26,27,3.0,3,9,6,26,4,24,2014,18,24,27,25,21,29.0,12,11,15.0
7,Year/Year,,0.0%,-3.7%,-1.4%,-0.011,1.7%,8.0%,-0.046,-16.4%,-1.3%,-5.4%,-6.4%,16.0%,-1.6%,2014,2.1%,-11.2%,-7.6%,11.4%,4.0%,0.025,-7.3%,-3.3%,-0.021
0,Team,82.0,19855,3010,6617,0.455,1829,2400,0.762,895,2728,3623,1667,1696,8310,2015,550,324,1333,461,1350,0.341,2549,5267,0.484
1,Team/G,,242.1,36.7,80.7,0.455,22.3,29.3,0.762,10.9,33.3,44.2,20.3,20.7,101.3,2015,6.7,4.0,16.3,5.6,16.5,0.341,31.1,64.2,0.484
2,Lg Rank,,13,22,28,13.0,1,1,10.0,14,9,9,26,16,14,2015,26,28,27,28,28,20.0,5,6,20.0
3,Year/Year,,0.1%,-0.5%,-2.2%,0.008,7.7%,7.3%,0.003,-9.6%,2.7%,-0.6%,7.8%,-8.3%,0.8%,2015,-6.3%,1.9%,6.7%,-6.1%,-8.5%,0.009,0.6%,-0.5%,0.005
4,Opponent,82.0,19855,3238,7094,0.456,1420,1898,0.748,898,2479,3377,1912,1958,8614,2015,712,508,1059,718,2055,0.349,2520,5039,0.5
5,Opponent/G,,242.1,39.5,86.5,0.456,17.3,23.1,0.748,11.0,30.2,41.2,23.3,23.9,105.0,2015,8.7,6.2,12.9,8.8,25.1,0.349,30.7,61.5,0.5
6,Lg Rank,,13,29,28,24.0,17,15,13.0,15,3,4,22,1,28,2015,28,30,25,28,29,16.0,25,19,27.0
7,Year/Year,,0.1%,4.4%,5.3%,-0.004,-10.0%,-11.3%,0.011,10.5%,-3.5%,-0.1%,-0.8%,3.2%,1.6%,2015,11.8%,10.7%,-5.1%,3.2%,12.1%,-0.03,4.7%,2.8%,0.009
0,Team,82.0,19805,3283,7083,0.464,1514,2089,0.725,868,2760,3628,2009,1676,8740,2016,733,368,1326,660,1839,0.359,2623,5244,0.5
1,Team/G,,241.5,40.0,86.4,0.464,18.5,25.5,0.725,10.6,33.7,44.2,24.5,20.4,106.6,2016,8.9,4.5,16.2,8.0,22.4,0.359,32.0,64.0,0.5
2,Lg Rank,,19,4,6,8.0,9,6,26.0,13,14,11,4,15,3,2016,5,20,28,19,21,10.0,6,8,10.0
3,Year/Year,,-0.3%,9.1%,7.0%,0.009,-17.2%,-13.0%,-0.037,-3.0%,1.2%,0.1%,20.5%,-1.2%,5.2%,2016,33.3%,13.6%,-0.5%,43.2%,36.2%,0.017,2.9%,-0.4%,0.016
4,Opponent,82.0,19805,3327,7194,0.462,1450,1902,0.762,926,2765,3691,1986,1800,8943,2016,722,437,1308,839,2293,0.366,2488,4901,0.508
5,Opponent/G,,241.5,40.6,87.7,0.462,17.7,23.2,0.762,11.3,33.7,45.0,24.2,22.0,109.1,2016,8.8,5.3,16.0,10.2,28.0,0.366,30.3,59.8,0.508
6,Lg Rank,,19,29,28,24.0,16,14,21.0,23,17,23,26,4,30,2016,28,19,6,30,30,23.0,22,16,26.0
7,Year/Year,,-0.3%,2.7%,1.4%,0.006,2.1%,0.2%,0.014,3.1%,11.5%,9.3%,3.9%,-8.1%,3.8%,2016,1.4%,-14.0%,23.5%,16.9%,11.6%,0.017,-1.3%,-2.7%,0.008
0,Team,82.0,19880,3105,6734,0.461,1483,1913,0.775,715,2652,3367,1844,1667,8430,2017,627,324,1201,737,1960,0.376,2368,4774,0.496
1,Team/G,,242.4,37.9,82.1,0.461,18.1,23.3,0.775,8.7,32.3,41.1,22.5,20.3,102.8,2017,7.6,4.0,14.6,9.0,23.9,0.376,28.9,58.2,0.496
2,Lg Rank,,4,24,28,13.0,14,13,16.0,28,25,28,16,18,24,2017,17,26,21,18,23,5.0,21,18,20.0
3,Year/Year,,0.4%,-5.4%,-4.9%,-0.002,-2.0%,-8.4%,0.05,-17.6%,-3.9%,-7.2%,-8.2%,-0.5%,-3.5%,2017,-14.5%,-12.0%,-9.4%,11.7%,6.6%,0.017,-9.7%,-9.0%,-0.004
4,Opponent,82.0,19880,3153,6824,0.462,1546,1988,0.778,826,2689,3515,1941,1646,8748,2017,694,420,1145,896,2462,0.364,2257,4362,0.517
5,Opponent/G,,242.4,38.5,83.2,0.462,18.9,24.2,0.778,10.1,32.8,42.9,23.7,20.1,106.7,2017,8.5,5.1,14.0,10.9,30.0,0.364,27.5,53.2,0.517
6,Lg Rank,,4,10,6,22.0,23,22,22.0,11,10,9,24,14,18,2017,23,21,15,29,28,19.0,3,2,26.0
7,Year/Year,,0.4%,-5.2%,-5.1%,-0.0,6.6%,4.5%,0.015,-10.8%,-2.7%,-4.8%,-2.3%,-8.6%,-2.2%,2017,-3.9%,-3.9%,-12.5%,6.8%,7.4%,-0.002,-9.3%,-11.0%,0.01
0,Team,82.0,19755,3179,7063,0.45,1008,1371,0.735,777,2578,3355,1768,1639,8104,2018,643,340,1125,738,1967,0.375,2441,5096,0.479
1,Team/G,,240.9,38.8,86.1,0.45,12.3,16.7,0.735,9.5,31.4,40.9,21.6,20.0,98.8,2018,7.8,4.1,13.7,9.0,24.0,0.375,29.8,62.1,0.479
2,Lg Rank,,18,21,15,22.0,30,30,28.0,19,29,28,25,19,30,2018,11,25,9,26,28,3.0,12,3,29.0
3,Year/Year,,-0.6%,2.4%,4.9%,-0.011,-32.0%,-28.3%,-0.04,8.7%,-2.8%,-0.4%,-4.1%,-1.7%,-3.9%,2018,2.6%,4.9%,-6.3%,0.1%,0.4%,-0.001,3.1%,6.7%,-0.017
4,Opponent,82.0,19755,3177,6759,0.47,1347,1760,0.765,745,2843,3588,1939,1422,8677,2018,636,389,1176,976,2586,0.377,2201,4173,0.527
5,Opponent/G,,240.9,38.7,82.4,0.47,16.4,21.5,0.765,9.1,34.7,43.8,23.6,17.3,105.8,2018,7.8,4.7,14.3,11.9,31.5,0.377,26.8,50.9,0.527
6,Lg Rank,,18,10,2,25.0,17,17,13.0,7,23,20,18,30,14,2018,17,14,12,29,28,29.0,2,1,26.0
7,Year/Year,,-0.6%,0.8%,-1.0%,0.008,-12.9%,-11.5%,-0.012,-9.8%,5.7%,2.1%,-0.1%,-13.6%,-0.8%,2018,-8.4%,-7.4%,2.7%,8.9%,5.0%,0.013,-2.5%,-4.3%,0.01
0,Team,82.0,19730,3541,7637,0.464,1354,1865,0.726,906,2819,3725,2083,1751,9363,2019,679,363,1095,927,2455,0.378,2614,5182,0.504
1,Team/G,,240.6,43.2,93.1,0.464,16.5,22.7,0.726,11.0,34.4,45.4,25.4,21.4,114.2,2019,8.3,4.4,13.4,11.3,29.9,0.378,31.9,63.2,0.504
2,Lg Rank,,27,4,2,15.0,21,19,27.0,9,19,14,14,21,9,2019,10,24,7,16,20,4.0,4,1,26.0
3,Year/Year,,-0.1%,11.4%,8.1%,0.014,34.3%,36.0%,-0.009,16.6%,9.3%,11.0%,17.8%,6.8%,15.5%,2019,5.6%,6.8%,-2.7%,25.6%,24.8%,0.002,7.1%,1.7%,0.025
4,Opponent,82.0,19730,3465,7430,0.466,1539,1998,0.77,917,3015,3932,2024,1753,9455,2019,618,420,1304,986,2837,0.348,2479,4593,0.54
5,Opponent/G,,240.6,42.3,90.6,0.466,18.8,24.4,0.77,11.2,36.8,48.0,24.7,21.4,115.3,2019,7.5,5.1,15.9,12.0,34.6,0.348,30.2,56.0,0.54
6,Lg Rank,,27,25,23,20.0,25,25,21.0,25,29,30,17,10,26,2019,16,18,2,23,29,12.0,19,8,27.0
7,Year/Year,,-0.1%,9.1%,9.9%,-0.004,14.3%,13.5%,0.005,23.1%,6.0%,9.6%,4.4%,23.3%,9.0%,2019,-2.8%,8.0%,10.9%,1.0%,9.7%,-0.03,12.6%,10.1%,0.012
0,Team,72.0,17455,2943,6364,0.462,1127,1464,0.77,695,2372,3067,1713,1595,7927,2020,556,293,1043,914,2511,0.364,2029,3853,0.527
1,Team/G,,242.4,40.9,88.4,0.462,15.7,20.3,0.77,9.7,32.9,42.6,23.8,22.2,110.1,2020,7.7,4.1,14.5,12.7,34.9,0.364,28.2,53.5,0.527
2,Lg Rank,,12,15,19,15.0,27,28,18.0,23,25,27,21,27,22,2020,14,27,12,11,12,12.0,20,20,13.0
3,Year/Year,,0.8%,-5.3%,-5.1%,-0.001,-5.2%,-10.6%,0.044,-12.6%,-4.2%,-6.2%,-6.3%,3.7%,-3.6%,2020,-6.7%,-8.1%,8.5%,12.3%,16.5%,-0.014,-11.6%,-15.3%,0.022
4,Opponent,72.0,17455,2898,6158,0.471,1384,1752,0.79,654,2481,3135,1791,1404,8074,2020,557,304,1094,894,2506,0.357,2004,3652,0.549
5,Opponent/G,,242.4,40.3,85.5,0.471,19.2,24.3,0.79,9.1,34.5,43.5,24.9,19.5,112.1,2020,7.7,4.2,15.2,12.4,34.8,0.357,27.8,50.7,0.549
6,Lg Rank,,12,12,2,21.0,22,18,29.0,3,11,9,20,27,17,2020,17,6,10,21,19,16.0,9,3,26.0
7,Year/Year,,0.8%,-4.7%,-5.6%,0.004,2.4%,-0.1%,0.02,-18.8%,-6.3%,-9.2%,0.8%,-8.8%,-2.7%,2020,2.6%,-17.6%,-4.5%,3.3%,0.6%,0.009,-7.9%,-9.4%,0.009
0,Team,72.0,17305,3067,6382,0.481,1181,1585,0.745,674,2307,2981,1836,1400,8189,2021,543,358,963,874,2400,0.364,2193,3982,0.551
1,Team/G,,240.3,42.6,88.6,0.481,16.4,22.0,0.745,9.4,32.0,41.4,25.5,19.4,113.7,2021,7.5,5.0,13.4,12.1,33.3,0.364,30.5,55.3,0.551
2,Lg Rank,,24,8,13,6.0,21,11,25.0,22,30,30,12,20,11,2021,16,15,11,19,20,16.0,6,10,7.0
3,Year/Year,,-0.9%,4.2%,0.3%,0.018,4.8%,8.3%,-0.025,-3.0%,-2.7%,-2.8%,7.2%,-12.2%,3.3%,2021,-2.3%,22.2%,-7.7%,-4.4%,-4.4%,0.0,8.1%,3.3%,0.024
4,Opponent,72.0,17305,3139,6438,0.488,1283,1631,0.787,767,2489,3256,1823,1348,8454,2021,545,336,988,893,2349,0.38,2246,4089,0.549
5,Opponent/G,,240.3,43.6,89.4,0.488,17.8,22.7,0.787,10.7,34.6,45.2,25.3,18.7,117.4,2021,7.6,4.7,13.7,12.4,32.6,0.38,31.2,56.8,0.549
6,Lg Rank,,24,30,22,30.0,22,21,25.0,28,19,20,18,19,28,2021,14,13,16,13,8,26.0,29,26,29.0
