,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
5,Opponent/G,,241.8,34.2,78.7,0.435,19.0,25.4,0.749,11.4,33.5,45.0,22.2,21.9,93.1,2003,7.5,4.5,16.0,5.6,17.1,0.331,28.5,61.6,0.464
6,Lg Rank,,14,6,7,7.0,19,19,6.0,10,29,26,19,12,12,2003,8,8,6,24,28,4.0,5,2,16.0
7,Year/Year,,0.0%,0.3%,-2.0%,0.01,-3.2%,-0.3%,-0.022,-1.8%,-2.0%,-2.0%,1.2%,3.7%,-1.2%,2003,-1.0%,-22.9%,-1.5%,-9.9%,-7.3%,-0.009,2.5%,-0.4%,0.013
0,Team,82.0,19705,2843,6415,0.443,1572,2095,0.75,851,2440,3291,1683,1837,7811,2004,770,331,1332,553,1599,0.346,2290,4816,0.475
1,Team/G,,240.3,34.7,78.2,0.443,19.2,25.5,0.75,10.4,29.8,40.1,20.5,22.4,95.3,2004,9.4,4.0,16.2,6.7,19.5,0.346,27.9,58.7,0.475
2,Lg Rank,,28,15,22,10.0,8,8,18.0,27,17,27,17,24,8,2004,2,25,24,3,3,12.0,24,27,6.0
3,Year/Year,,-0.6%,5.3%,-1.4%,0.028,6.2%,5.1%,0.008,0.2%,-1.3%,-0.9%,6.9%,4.5%,2.8%,2004,6.9%,9.2%,16.1%,-23.1%,-25.8%,0.012,15.6%,10.6%,0.021
4,Opponent,82.0,19705,2894,6626,0.437,1587,2157,0.736,1069,2524,3593,1882,1819,7930,2004,719,408,1406,555,1534,0.362,2339,5092,0.459
5,Opponent/G,,240.3,35.3,80.8,0.437,19.4,26.3,0.736,13.0,30.8,43.8,23.0,22.2,96.7,2004,8.8,5.0,17.1,6.8,18.7,0.362,28.5,62.1,0.459
6,Lg Rank,,28,15,17,14.0,23,26,2.0,26,22,24,23,9,20,2004,27,12,1,29,29,24.0,8,4,16.0
7,Year/Year,,-0.6%,3.2%,2.7%,0.002,1.7%,3.5%,-0.013,14.1%,-8.2%,-2.5%,3.2%,1.2%,3.9%,2004,16.5%,11.2%,6.9%,19.9%,9.6%,0.031,-0.1%,0.8%,-0.004
0,Team,82.0,19880,3046,6511,0.468,1775,2323,0.764,909,2438,3347,1810,2000,8304,2005,667,423,1297,437,1252,0.349,2609,5259,0.496
1,Team/G,,242.4,37.1,79.4,0.468,21.6,28.3,0.764,11.1,29.7,40.8,22.1,24.4,101.3,2005,8.1,5.2,15.8,5.3,15.3,0.349,31.8,64.1,0.496
2,Lg Rank,,8,5,19,3.0,3,4,14.0,23,16,24,9,27,5,2005,8,13,26,17,17,19.0,11,18,3.0
3,Year/Year,,0.9%,7.1%,1.5%,0.025,12.9%,10.9%,0.014,6.8%,-0.1%,1.7%,7.5%,8.9%,6.3%,2005,-13.4%,27.8%,-2.6%,-21.0%,-21.7%,0.003,13.9%,9.2%,0.021
4,Opponent,82.0,19880,2960,6664,0.444,1825,2423,0.753,1039,2427,3466,1859,1937,8233,2005,714,402,1277,488,1370,0.356,2472,5294,0.467
5,Opponent/G,,242.4,36.1,81.3,0.444,22.3,29.5,0.753,12.7,29.6,42.3,22.7,23.6,100.4,2005,8.7,4.9,15.6,6.0,16.7,0.356,30.1,64.6,0.467
6,Lg Rank,,8,17,18,13.0,28,29,14.0,25,13,20,25,7,22,2005,29,16,8,25,26,13.0,14,14,12.0
7,Year/Year,,0.9%,2.3%,0.6%,0.007,15.0%,12.3%,0.017,-2.8%,-3.8%,-3.5%,-1.2%,6.5%,3.8%,2005,-0.7%,-1.5%,-9.2%,-12.1%,-10.7%,-0.006,5.7%,4.0%,0.008
0,Team,82.0,19880,2951,6322,0.467,1664,2204,0.755,813,2432,3245,1716,2033,8033,2006,578,422,1359,467,1290,0.362,2484,5032,0.494
1,Team/G,,242.4,36.0,77.1,0.467,20.3,26.9,0.755,9.9,29.7,39.6,20.9,24.8,98.0,2006,7.0,5.1,16.6,5.7,15.7,0.362,30.3,61.4,0.494
2,Lg Rank,,9,16,22,5.0,10,11,13.0,28,15,26,12,27,12,2006,17,11,29,18,18,13.0,13,20,4.0
3,Year/Year,,0.0%,-3.1%,-2.9%,-0.001,-6.3%,-5.1%,-0.009,-10.6%,-0.2%,-3.0%,-5.2%,1.7%,-3.3%,2006,-13.3%,-0.2%,4.8%,6.9%,3.0%,0.013,-4.8%,-4.3%,-0.002
4,Opponent,82.0,19880,2944,6462,0.456,1825,2457,0.743,910,2369,3279,1763,1837,8159,2006,688,404,1210,446,1265,0.353,2498,5197,0.481
5,Opponent/G,,242.4,35.9,78.8,0.456,22.3,30.0,0.743,11.1,28.9,40.0,21.5,22.4,99.5,2006,8.4,4.9,14.8,5.4,15.4,0.353,30.5,63.4,0.481
6,Lg Rank,,9,15,15,19.0,27,27,15.0,14,8,7,21,20,20,2006,30,20,10,7,8,11.0,18,17,18.0
7,Year/Year,,0.0%,-0.5%,-3.0%,0.011,0.0%,1.4%,-0.01,-12.4%,-2.4%,-5.4%,-5.2%,-5.2%,-0.9%,2006,-3.6%,0.5%,-5.2%,-8.6%,-7.7%,-0.004,1.1%,-1.8%,0.014
0,Team,82.0,19855,2858,6454,0.443,1670,2178,0.767,918,2391,3309,1630,1971,7857,2007,589,382,1350,471,1283,0.367,2387,5171,0.462
1,Team/G,,242.1,34.9,78.7,0.443,20.4,26.6,0.767,11.2,29.2,40.4,19.9,24.0,95.8,2007,7.2,4.7,16.5,5.7,15.6,0.367,29.1,63.1,0.462
2,Lg Rank,,14,29,19,29.0,10,11,9.0,18,21,20,25,28,22,2007,14,16,27,20,20,6.0,28,16,30.0
3,Year/Year,,-0.1%,-3.2%,2.1%,-0.024,0.4%,-1.2%,0.012,12.9%,-1.7%,2.0%,-5.0%,-3.0%,-2.2%,2007,1.9%,-9.5%,-0.7%,0.9%,-0.5%,0.005,-3.9%,2.8%,-0.032
4,Opponent,82.0,19855,2966,6337,0.468,1776,2376,0.747,848,2476,3324,1811,1757,8137,2007,604,449,1250,429,1212,0.354,2537,5125,0.495
5,Opponent/G,,242.1,36.2,77.3,0.468,21.7,29.0,0.747,10.3,30.2,40.5,22.1,21.4,99.2,2007,7.4,5.5,15.2,5.2,14.8,0.354,30.9,62.5,0.495
6,Lg Rank,,14,15,6,24.0,27,27,10.0,7,18,10,22,22,18,2007,19,29,12,5,5,12.0,19,14,24.0
7,Year/Year,,-0.1%,0.7%,-1.9%,0.012,-2.7%,-3.3%,0.005,-6.8%,4.5%,1.4%,2.7%,-4.4%,-0.3%,2007,-12.2%,11.1%,3.3%,-3.8%,-4.2%,0.001,1.6%,-1.4%,0.014
0,Team,82.0,19755,2986,6286,0.475,1677,2176,0.771,830,2615,3445,1833,1864,8245,2008,696,379,1246,596,1564,0.381,2390,4722,0.506
1,Team/G,,240.9,36.4,76.7,0.475,20.5,26.5,0.771,10.1,31.9,42.0,22.4,22.7,100.5,2008,8.5,4.6,15.2,7.3,19.1,0.381,29.1,57.6,0.506
2,Lg Rank,,22,20,30,4.0,8,9,8.0,23,9,12,8,26,11,2008,5,18,27,8,12,5.0,24,29,5.0
3,Year/Year,,-0.5%,4.5%,-2.6%,0.032,0.4%,-0.1%,0.004,-9.6%,9.4%,4.1%,12.5%,-5.4%,4.9%,2008,18.2%,-0.8%,-7.7%,26.5%,21.9%,0.014,0.1%,-8.7%,0.045
4,Opponent,82.0,19755,2657,6341,0.419,1605,2160,0.743,899,2290,3189,1539,1818,7404,2008,594,389,1308,485,1535,0.316,2172,4806,0.452
5,Opponent/G,,240.9,32.4,77.3,0.419,19.6,26.3,0.743,11.0,27.9,38.9,18.8,22.2,90.3,2008,7.2,4.7,16.0,5.9,18.7,0.316,26.5,58.6,0.452
6,Lg Rank,,22,1,3,1.0,21,22,4.0,12,2,2,2,8,2,2008,13,16,3,6,19,1.0,1,2,2.0
7,Year/Year,,-0.5%,-10.4%,0.1%,-0.049,-9.6%,-9.1%,-0.004,6.0%,-7.5%,-4.1%,-15.0%,3.5%,-9.0%,2008,-1.7%,-13.4%,4.6%,13.1%,26.7%,-0.038,-14.4%,-6.2%,-0.043
0,Team,82.0,19880,3075,6333,0.486,1587,2075,0.765,869,2586,3455,1862,1897,8275,2009,621,387,1280,538,1355,0.397,2537,4978,0.51
1,Team/G,,242.4,37.5,77.2,0.486,19.4,25.3,0.765,10.6,31.5,42.1,22.7,23.1,100.9,2009,7.6,4.7,15.6,6.6,16.5,0.397,30.9,60.7,0.51
2,Lg Rank,,7,9,28,2.0,12,11,18.0,21,7,9,4,28,11,2009,7,17,28,19,21,1.0,13,20,2.0
3,Year/Year,,0.6%,3.0%,0.7%,0.011,-5.4%,-4.6%,-0.006,4.7%,-1.1%,0.3%,1.6%,1.8%,0.4%,2009,-10.8%,2.1%,2.7%,-9.7%,-13.4%,0.016,6.2%,5.4%,0.004
4,Opponent,82.0,19880,2763,6418,0.431,1626,2110,0.771,834,2249,3083,1553,1820,7659,2009,585,389,1195,507,1452,0.349,2256,4966,0.454
5,Opponent/G,,242.4,33.7,78.3,0.431,19.8,25.7,0.771,10.2,27.4,37.6,18.9,22.2,93.4,2009,7.1,4.7,14.6,6.2,17.7,0.349,27.5,60.6,0.454
6,Lg Rank,,7,1,9,1.0,20,22,17.0,6,2,2,3,7,3,2009,12,13,9,8,13,5.0,1,9,2.0
7,Year/Year,,0.6%,4.0%,1.2%,0.011,1.3%,-2.3%,0.028,-7.2%,-1.8%,-3.3%,0.9%,0.1%,3.4%,2009,-1.5%,0.0%,-8.6%,4.5%,-5.4%,0.033,3.9%,3.3%,0.002
0,Team,82.0,19780,3039,6294,0.483,1559,2090,0.746,716,2449,3165,1930,1816,8136,2010,701,402,1219,499,1433,0.348,2540,4861,0.523
1,Team/G,,241.2,37.1,76.8,0.483,19.0,25.5,0.746,8.7,29.9,38.6,23.5,22.1,99.2,2010,8.5,4.9,14.9,6.1,17.5,0.348,31.0,59.3,0.523
2,Lg Rank,,17,21,30,4.0,15,10,21.0,30,25,29,2,22,19,2010,2,15,21,16,16,17.0,19,27,1.0
3,Year/Year,,-0.5%,-1.2%,-0.6%,-0.003,-1.8%,0.7%,-0.019,-17.6%,-5.3%,-8.4%,3.7%,-4.3%,-1.7%,2010,12.9%,3.9%,-4.8%,-7.2%,5.8%,-0.049,0.1%,-2.4%,0.013
4,Opponent,82.0,19780,2880,6390,0.451,1606,2152,0.746,868,2418,3286,1585,1777,7836,2010,578,386,1283,470,1375,0.342,2410,5015,0.481
5,Opponent/G,,241.2,35.1,77.9,0.451,19.6,26.2,0.746,10.6,29.5,40.1,19.3,21.7,95.6,2010,7.0,4.7,15.6,5.7,16.8,0.342,29.4,61.2,0.481
6,Lg Rank,,17,3,4,9.0,21,25,5.0,9,8,9,6,8,5,2010,13,15,2,4,5,4.0,5,6,11.0
7,Year/Year,,-0.5%,4.2%,-0.4%,0.02,-1.2%,2.0%,-0.024,4.1%,7.5%,6.6%,2.1%,-2.4%,2.3%,2010,-1.2%,-0.8%,7.4%,-7.3%,-5.3%,-0.007,6.8%,1.0%,0.026
0,Team,82.0,19780,3023,6219,0.486,1459,1895,0.77,639,2542,3181,1921,1678,7913,2011,676,344,1195,408,1119,0.365,2615,5100,0.513
1,Team/G,,241.2,36.9,75.8,0.486,17.8,23.1,0.77,7.8,31.0,38.8,23.4,20.5,96.5,2011,8.2,4.2,14.6,5.0,13.6,0.365,31.9,62.2,0.513
2,Lg Rank,,20,20,30,1.0,20,22,11.0,30,13,29,4,15,23,2011,3,27,22,26,28,12.0,7,20,3.0
3,Year/Year,,0.0%,-0.5%,-1.2%,0.003,-6.4%,-9.3%,0.024,-10.8%,3.8%,0.5%,-0.5%,-7.6%,-2.7%,2011,-3.6%,-14.4%,-2.0%,-18.2%,-21.9%,0.016,3.0%,4.9%,-0.01
4,Opponent,82.0,19780,2768,6371,0.434,1494,1975,0.756,862,2387,3249,1533,1659,7473,2011,574,364,1262,443,1304,0.34,2325,5067,0.459
5,Opponent/G,,241.2,33.8,77.7,0.434,18.2,24.1,0.756,10.5,29.1,39.6,18.7,20.2,91.1,2011,7.0,4.4,15.4,5.4,15.9,0.34,28.4,61.8,0.459
6,Lg Rank,,20,1,4,3.0,14,16,9.0,8,4,4,1,22,1,2011,9,10,5,3,2,5.0,2,9,2.0
7,Year/Year,,0.0%,-3.9%,-0.3%,-0.016,-7.0%,-8.2%,0.01,-0.7%,-1.3%,-1.1%,-3.3%,-6.6%,-4.6%,2011,-0.7%,-5.7%,-1.6%,-5.7%,-5.2%,-0.002,-3.5%,1.0%,-0.022
0,Team,66.0,15940,2341,5086,0.46,1017,1308,0.778,509,2051,2560,1557,1315,6062,2012,498,362,979,363,988,0.367,1978,4098,0.483
1,Team/G,,241.5,35.5,77.1,0.46,15.4,19.8,0.778,7.7,31.1,38.8,23.6,19.9,91.8,2012,7.5,5.5,14.8,5.5,15.0,0.367,30.0,62.1,0.483
2,Lg Rank,,16,23,30,5.0,25,27,5.0,30,15,30,2,18,26,2012,16,6,17,22,24,7.0,16,16,9.0
3,Year/Year,,0.1%,-3.8%,1.6%,-0.026,-13.4%,-14.2%,0.008,-1.0%,0.2%,-0.0%,0.7%,-2.6%,-4.8%,2012,-8.5%,30.7%,1.8%,10.5%,9.7%,0.003,-6.0%,-0.2%,-0.03
4,Opponent,66.0,15940,2207,5262,0.419,1138,1498,0.76,781,2070,2851,1233,1217,5896,2012,515,304,1035,344,1117,0.308,1863,4145,0.449
5,Opponent/G,,241.5,33.4,79.7,0.419,17.2,22.7,0.76,11.8,31.4,43.2,18.7,18.4,89.3,2012,7.8,4.6,15.7,5.2,16.9,0.308,28.2,62.8,0.449
6,Lg Rank,,16,1,7,1.0,18,19,22.0,23,21,21,1,24,2,2012,15,9,5,2,4,1.0,5,16,2.0
7,Year/Year,,0.1%,-0.9%,2.6%,-0.015,-5.4%,-5.8%,0.003,12.6%,7.7%,9.0%,-0.1%,-8.9%,-2.0%,2012,11.5%,3.8%,1.9%,-3.5%,6.4%,-0.032,-0.4%,1.6%,-0.009
0,Team,81.0,19840,3001,6459,0.465,1318,1698,0.776,654,2533,3187,1843,1717,7818,2013,667,365,1181,498,1390,0.358,2503,5069,0.494
1,Team/G,,244.9,37.0,79.7,0.465,16.3,21.0,0.776,8.1,31.3,39.3,22.8,21.2,96.5,2013,8.2,4.5,14.6,6.1,17.2,0.358,30.9,62.6,0.494
2,Lg Rank,,11,17,28,6.0,19,22,6.0,30,12,29,12,27,18,2013,11,22,13,25,26,15.0,9,17,9.0
3,Year/Year,,1.4%,4.5%,3.5%,0.004,5.6%,5.8%,-0.001,4.7%,0.6%,1.4%,-3.6%,6.4%,5.1%,2013,9.1%,-17.8%,-1.7%,11.8%,14.6%,-0.009,3.1%,0.8%,0.011
4,Opponent,81.0,19840,2926,6639,0.441,1434,1937,0.74,925,2603,3528,1752,1574,7836,2013,634,378,1239,550,1610,0.342,2376,5029,0.472
5,Opponent/G,,244.9,36.1,82.0,0.441,17.7,23.9,0.74,11.4,32.1,43.6,21.6,19.4,96.7,2013,7.8,4.7,15.3,6.8,19.9,0.342,29.3,62.1,0.472
6,Lg Rank,,11,8,15,7.0,23,26,8.0,22,24,23,11,18,12,2013,15,10,8,10,13,4.0,10,15,8.0
7,Year/Year,,1.4%,8.0%,2.8%,0.021,2.7%,5.4%,-0.019,-3.5%,2.5%,0.8%,15.8%,5.4%,8.3%,2013,0.3%,1.3%,-2.5%,30.3%,17.4%,0.034,3.9%,-1.1%,0.023
0,Team,82.0,19730,2996,6883,0.435,1325,1706,0.777,980,2505,3485,1726,1743,7892,2014,584,343,1261,575,1729,0.333,2421,5154,0.47
1,Team/G,,240.6,36.5,83.9,0.435,16.2,20.8,0.777,12.0,30.5,42.5,21.0,21.3,96.2,2014,7.1,4.2,15.4,7.0,21.1,0.333,29.5,62.9,0.47
2,Lg Rank,,29,23,10,28.0,24,27,10.0,7,24,18,22,19,26,2014,23,23,27,20,18,28.0,19,12,26.0
3,Year/Year,,-1.8%,-1.4%,5.3%,-0.029,-0.7%,-0.8%,0.0,48.0%,-2.3%,8.0%,-7.5%,0.3%,-0.3%,2014,-13.5%,-7.2%,5.5%,14.1%,22.9%,-0.026,-4.5%,0.4%,-0.024
4,Opponent,82.0,19730,3101,6675,0.465,1517,1993,0.761,871,2596,3467,1813,1564,8258,2014,609,373,1168,539,1553,0.347,2562,5122,0.5
5,Opponent/G,,240.6,37.8,81.4,0.465,18.5,24.3,0.761,10.6,31.7,42.3,22.1,19.1,100.7,2014,7.4,4.5,14.2,6.6,18.9,0.347,31.2,62.5,0.5
6,Lg Rank,,29,17,11,23.0,19,17,21.0,12,14,13,16,28,13,2014,11,13,18,5,4,5.0,24,19,22.0
7,Year/Year,,-1.8%,4.7%,-0.7%,0.024,4.5%,1.6%,0.021,-7.0%,-1.5%,-2.9%,2.2%,-1.8%,4.1%,2014,-5.1%,-2.5%,-6.9%,-3.2%,-4.7%,0.005,6.5%,0.6%,0.028
0,Team,82.0,19880,3193,7211,0.443,1266,1678,0.754,910,2685,3595,2009,1738,8312,2015,674,294,1133,660,2021,0.327,2533,5190,0.488
1,Team/G,,242.4,38.9,87.9,0.443,15.4,20.5,0.754,11.1,32.7,43.8,24.5,21.2,101.4,2015,8.2,3.6,13.8,8.0,24.6,0.327,30.9,63.3,0.488
2,Lg Rank,,8,5,1,21.0,28,27,14.0,12,11,13,4,20,13,2015,8,30,10,13,13,27.0,7,11,14.0
3,Year/Year,,0.8%,6.6%,4.8%,0.008,-4.5%,-1.6%,-0.022,-7.1%,7.2%,3.2%,16.4%,-0.3%,5.3%,2015,15.4%,-14.3%,-10.2%,14.8%,16.9%,-0.006,4.6%,0.7%,0.018
4,Opponent,82.0,19880,3125,6943,0.45,1442,1909,0.755,893,2772,3665,1798,1545,8299,2015,583,431,1239,607,1804,0.336,2518,5139,0.49
5,Opponent/G,,242.4,38.1,84.7,0.45,17.6,23.3,0.755,10.9,33.8,44.7,21.9,18.8,101.2,2015,7.1,5.3,15.1,7.4,22.0,0.336,30.7,62.7,0.49
6,Lg Rank,,8,23,23,17.0,19,17,20.0,13,25,26,14,26,21,2015,6,21,10,9,10,4.0,24,24,18.0
7,Year/Year,,0.8%,0.8%,4.0%,-0.014,-4.9%,-4.2%,-0.006,2.5%,6.8%,5.7%,-0.8%,-1.2%,0.5%,2015,-4.3%,15.5%,6.1%,12.6%,16.2%,-0.011,-1.7%,0.3%,-0.01
0,Team,82.0,19780,3216,7318,0.439,1520,1929,0.788,950,2733,3683,1981,1796,8669,2016,752,348,1127,717,2142,0.335,2499,5176,0.483
1,Team/G,,241.2,39.2,89.2,0.439,18.5,23.5,0.788,11.6,33.3,44.9,24.2,21.9,105.7,2016,9.2,4.2,13.7,8.7,26.1,0.335,30.5,63.1,0.483
2,Lg Rank,,23,7,1,24.0,8,12,6.0,3,15,6,6,29,5,2016,2,22,12,12,11,28.0,12,10,19.0
3,Year/Year,,-0.5%,0.7%,1.5%,-0.003,20.1%,15.0%,0.034,4.4%,1.8%,2.4%,-1.4%,3.3%,4.3%,2016,11.6%,18.4%,-0.5%,8.6%,6.0%,0.008,-1.3%,-0.3%,-0.005
4,Opponent,82.0,19780,3075,6973,0.441,1613,2136,0.755,932,2838,3770,1715,1718,8406,2016,622,450,1348,643,1912,0.336,2432,5061,0.481
5,Opponent/G,,241.2,37.5,85.0,0.441,19.7,26.0,0.755,11.4,34.6,46.0,20.9,21.0,102.5,2016,7.6,5.5,16.4,7.8,23.3,0.336,29.7,61.7,0.481
6,Lg Rank,,23,10,20,7.0,27,28,14.0,24,22,26,6,10,13,2016,14,24,2,7,11,4.0,15,22,11.0
7,Year/Year,,-0.5%,-1.6%,0.4%,-0.009,11.9%,11.9%,-0.0,4.4%,2.4%,2.9%,-4.6%,11.2%,1.3%,2016,6.7%,4.4%,8.8%,5.9%,6.0%,-0.0,-3.4%,-1.5%,-0.009
0,Team,82.0,19755,3168,6978,0.454,1536,1903,0.807,744,2698,3442,2069,1686,8857,2017,617,340,1088,985,2742,0.359,2183,4236,0.515
1,Team/G,,240.9,38.6,85.1,0.454,18.7,23.2,0.807,9.1,32.9,42.0,25.2,20.6,108.0,2017,7.5,4.1,13.3,12.0,33.4,0.359,26.6,51.7,0.515
2,Lg Rank,,25,21,18,16.0,10,15,3.0,22,22,27,4,21,7,2017,18,23,8,3,3,14.0,28,28,8.0
3,Year/Year,,-0.1%,-1.5%,-4.6%,0.015,1.1%,-1.3%,0.019,-21.7%,-1.3%,-6.5%,4.4%,-6.1%,2.2%,2017,-18.0%,-2.3%,-3.5%,37.4%,28.0%,0.024,-12.6%,-18.2%,0.033
4,Opponent,82.0,19755,3168,7035,0.45,1570,2042,0.769,883,2769,3652,1851,1664,8641,2017,623,425,1141,735,2213,0.332,2433,4822,0.505
5,Opponent/G,,240.9,38.6,85.8,0.45,19.1,24.9,0.769,10.8,33.8,44.5,22.6,20.3,105.4,2017,7.6,5.2,13.9,9.0,27.0,0.332,29.7,58.8,0.505
6,Lg Rank,,25,12,15,9.0,25,25,9.0,25,20,25,12,11,15,2017,17,23,17,7,14,2.0,14,13,19.0
7,Year/Year,,-0.1%,3.0%,0.9%,0.009,-2.7%,-4.4%,0.014,-5.3%,-2.4%,-3.1%,7.9%,-3.1%,2.8%,2017,0.2%,-5.6%,-15.4%,14.3%,15.7%,-0.004,0.0%,-4.7%,0.024
0,Team,82.0,19805,3141,6975,0.45,1308,1697,0.771,767,2878,3645,1842,1618,8529,2018,604,373,1149,939,2492,0.377,2202,4483,0.491
1,Team/G,,241.5,38.3,85.1,0.45,16.0,20.7,0.771,9.4,35.1,44.5,22.5,19.7,104.0,2018,7.4,4.5,14.0,11.5,30.4,0.377,26.9,54.7,0.491
2,Lg Rank,,12,25,25,21.0,21,20,17.0,20,6,8,20,17,20,2018,23,18,15,7,10,2.0,27,23,25.0
3,Year/Year,,0.3%,-0.9%,-0.0%,-0.004,-14.8%,-10.8%,-0.036,3.1%,6.7%,5.9%,-11.0%,-4.0%,-3.7%,2018,-2.1%,9.7%,5.6%,-4.7%,-9.1%,0.018,0.9%,5.8%,-0.024
4,Opponent,82.0,19805,3066,6973,0.44,1334,1748,0.763,791,2804,3595,1744,1571,8235,2018,594,364,1159,769,2270,0.339,2297,4703,0.488
5,Opponent/G,,241.5,37.4,85.0,0.44,16.3,21.3,0.763,9.6,34.2,43.8,21.3,19.2,100.4,2018,7.2,4.4,14.1,9.4,27.7,0.339,28.0,57.4,0.488
6,Lg Rank,,12,3,12,2.0,15,15,12.0,13,20,22,4,22,3,2018,7,6,19,4,9,1.0,6,17,5.0
7,Year/Year,,0.3%,-3.2%,-0.9%,-0.011,-15.0%,-14.4%,-0.006,-10.4%,1.3%,-1.6%,-5.8%,-5.6%,-4.7%,2018,-4.7%,-14.4%,1.6%,4.6%,2.6%,0.007,-5.6%,-2.5%,-0.016
0,Team,82.0,19780,3451,7423,0.465,1282,1598,0.802,804,2849,3653,2155,1670,9216,2019,706,435,1052,1032,2829,0.365,2419,4594,0.527
1,Team/G,,241.2,42.1,90.5,0.465,15.6,19.5,0.802,9.8,34.7,44.5,26.3,20.4,112.4,2019,8.6,5.3,12.8,12.6,34.5,0.365,29.5,56.0,0.527
2,Lg Rank,,18,11,9,14.0,28,29,4.0,20,16,22,5,12,14,2019,4,10,3,6,7,7.0,18,18,11.0
3,Year/Year,,-0.1%,9.9%,6.4%,0.015,-2.0%,-5.8%,0.031,4.8%,-1.0%,0.2%,17.0%,3.2%,8.1%,2019,16.9%,16.6%,-8.4%,9.9%,13.5%,-0.012,9.9%,2.5%,0.035
4,Opponent,82.0,19780,3239,7222,0.448,1430,1872,0.764,852,2912,3764,1940,1602,8852,2019,556,317,1241,944,2748,0.344,2295,4474,0.513
5,Opponent/G,,241.2,39.5,88.1,0.448,17.4,22.8,0.764,10.4,35.5,45.9,23.7,19.5,108.0,2019,6.8,3.9,15.1,11.5,33.5,0.344,28.0,54.6,0.513
6,Lg Rank,,18,4,9,4.0,13,16,12.0,16,22,22,8,26,8,2019,2,2,7,15,22,6.0,5,5,13.0
7,Year/Year,,-0.1%,5.6%,3.6%,0.009,7.2%,7.1%,0.001,7.7%,3.9%,4.7%,11.2%,2.0%,7.5%,2019,-6.4%,-12.9%,7.1%,22.8%,21.1%,0.005,-0.1%,-4.9%,0.025
0,Team,72.0,17430,2971,6448,0.461,1336,1668,0.801,768,2549,3317,1655,1553,8183,2020,595,406,995,905,2487,0.364,2066,3961,0.522
1,Team/G,,242.1,41.3,89.6,0.461,18.6,23.2,0.801,10.7,35.4,46.1,23.0,21.6,113.7,2020,8.3,5.6,13.8,12.6,34.5,0.364,28.7,55.0,0.522
2,Lg Rank,,13,12,11,17.0,11,18,5.0,6,11,8,25,20,9,2020,6,5,8,12,13,13.0,16,16,18.0
3,Year/Year,,0.4%,-2.0%,-1.1%,-0.004,18.7%,18.9%,-0.001,8.8%,1.9%,3.4%,-12.5%,5.9%,1.1%,2020,-4.0%,6.3%,7.7%,-0.1%,0.1%,-0.001,-2.7%,-1.8%,-0.005
4,Opponent,72.0,17430,2764,6268,0.441,1350,1761,0.767,743,2449,3192,1613,1487,7729,2020,514,396,1097,851,2504,0.34,1913,3764,0.508
5,Opponent/G,,242.1,38.4,87.1,0.441,18.8,24.5,0.767,10.3,34.0,44.3,22.4,20.7,107.3,2020,7.1,5.5,15.2,11.8,34.8,0.34,26.6,52.3,0.508
6,Lg Rank,,13,2,8,4.0,20,19,9.0,18,8,11,2,15,2,2020,8,25,9,10,16,2.0,4,6,7.0
7,Year/Year,,0.4%,-2.8%,-1.2%,-0.008,7.5%,7.1%,0.003,-0.7%,-4.2%,-3.4%,-5.3%,5.7%,-0.6%,2020,5.3%,42.3%,0.7%,2.7%,3.8%,-0.004,-5.1%,-4.2%,-0.005
0,Team,72.0,17380,2985,6401,0.466,1160,1496,0.775,765,2421,3186,1689,1471,8109,2021,556,383,1012,979,2618,0.374,2006,3783,0.53
1,Team/G,,241.4,41.5,88.9,0.466,16.1,20.8,0.775,10.6,33.6,44.3,23.5,20.4,112.6,2021,7.7,5.3,14.1,13.6,36.4,0.374,27.9,52.5,0.53
2,Lg Rank,,16,13,11,19.0,25,25,16.0,4,22,15,25,24,16,2021,13,6,16,11,10,10.0,16,20,17.0
3,Year/Year,,-0.3%,0.5%,-0.7%,0.006,-13.2%,-10.3%,-0.026,-0.4%,-5.0%,-3.9%,2.1%,-5.3%,-0.9%,2021,-6.6%,-5.7%,1.7%,8.2%,5.3%,0.01,-2.9%,-4.5%,0.009
4,Opponent,72.0,17380,2875,6191,0.464,1329,1692,0.785,677,2382,3059,1732,1389,8004,2021,531,334,1015,925,2473,0.374,1950,3718,0.524
5,Opponent/G,,241.4,39.9,86.0,0.464,18.5,23.5,0.785,9.4,33.1,42.5,24.1,19.3,111.2,2021,7.4,4.6,14.1,12.8,34.3,0.374,27.1,51.6,0.524
6,Lg Rank,,16,6,4,14.0,26,25,22.0,7,7,6,9,13,11,2021,10,11,13,16,15,22.0,6,7,10.0
7,Year/Year,,-0.3%,4.0%,-1.2%,0.023,-1.6%,-3.9%,0.019,-8.9%,-2.7%,-4.2%,7.4%,-6.6%,3.6%,2021,3.3%,-15.7%,-7.5%,8.7%,-1.2%,0.034,1.9%,-1.2%,0.016
0,Team,82.0,19905,3341,7167,0.466,1397,1713,0.816,863,2915,3778,2036,1521,9164,2022,591,478,1118,1085,3044,0.356,2256,4123,0.547
1,Team/G,,242.7,40.7,87.4,0.466,17.0,20.9,0.816,10.5,35.5,46.1,24.8,18.5,111.8,2022,7.2,5.8,13.6,13.2,37.1,0.356,27.5,50.3,0.547
