,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
7,Year/Year,,0.6%,-1.6%,3.5%,-0.023,5.1%,2.9%,0.016,6.9%,-4.1%,-1.0%,-4.6%,1.3%,-0.6%,2003,4.7%,-19.6%,-13.8%,-5.5%,-6.5%,0.004,-0.9%,5.9%,-0.031
0,Team,82.0,19905,2829,6529,0.433,1534,1976,0.776,996,2507,3503,1648,1826,7611,2004,627,408,1350,419,1249,0.335,2410,5280,0.456
1,Team/G,,242.7,34.5,79.6,0.433,18.7,24.1,0.776,12.1,30.6,42.7,20.1,22.3,92.8,2004,7.6,5.0,16.5,5.1,15.2,0.335,29.4,64.4,0.456
2,Lg Rank,,4,17,16,20.0,12,17,6.0,16,10,12,22,23,15,2004,17,12,26,15,14,23.0,19,18,18.0
3,Year/Year,,0.0%,-1.0%,1.5%,-0.011,-3.8%,-1.7%,-0.016,6.3%,-2.0%,0.2%,-1.8%,2.4%,-1.3%,2004,2.6%,-13.7%,-1.2%,4.2%,9.5%,-0.017,-1.9%,-0.2%,-0.008
4,Opponent,82.0,19905,2968,6740,0.44,1574,2072,0.76,1048,2485,3533,1803,1699,7992,2004,731,416,1151,482,1345,0.358,2486,5395,0.461
5,Opponent/G,,242.7,36.2,82.2,0.44,19.2,25.3,0.76,12.8,30.3,43.1,22.0,20.7,97.5,2004,8.9,5.1,14.0,5.9,16.4,0.358,30.3,65.8,0.461
6,Lg Rank,,4,20,24,17.0,22,21,21.0,22,16,20,20,18,23,2004,28,15,21,25,25,22.0,15,17,17.0
7,Year/Year,,0.0%,-1.6%,-2.4%,0.004,2.9%,2.9%,-0.0,-2.3%,2.7%,1.1%,1.8%,1.9%,-0.2%,2004,-0.9%,1.7%,7.8%,8.1%,8.2%,-0.0,-3.2%,-4.7%,0.007
0,Team,82.0,19855,2942,6672,0.441,1417,1994,0.711,1100,2335,3435,1614,2009,7605,2005,629,344,1319,304,973,0.312,2638,5699,0.463
1,Team/G,,242.1,35.9,81.4,0.441,17.3,24.3,0.711,13.4,28.5,41.9,19.7,24.5,92.7,2005,7.7,4.2,16.1,3.7,11.9,0.312,32.2,69.5,0.463
2,Lg Rank,,11,17,10,21.0,27,25,28.0,3,25,17,25,28,28,2005,13,21,28,27,23,30.0,9,4,23.0
3,Year/Year,,-0.3%,4.0%,2.2%,0.008,-7.6%,0.9%,-0.066,10.4%,-6.9%,-1.9%,-2.1%,10.0%,-0.1%,2005,0.3%,-15.7%,-2.3%,-27.4%,-22.1%,-0.023,9.5%,7.9%,0.006
4,Opponent,82.0,19855,3044,6389,0.476,1846,2396,0.77,902,2483,3385,1803,1777,8401,2005,716,484,1210,467,1232,0.379,2577,5157,0.5
5,Opponent/G,,242.1,37.1,77.9,0.476,22.5,29.2,0.77,11.0,30.3,41.3,22.0,21.7,102.5,2005,8.7,5.9,14.8,5.7,15.0,0.379,31.4,62.9,0.5
6,Lg Rank,,11,21,8,30.0,29,28,26.0,5,20,12,22,22,29,2005,30,30,13,18,8,30.0,21,8,30.0
7,Year/Year,,-0.3%,2.6%,-5.2%,0.036,17.3%,15.6%,0.011,-13.9%,-0.1%,-4.2%,0.0%,4.6%,5.1%,2005,-2.1%,16.3%,5.1%,-3.1%,-8.4%,0.021,3.7%,-4.4%,0.039
0,Team,82.0,19880,2946,6496,0.454,1656,2207,0.75,1069,2232,3301,1625,2054,7972,2006,587,394,1284,424,1154,0.367,2522,5342,0.472
1,Team/G,,242.4,35.9,79.2,0.454,20.2,26.9,0.75,13.0,27.2,40.3,19.8,25.0,97.2,2006,7.2,4.8,15.7,5.2,14.1,0.367,30.8,65.1,0.472
2,Lg Rank,,9,18,14,17.0,13,10,14.0,2,29,20,20,29,16,2006,15,15,27,20,20,11.0,11,8,20.0
3,Year/Year,,0.1%,0.1%,-2.6%,0.013,16.9%,10.7%,0.04,-2.8%,-4.4%,-3.9%,0.7%,2.2%,4.8%,2006,-6.7%,14.5%,-2.7%,39.5%,18.6%,0.055,-4.4%,-6.3%,0.009
4,Opponent,82.0,19880,3075,6433,0.478,1768,2372,0.745,981,2335,3316,1689,1855,8362,2006,597,422,1227,444,1205,0.368,2631,5228,0.503
5,Opponent/G,,242.4,37.5,78.5,0.478,21.6,28.9,0.745,12.0,28.5,40.4,20.6,22.6,102.0,2006,7.3,5.1,15.0,5.4,14.7,0.368,32.1,63.8,0.503
6,Lg Rank,,9,26,12,27.0,26,26,17.0,26,6,12,16,18,26,2006,18,24,7,6,5,24.0,27,20,27.0
7,Year/Year,,0.1%,1.0%,0.7%,0.002,-4.2%,-1.0%,-0.025,8.8%,-6.0%,-2.0%,-6.3%,4.4%,-0.5%,2006,-16.6%,-12.8%,1.4%,-4.9%,-2.2%,-0.011,2.1%,1.4%,0.004
0,Team,82.0,19880,2831,6372,0.444,1677,2203,0.761,976,2312,3288,1573,1970,7680,2007,609,446,1306,341,1038,0.329,2490,5334,0.467
1,Team/G,,242.4,34.5,77.7,0.444,20.5,26.9,0.761,11.9,28.2,40.1,19.2,24.0,93.7,2007,7.4,5.4,15.9,4.2,12.7,0.329,30.4,65.0,0.467
2,Lg Rank,,8,30,25,28.0,9,10,14.0,9,28,22,26,27,30,2007,9,5,22,28,27,30.0,19,9,26.0
3,Year/Year,,0.0%,-3.9%,-1.9%,-0.009,1.3%,-0.2%,0.011,-8.7%,3.6%,-0.4%,-3.2%,-4.1%,-3.7%,2007,3.7%,13.2%,1.7%,-19.6%,-10.1%,-0.039,-1.3%,-0.1%,-0.005
4,Opponent,82.0,19880,2953,6335,0.466,1699,2315,0.734,948,2370,3318,1732,1853,8070,2007,597,421,1247,465,1236,0.376,2488,5099,0.488
5,Opponent/G,,242.4,36.0,77.3,0.466,20.7,28.2,0.734,11.6,28.9,40.5,21.1,22.6,98.4,2007,7.3,5.1,15.2,5.7,15.1,0.376,30.3,62.2,0.488
6,Lg Rank,,8,13,5,23.0,22,24,2.0,19,6,9,16,12,15,2007,17,23,13,10,7,27.0,13,10,15.0
7,Year/Year,,0.0%,-4.0%,-1.5%,-0.012,-3.9%,-2.4%,-0.011,-3.4%,1.5%,0.1%,2.5%,-0.1%,-3.5%,2007,0.0%,-0.2%,1.6%,4.7%,2.6%,0.008,-5.4%,-2.5%,-0.015
0,Team,82.0,19855,2975,6552,0.454,1720,2227,0.772,1008,2454,3462,1804,1673,8054,2008,600,448,1223,384,1078,0.356,2591,5474,0.473
1,Team/G,,242.1,36.3,79.9,0.454,21.0,27.2,0.772,12.3,29.9,42.2,22.0,20.4,98.2,2008,7.3,5.5,14.9,4.7,13.1,0.356,31.6,66.8,0.473
2,Lg Rank,,5,22,21,16.0,5,7,7.0,7,21,11,12,11,15,2008,14,4,24,27,28,18.0,8,6,21.0
3,Year/Year,,-0.1%,5.1%,2.8%,0.01,2.6%,1.1%,0.011,3.3%,6.1%,5.3%,14.7%,-15.1%,4.9%,2008,-1.5%,0.4%,-6.4%,12.6%,3.9%,0.028,4.1%,2.6%,0.007
4,Opponent,82.0,19855,3115,6733,0.463,1461,1943,0.752,968,2386,3354,1825,1793,8203,2008,615,421,1123,512,1413,0.362,2603,5320,0.489
5,Opponent/G,,242.1,38.0,82.1,0.463,17.8,23.7,0.752,11.8,29.1,40.9,22.3,21.9,100.0,2008,7.5,5.1,13.7,6.2,17.2,0.362,31.7,64.9,0.489
6,Lg Rank,,5,20,22,21.0,10,10,12.0,24,5,11,20,9,15,2008,16,24,16,10,7,16.0,24,21,18.0
7,Year/Year,,-0.1%,5.5%,6.3%,-0.003,-14.0%,-16.1%,0.018,2.1%,0.7%,1.1%,5.4%,-3.2%,1.6%,2008,3.0%,0.0%,-9.9%,10.1%,14.3%,-0.014,4.6%,4.3%,0.001
0,Team,82.0,19705,2956,6451,0.458,1537,2085,0.737,870,2412,3282,1657,1610,8046,2009,603,376,1048,597,1633,0.366,2359,4818,0.49
1,Team/G,,240.3,36.0,78.7,0.458,18.7,25.4,0.737,10.6,29.4,40.0,20.2,19.6,98.1,2009,7.4,4.6,12.8,7.3,19.9,0.366,28.8,58.8,0.49
2,Lg Rank,,29,24,25,11.0,15,9,28.0,20,21,23,23,5,19,2009,14,20,7,8,7,16.0,25,26,11.0
3,Year/Year,,-0.8%,-0.6%,-1.5%,0.004,-10.6%,-6.4%,-0.035,-13.7%,-1.7%,-5.2%,-8.1%,-3.8%,-0.1%,2009,0.5%,-16.1%,-14.3%,55.5%,51.5%,0.009,-9.0%,-12.0%,0.016
4,Opponent,82.0,19705,3002,6609,0.454,1385,1800,0.769,955,2481,3436,1705,1681,7917,2009,530,354,1121,528,1496,0.353,2474,5113,0.484
5,Opponent/G,,240.3,36.6,80.6,0.454,16.9,22.0,0.769,11.6,30.3,41.9,20.8,20.5,96.5,2009,6.5,4.3,13.7,6.4,18.2,0.353,30.2,62.4,0.484
6,Lg Rank,,29,15,16,11.0,4,6,14.0,23,14,23,13,17,10,2009,7,9,19,11,16,7.0,13,15,16.0
7,Year/Year,,-0.8%,-3.6%,-1.8%,-0.008,-5.2%,-7.4%,0.018,-1.3%,4.0%,2.4%,-6.6%,-6.2%,-3.5%,2009,-13.8%,-15.9%,-0.2%,3.1%,5.9%,-0.009,-5.0%,-3.9%,-0.005
0,Team,82.0,19855,3181,6801,0.468,1452,1914,0.759,969,2451,3420,1789,1632,8338,2010,592,413,980,524,1455,0.36,2657,5346,0.497
1,Team/G,,242.1,38.8,82.9,0.468,17.7,23.3,0.759,11.8,29.9,41.7,21.8,19.9,101.7,2010,7.2,5.0,12.0,6.4,17.7,0.36,32.4,65.2,0.497
2,Lg Rank,,10,6,12,11.0,21,23,15.0,6,23,17,12,8,13,2010,15,14,1,14,15,9.0,8,11,11.0
3,Year/Year,,0.8%,7.6%,5.4%,0.01,-5.5%,-8.2%,0.021,11.4%,1.6%,4.2%,8.0%,1.4%,3.6%,2010,-1.8%,9.8%,-6.5%,-12.2%,-10.9%,-0.005,12.6%,11.0%,0.007
4,Opponent,82.0,19855,3048,6623,0.46,1380,1852,0.745,922,2471,3393,1719,1582,7956,2010,506,359,1135,480,1392,0.345,2568,5231,0.491
5,Opponent/G,,242.1,37.2,80.8,0.46,16.8,22.6,0.745,11.2,30.1,41.4,21.0,19.3,97.0,2010,6.2,4.4,13.8,5.9,17.0,0.345,31.3,63.8,0.491
6,Lg Rank,,10,13,10,16.0,3,6,3.0,20,13,15,17,28,10,2010,2,7,20,5,7,9.0,16,14,16.0
7,Year/Year,,0.8%,1.5%,0.2%,0.006,-0.4%,2.9%,-0.024,-3.5%,-0.4%,-1.3%,0.8%,-5.9%,0.5%,2010,-4.5%,1.4%,1.2%,-9.1%,-7.0%,-0.008,3.8%,2.3%,0.007
0,Team,82.0,19730,2971,6429,0.462,1346,1728,0.779,762,2460,3222,1802,1554,7790,2011,497,341,1118,502,1427,0.352,2469,5002,0.494
1,Team/G,,240.6,36.2,78.4,0.462,16.4,21.1,0.779,9.3,30.0,39.3,22.0,19.0,95.0,2011,6.1,4.2,13.6,6.1,17.4,0.352,30.1,61.0,0.494
2,Lg Rank,,28,23,25,12.0,29,29,6.0,29,20,28,12,1,26,2011,29,28,9,17,16,18.0,21,23,12.0
3,Year/Year,,-0.6%,-6.6%,-5.5%,-0.006,-7.3%,-9.7%,0.02,-21.4%,0.4%,-5.8%,0.7%,-4.8%,-6.6%,2011,-16.0%,-17.4%,14.1%,-4.2%,-1.9%,-0.008,-7.1%,-6.4%,-0.003
4,Opponent,82.0,19730,3009,6537,0.46,1380,1782,0.774,839,2488,3327,1751,1517,7857,2011,548,348,1026,459,1358,0.338,2550,5179,0.492
5,Opponent/G,,240.6,36.7,79.7,0.46,16.8,21.7,0.774,10.2,30.3,40.6,21.4,18.5,95.8,2011,6.7,4.2,12.5,5.6,16.6,0.338,31.1,63.2,0.492
6,Lg Rank,,28,14,10,18.0,4,3,25.0,6,16,10,16,29,9,2011,3,5,29,5,8,4.0,15,13,19.0
7,Year/Year,,-0.6%,-1.3%,-1.3%,0.0,0.0%,-3.8%,0.029,-9.0%,0.7%,-1.9%,1.9%,-4.1%,-1.2%,2011,8.3%,-3.1%,-9.6%,-4.4%,-2.4%,-0.007,-0.7%,-1.0%,0.001
0,Team,66.0,16165,2429,5348,0.454,1025,1385,0.74,652,2066,2718,1481,1178,6375,2012,536,303,921,492,1330,0.37,1937,4018,0.482
1,Team/G,,244.9,36.8,81.0,0.454,15.5,21.0,0.74,9.9,31.3,41.2,22.4,17.8,96.6,2012,8.1,4.6,14.0,7.5,20.2,0.37,29.3,60.9,0.482
2,Lg Rank,,1,14,19,11.0,23,25,23.0,28,11,23,8,6,17,2012,10,23,5,8,10,5.0,20,23,10.0
3,Year/Year,,1.8%,1.6%,3.4%,-0.008,-5.4%,-0.4%,-0.039,6.3%,4.3%,4.8%,2.1%,-5.8%,1.7%,2012,34.0%,10.4%,2.3%,21.8%,15.8%,0.018,-2.5%,-0.2%,-0.012
4,Opponent,66.0,16165,2380,5366,0.444,997,1324,0.753,712,2079,2791,1354,1263,6148,2012,494,313,999,391,1137,0.344,1989,4229,0.47
5,Opponent/G,,244.9,36.1,81.3,0.444,15.1,20.1,0.753,10.8,31.5,42.3,20.5,19.1,93.2,2012,7.5,4.7,15.1,5.9,17.2,0.344,30.1,64.1,0.47
6,Lg Rank,,1,14,16,11.0,4,5,15.0,6,23,16,14,20,6,2012,7,10,9,5,7,10.0,17,20,11.0
7,Year/Year,,1.8%,-1.7%,2.0%,-0.017,-10.2%,-7.7%,-0.021,5.4%,3.8%,4.2%,-3.9%,3.4%,-2.8%,2012,12.0%,11.7%,21.0%,5.8%,4.0%,0.006,-3.1%,1.5%,-0.022
0,Team,82.0,19855,3084,6644,0.464,1158,1619,0.715,758,2593,3351,2007,1473,8032,2013,664,369,1219,706,1901,0.371,2378,4743,0.501
1,Team/G,,242.1,37.6,81.0,0.464,14.1,19.7,0.715,9.2,31.6,40.9,24.5,18.0,98.0,2013,8.1,4.5,14.9,8.6,23.2,0.371,29.0,57.8,0.501
2,Lg Rank,,7,12,21,7.0,28,27,26.0,27,11,23,2,3,14,2013,14,23,21,5,5,7.0,22,26,8.0
3,Year/Year,,-1.1%,2.2%,-0.0%,0.01,-9.1%,-5.9%,-0.025,-6.4%,1.0%,-0.8%,9.1%,0.6%,1.4%,2013,-0.3%,-2.0%,6.5%,15.5%,15.0%,0.001,-1.2%,-5.0%,0.019
4,Opponent,82.0,19855,3073,6823,0.45,1233,1617,0.763,928,2659,3587,1825,1543,7999,2013,689,350,1249,620,1635,0.379,2453,5188,0.473
5,Opponent/G,,242.1,37.5,83.2,0.45,15.0,19.7,0.763,11.3,32.4,43.7,22.3,18.8,97.5,2013,8.4,4.3,15.2,7.6,19.9,0.379,29.9,63.3,0.473
6,Lg Rank,,7,18,20,13.0,3,3,26.0,21,26,25,15,25,13,2013,25,6,9,20,14,28.0,16,20,9.0
7,Year/Year,,-1.1%,3.9%,2.3%,0.007,-0.5%,-1.7%,0.01,4.9%,2.9%,3.4%,8.5%,-1.7%,4.7%,2013,12.3%,-10.0%,0.6%,27.6%,15.7%,0.035,-0.7%,-1.3%,0.002
0,Team,82.0,19830,3061,6688,0.458,1392,1782,0.781,713,2565,3278,2041,1577,8282,2014,680,326,1251,768,2116,0.363,2293,4572,0.502
1,Team/G,,241.8,37.3,81.6,0.458,17.0,21.7,0.781,8.7,31.3,40.0,24.9,19.2,101.0,2014,8.3,4.0,15.3,9.4,25.8,0.363,28.0,55.8,0.502
2,Lg Rank,,15,18,24,13.0,18,22,6.0,29,18,28,2,7,15,2014,9,26,24,5,2,13.0,27,27,8.0
3,Year/Year,,-0.1%,-0.7%,0.7%,-0.006,20.2%,10.1%,0.066,-5.9%,-1.1%,-2.2%,1.7%,7.1%,3.1%,2014,2.4%,-11.7%,2.6%,8.8%,11.3%,-0.008,-3.6%,-3.6%,0.0
4,Opponent,82.0,19830,3163,6843,0.462,1341,1793,0.748,882,2688,3570,1901,1643,8321,2014,672,354,1247,654,1793,0.365,2509,5050,0.497
5,Opponent/G,,241.8,38.6,83.5,0.462,16.4,21.9,0.748,10.8,32.8,43.5,23.2,20.0,101.5,2014,8.2,4.3,15.2,8.0,21.9,0.365,30.6,61.6,0.497
6,Lg Rank,,15,23,19,21.0,7,7,4.0,16,25,24,24,20,15,2014,26,12,10,15,15,20.0,19,17,19.0
7,Year/Year,,-0.1%,2.9%,0.3%,0.012,8.8%,10.9%,-0.015,-5.0%,1.1%,-0.5%,4.2%,6.5%,4.0%,2014,-2.5%,1.1%,-0.2%,5.5%,9.7%,-0.014,2.3%,-2.7%,0.024
0,Team,82.0,19730,3121,6699,0.466,1349,1735,0.778,715,2611,3326,2111,1457,8409,2015,744,380,1167,818,2152,0.38,2303,4547,0.506
1,Team/G,,240.6,38.1,81.7,0.466,16.5,21.2,0.778,8.7,31.8,40.6,25.7,17.8,102.5,2015,9.1,4.6,14.2,10.0,26.2,0.38,28.1,55.5,0.506
2,Lg Rank,,26,10,27,4.0,19,24,5.0,30,22,28,2,1,10,2015,5,15,16,5,7,2.0,26,28,4.0
3,Year/Year,,-0.5%,2.0%,0.2%,0.008,-3.1%,-2.6%,-0.004,0.3%,1.8%,1.5%,3.4%,-7.6%,1.5%,2015,9.4%,16.6%,-6.7%,6.5%,1.7%,0.017,0.4%,-0.5%,0.005
4,Opponent,82.0,19730,2991,6815,0.439,1262,1651,0.764,948,2631,3579,1931,1611,7964,2015,604,404,1317,720,2112,0.341,2271,4703,0.483
5,Opponent/G,,240.6,36.5,83.1,0.439,15.4,20.1,0.764,11.6,32.1,43.6,23.5,19.6,97.1,2015,7.4,4.9,16.1,8.8,25.8,0.341,27.7,57.4,0.483
6,Lg Rank,,26,8,12,6.0,3,2,28.0,24,14,18,24,20,5,2015,8,18,6,29,30,7.0,2,2,13.0
7,Year/Year,,-0.5%,-5.4%,-0.4%,-0.023,-5.9%,-7.9%,0.016,7.5%,-2.1%,0.3%,1.6%,-1.9%,-4.3%,2015,-10.1%,14.1%,5.6%,10.1%,17.8%,-0.024,-9.5%,-6.9%,-0.014
0,Team,82.0,19830,3168,6923,0.458,1282,1638,0.783,679,2772,3451,2100,1570,8433,2016,747,486,1226,815,2326,0.35,2353,4597,0.512
1,Team/G,,241.8,38.6,84.4,0.458,15.6,20.0,0.783,8.3,33.8,42.1,25.6,19.1,102.8,2016,9.1,5.9,15.0,9.9,28.4,0.35,28.7,56.1,0.512
2,Lg Rank,,11,9,15,11.0,29,30,8.0,30,13,24,2,7,12,2016,3,5,22,6,7,15.0,19,24,7.0
3,Year/Year,,0.5%,1.5%,3.3%,-0.008,-5.0%,-5.6%,0.005,-5.0%,6.2%,3.8%,-0.5%,7.8%,0.3%,2016,0.4%,27.9%,5.1%,-0.4%,8.1%,-0.03,2.2%,1.1%,0.005
4,Opponent,82.0,19830,3046,7058,0.432,1366,1810,0.755,944,2869,3813,1808,1500,8137,2016,706,411,1324,679,2008,0.338,2367,5050,0.469
5,Opponent/G,,241.8,37.1,86.1,0.432,16.7,22.1,0.755,11.5,35.0,46.5,22.0,18.3,99.2,2016,8.6,5.0,16.1,8.3,24.5,0.338,28.9,61.6,0.469
6,Lg Rank,,11,7,26,1.0,8,7,13.0,27,25,28,15,29,6,2016,23,14,5,13,16,6.0,5,20,1.0
7,Year/Year,,0.5%,1.8%,3.6%,-0.007,8.2%,9.6%,-0.01,-0.4%,9.0%,6.5%,-6.4%,-6.9%,2.2%,2016,16.9%,1.7%,0.5%,-5.7%,-4.9%,-0.003,4.2%,7.4%,-0.014
0,Team,82.0,19880,3123,6918,0.451,1484,2039,0.728,842,2793,3635,1938,1491,8459,2017,672,397,1294,729,2137,0.341,2394,4781,0.501
1,Team/G,,242.4,38.1,84.4,0.451,18.1,24.9,0.728,10.3,34.1,44.3,23.6,18.2,103.2,2017,8.2,4.8,15.8,8.9,26.1,0.341,29.2,58.3,0.501
2,Lg Rank,,4,23,22,18.0,13,5,28.0,14,10,9,10,6,22,2017,7,14,28,20,16,23.0,18,17,14.0
3,Year/Year,,0.3%,-1.4%,-0.1%,-0.006,15.8%,24.5%,-0.055,24.0%,0.8%,5.3%,-7.7%,-5.0%,0.3%,2017,-10.0%,-18.3%,5.5%,-10.6%,-8.1%,-0.009,1.7%,4.0%,-0.011
4,Opponent,82.0,19880,3178,7155,0.444,1280,1658,0.772,876,2722,3598,1919,1768,8529,2017,738,424,1262,893,2502,0.357,2285,4653,0.491
5,Opponent/G,,242.4,38.8,87.3,0.444,15.6,20.2,0.772,10.7,33.2,43.9,23.4,21.6,104.0,2017,9.0,5.2,15.4,10.9,30.5,0.357,27.9,56.7,0.491
6,Lg Rank,,4,13,23,5.0,4,4,16.0,22,15,16,19,3,10,2017,29,22,2,28,29,16.0,6,9,6.0
7,Year/Year,,0.3%,4.3%,1.4%,0.013,-6.3%,-8.4%,0.017,-7.2%,-5.1%,-5.6%,6.1%,17.9%,4.8%,2017,4.5%,3.2%,-4.7%,31.5%,24.6%,0.019,-3.5%,-7.9%,0.022
0,Team,82.0,19705,3130,7015,0.446,1298,1654,0.785,743,2693,3436,1946,1606,8475,2018,638,348,1276,917,2544,0.36,2213,4471,0.495
1,Team/G,,240.3,38.2,85.5,0.446,15.8,20.2,0.785,9.1,32.8,41.9,23.7,19.6,103.4,2018,7.8,4.2,15.6,11.2,31.0,0.36,27.0,54.5,0.495
2,Lg Rank,,27,28,20,25.0,22,23,7.0,22,23,25,8,14,25,2018,12,23,27,9,7,15.0,26,24,22.0
3,Year/Year,,-0.9%,0.2%,1.4%,-0.005,-12.5%,-18.9%,0.057,-11.8%,-3.6%,-5.5%,0.4%,7.7%,0.2%,2018,-5.1%,-12.3%,-1.4%,25.8%,19.0%,0.019,-7.6%,-6.5%,-0.006
4,Opponent,82.0,19705,3336,7107,0.469,1301,1686,0.772,841,2785,3626,2137,1661,8922,2018,710,453,1238,949,2519,0.377,2387,4588,0.52
5,Opponent/G,,240.3,40.7,86.7,0.469,15.9,20.6,0.772,10.3,34.0,44.2,26.1,20.3,108.8,2018,8.7,5.5,15.1,11.6,30.7,0.377,29.1,56.0,0.52
6,Lg Rank,,27,21,18,24.0,9,12,20.0,24,18,23,30,14,23,2018,28,28,5,27,26,28.0,17,11,22.0
7,Year/Year,,-0.9%,5.0%,-0.7%,0.025,1.6%,1.7%,-0.0,-4.0%,2.3%,0.8%,11.4%,-6.1%,4.6%,2018,-3.8%,6.8%,-1.9%,6.3%,0.7%,0.02,4.5%,-1.4%,0.029
0,Team,82.0,19855,3392,7524,0.451,1443,1918,0.752,955,2825,3780,2118,1932,9294,2019,675,419,1397,1067,3034,0.352,2325,4490,0.518
1,Team/G,,242.1,41.4,91.8,0.451,17.6,23.4,0.752,11.6,34.5,46.1,25.8,23.6,113.3,2019,8.2,5.1,17.0,13.0,37.0,0.352,28.4,54.8,0.518
2,Lg Rank,,7,15,4,21.0,18,12,21.0,4,18,12,10,29,12,2019,11,14,30,4,3,16.0,21,24,15.0
3,Year/Year,,0.8%,8.4%,7.3%,0.005,11.2%,16.0%,-0.032,28.5%,4.9%,10.0%,8.8%,20.3%,9.7%,2019,5.8%,20.4%,9.5%,16.4%,19.3%,-0.009,5.1%,0.4%,0.023
4,Opponent,82.0,19855,3508,7417,0.473,1759,2321,0.758,871,2904,3775,2202,1817,9788,2019,810,448,1234,1013,2820,0.359,2495,4597,0.543
5,Opponent/G,,242.1,42.8,90.5,0.473,21.5,28.3,0.758,10.6,35.4,46.0,26.9,22.2,119.4,2019,9.9,5.5,15.0,12.4,34.4,0.359,30.4,56.1,0.543
6,Lg Rank,,7,27,21,26.0,30,30,8.0,19,21,23,30,5,30,2019,30,24,8,28,28,19.0,23,9,29.0
7,Year/Year,,0.8%,5.2%,4.4%,0.004,35.2%,37.7%,-0.014,3.6%,4.3%,4.1%,3.0%,9.4%,9.7%,2019,14.1%,-1.1%,-0.3%,6.7%,11.9%,-0.018,4.5%,0.2%,0.022
0,Team,67.0,16280,2723,6067,0.449,1237,1566,0.79,661,2237,2898,1605,1548,7488,2020,523,341,1086,805,2416,0.333,1918,3651,0.525
1,Team/G,,243.0,40.6,90.6,0.449,18.5,23.4,0.79,9.9,33.4,43.3,24.0,23.1,111.8,2020,7.8,5.1,16.2,12.0,36.1,0.333,28.6,54.5,0.525
2,Lg Rank,,23,17,7,23.0,12,15,10.0,19,23,22,17,30,17,2020,13,12,28,16,8,30.0,17,18,14.0
3,Year/Year,,0.4%,-1.8%,-1.3%,-0.002,4.9%,-0.1%,0.038,-15.3%,-3.1%,-6.2%,-7.3%,-1.9%,-1.4%,2020,-5.2%,-0.4%,-4.9%,-7.7%,-2.5%,-0.018,1.0%,-0.5%,0.008
4,Opponent,67.0,16280,2903,6078,0.478,1419,1839,0.772,748,2402,3150,1674,1404,8022,2020,600,428,1006,797,2194,0.363,2106,3884,0.542
5,Opponent/G,,243.0,43.3,90.7,0.478,21.2,27.4,0.772,11.2,35.9,47.0,25.0,21.0,119.7,2020,9.0,6.4,15.0,11.9,32.7,0.363,31.4,58.0,0.542
6,Lg Rank,,23,29,24,26.0,30,30,16.0,29,25,28,21,13,30,2020,29,30,11,11,7,22.0,28,27,25.0
7,Year/Year,,0.4%,1.3%,0.3%,0.005,-1.3%,-3.0%,0.014,5.1%,1.2%,2.1%,-7.0%,-5.4%,0.3%,2020,-9.3%,16.9%,-0.2%,-3.7%,-4.8%,0.004,3.3%,3.4%,-0.001
0,Team,72.0,17405,2937,6281,0.468,1417,1745,0.812,760,2525,3285,1737,1392,8186,2021,503,342,953,895,2402,0.373,2042,3879,0.526
1,Team/G,,241.7,40.8,87.2,0.468,19.7,24.2,0.812,10.6,35.1,45.6,24.1,19.3,113.7,2021,7.0,4.8,13.2,12.4,33.4,0.373,28.4,53.9,0.526
2,Lg Rank,,11,19,23,17.0,2,4,5.0,7,10,5,19,18,13,2021,24,17,9,17,19,12.0,15,15,19.0
3,Year/Year,,-0.5%,0.4%,-3.7%,0.019,6.6%,3.7%,0.022,7.0%,5.0%,5.5%,0.7%,-16.3%,1.7%,2021,-10.5%,-6.7%,-18.3%,3.5%,-7.5%,0.039,-0.9%,-1.1%,0.001
4,Opponent,72.0,17405,2971,6418,0.463,1219,1519,0.803,719,2352,3071,1754,1422,8019,2021,557,363,886,858,2460,0.349,2113,3958,0.534
5,Opponent/G,,241.7,41.3,89.1,0.463,16.9,21.1,0.803,10.0,32.7,42.7,24.4,19.8,111.4,2021,7.7,5.0,12.3,11.9,34.2,0.349,29.3,55.0,0.534
6,Lg Rank,,11,14,19,12.0,14,12,30.0,21,4,8,11,9,12,2021,21,17,29,9,14,3.0,20,21,16.0
7,Year/Year,,-0.5%,-4.8%,-1.7%,-0.015,-20.1%,-23.1%,0.031,-10.6%,-8.9%,-9.3%,-2.5%,-5.8%,-7.0%,2021,-13.6%,-21.1%,-18.0%,0.2%,4.3%,-0.014,-6.6%,-5.2%,-0.008
0,Team,82.0,19705,3401,7241,0.47,1485,1829,0.812,823,2783,3606,2017,1534,9343,2022,587,348,972,1056,2821,0.374,2345,4420,0.531
1,Team/G,,240.3,41.5,88.3,0.47,18.1,22.3,0.812,10.0,33.9,44.0,24.6,18.7,113.9,2022,7.2,4.2,11.9,12.9,34.4,0.374,28.6,53.9,0.531
2,Lg Rank,,30,11,13,7.0,3,11,4.0,17,17,20,15,7,6,2022,22,23,1,11,18,2.0,14,13,18.0
