,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
6,Lg Rank,,5,3,3,13.0,8,8,5.0,1,19,8,2,6,1,2003,4,5,24,1,1,13.0,11,15,6.0
7,Year/Year,,1.1%,-6.2%,-4.2%,-0.009,4.7%,6.0%,-0.009,-13.3%,0.7%,-3.3%,-8.4%,1.6%,-4.9%,2003,-12.7%,6.0%,-9.7%,-19.5%,-15.5%,-0.017,-4.4%,-2.2%,-0.01
0,Team,82.0,19780,2747,6314,0.435,1561,2074,0.753,1014,2492,3506,1702,1664,7388,2004,659,570,1241,333,968,0.344,2414,5346,0.452
1,Team/G,,241.2,33.5,77.0,0.435,19.0,25.3,0.753,12.4,30.4,42.8,20.8,20.3,90.1,2004,8.0,7.0,15.1,4.1,11.8,0.344,29.4,65.2,0.452
2,Lg Rank,,19,24,26,19.0,9,9,15.0,12,12,11,15,4,24,2004,13,1,18,24,26,15.0,18,14,21.0
3,Year/Year,,-0.6%,1.7%,0.6%,0.005,0.1%,2.6%,-0.019,14.8%,1.9%,5.3%,5.1%,-4.8%,-1.4%,2004,18.5%,21.8%,12.4%,-37.5%,-34.9%,-0.014,11.4%,11.6%,-0.001
4,Opponent,82.0,19780,2633,6378,0.413,1287,1730,0.744,980,2353,3333,1561,1877,6909,2004,649,410,1310,356,1180,0.302,2277,5198,0.438
5,Opponent/G,,241.2,32.1,77.8,0.413,15.7,21.1,0.744,12.0,28.7,40.6,19.0,22.9,84.3,2004,7.9,5.0,16.0,4.3,14.4,0.302,27.8,63.4,0.438
6,Lg Rank,,19,3,7,3.0,2,2,8.0,11,4,5,5,6,1,2004,13,13,6,4,8,1.0,5,9,4.0
7,Year/Year,,-0.6%,-4.0%,1.7%,-0.025,-8.9%,-8.7%,-0.002,14.1%,-6.9%,-1.6%,4.0%,-1.4%,-3.9%,2004,14.3%,15.5%,14.0%,23.2%,40.6%,-0.043,-7.3%,-4.3%,-0.014
0,Team,82.0,19955,2851,6421,0.444,1588,2150,0.739,1054,2507,3561,1787,1638,7653,2005,576,497,1133,363,1053,0.345,2488,5368,0.463
1,Team/G,,243.4,34.8,78.3,0.444,19.4,26.2,0.739,12.9,30.6,43.4,21.8,20.0,93.3,2005,7.0,6.1,13.8,4.4,12.8,0.345,30.3,65.5,0.463
2,Lg Rank,,3,23,23,17.0,16,13,23.0,6,10,4,12,2,24,2005,20,3,11,22,22,23.0,16,12,20.0
3,Year/Year,,0.9%,3.8%,1.7%,0.009,1.7%,3.7%,-0.014,3.9%,0.6%,1.6%,5.0%,-1.6%,3.6%,2005,-12.6%,-12.8%,-8.7%,9.0%,8.8%,0.001,3.1%,0.4%,0.012
4,Opponent,82.0,19955,2791,6496,0.43,1344,1790,0.751,928,2321,3249,1618,1851,7336,2005,610,367,1135,410,1213,0.338,2381,5283,0.451
5,Opponent/G,,243.4,34.0,79.2,0.43,16.4,21.8,0.751,11.3,28.3,39.6,19.7,22.6,89.5,2005,7.4,4.5,13.8,5.0,14.8,0.338,29.0,64.4,0.451
6,Lg Rank,,3,8,12,5.0,2,2,12.0,7,5,4,4,18,2,2005,13,8,21,3,4,4.0,9,12,5.0
7,Year/Year,,0.9%,6.0%,1.9%,0.017,4.4%,3.5%,0.007,-5.3%,-1.4%,-2.5%,3.7%,-1.4%,6.2%,2005,-6.0%,-10.5%,-13.4%,15.2%,2.8%,0.036,4.6%,1.6%,0.013
0,Team,82.0,19830,2983,6558,0.455,1418,1950,0.727,975,2347,3322,1971,1513,7941,2006,580,490,931,557,1451,0.384,2426,5107,0.475
1,Team/G,,241.8,36.4,80.0,0.455,17.3,23.8,0.727,11.9,28.6,40.5,24.0,18.5,96.8,2006,7.1,6.0,11.4,6.8,17.7,0.384,29.6,62.3,0.475
2,Lg Rank,,17,11,11,12.0,27,26,23.0,9,24,19,2,1,19,2006,16,3,1,7,10,3.0,23,16,16.0
3,Year/Year,,-0.6%,4.6%,2.1%,0.011,-10.7%,-9.3%,-0.011,-7.5%,-6.4%,-6.7%,10.3%,-7.6%,3.8%,2006,0.7%,-1.4%,-17.8%,53.4%,37.8%,0.039,-2.5%,-4.9%,0.012
4,Opponent,82.0,19830,2915,6450,0.452,1235,1677,0.736,951,2399,3350,1541,1726,7394,2006,481,285,1145,329,1012,0.325,2586,5438,0.476
5,Opponent/G,,241.8,35.5,78.7,0.452,15.1,20.5,0.736,11.6,29.3,40.9,18.8,21.0,90.2,2006,5.9,3.5,14.0,4.0,12.3,0.325,31.5,66.3,0.476
6,Lg Rank,,17,14,14,13.0,1,1,8.0,19,9,15,5,26,3,2006,1,2,21,2,2,1.0,23,28,13.0
7,Year/Year,,-0.6%,4.4%,-0.7%,0.022,-8.1%,-6.3%,-0.014,2.5%,3.4%,3.1%,-4.8%,-6.8%,0.8%,2006,-21.1%,-22.3%,0.9%,-19.8%,-16.6%,-0.013,8.6%,2.9%,0.025
0,Team,82.0,19880,2942,6484,0.454,1539,1988,0.774,948,2374,3322,1768,1672,7872,2007,583,472,1001,449,1305,0.344,2493,5179,0.481
1,Team/G,,242.4,35.9,79.1,0.454,18.8,24.2,0.774,11.6,29.0,40.5,21.6,20.4,96.0,2007,7.1,5.8,12.2,5.5,15.9,0.344,30.4,63.2,0.481
2,Lg Rank,,8,18,17,20.0,19,22,7.0,10,24,18,13,5,21,2007,17,1,1,23,19,26.0,18,13,18.0
3,Year/Year,,0.3%,-1.4%,-1.1%,-0.001,8.5%,1.9%,0.047,-2.8%,1.2%,0.0%,-10.3%,10.5%,-0.9%,2007,0.5%,-3.7%,7.5%,-19.4%,-10.1%,-0.04,2.8%,1.4%,0.006
4,Opponent,82.0,19880,2819,6337,0.445,1484,2006,0.74,973,2403,3376,1647,1668,7531,2007,521,290,1205,409,1205,0.339,2410,5132,0.47
5,Opponent/G,,242.4,34.4,77.3,0.445,18.1,24.5,0.74,11.9,29.3,41.2,20.1,20.3,91.8,2007,6.4,3.5,14.7,5.0,14.7,0.339,29.4,62.6,0.47
6,Lg Rank,,8,5,6,6.0,7,9,5.0,25,9,16,8,28,2,2007,3,1,20,4,4,4.0,7,16,6.0
7,Year/Year,,0.3%,-3.3%,-1.8%,-0.007,20.2%,19.6%,0.003,2.3%,0.2%,0.8%,6.9%,-3.4%,1.9%,2007,8.3%,1.8%,5.2%,24.3%,19.1%,0.014,-6.8%,-5.6%,-0.006
0,Team,82.0,19730,2999,6551,0.458,1507,1965,0.767,974,2423,3397,1831,1688,7992,2008,583,472,956,487,1330,0.366,2512,5221,0.481
1,Team/G,,240.6,36.6,79.9,0.458,18.4,24.0,0.767,11.9,29.5,41.4,22.3,20.6,97.5,2008,7.1,5.8,11.7,5.9,16.2,0.366,30.6,63.7,0.481
2,Lg Rank,,25,18,22,13.0,20,22,14.0,10,25,21,10,13,17,2008,17,3,1,22,22,13.0,16,12,16.0
3,Year/Year,,-0.8%,1.9%,1.0%,0.004,-2.1%,-1.2%,-0.007,2.7%,2.1%,2.3%,3.6%,1.0%,1.5%,2008,0.0%,0.0%,-4.5%,8.5%,1.9%,0.022,0.8%,0.8%,-0.0
4,Opponent,82.0,19730,2727,6239,0.437,1523,2047,0.744,865,2344,3209,1563,1618,7386,2008,477,319,1108,409,1233,0.332,2318,5006,0.463
5,Opponent/G,,240.6,33.3,76.1,0.437,18.6,25.0,0.744,10.5,28.6,39.1,19.1,19.7,90.1,2008,5.8,3.9,13.5,5.0,15.0,0.332,28.3,61.0,0.463
6,Lg Rank,,25,2,1,3.0,14,14,5.0,6,4,3,5,25,1,2008,3,3,18,2,4,2.0,2,8,3.0
7,Year/Year,,-0.8%,-3.3%,-1.5%,-0.008,2.6%,2.0%,0.004,-11.1%,-2.5%,-4.9%,-5.1%,-3.0%,-1.9%,2008,-8.4%,10.0%,-8.0%,0.0%,2.3%,-0.008,-3.8%,-2.5%,-0.007
0,Team,82.0,19905,2981,6559,0.454,1388,1849,0.751,949,2448,3397,1689,1712,7727,2009,493,377,973,377,1079,0.349,2604,5480,0.475
1,Team/G,,242.7,36.4,80.0,0.454,16.9,22.5,0.751,11.6,29.9,41.4,20.6,20.9,94.2,2009,6.0,4.6,11.9,4.6,13.2,0.349,31.8,66.8,0.475
2,Lg Rank,,4,22,17,20.0,28,27,24.0,10,17,16,16,19,28,2009,29,19,2,28,28,26.0,8,5,22.0
3,Year/Year,,0.9%,-0.6%,0.1%,-0.003,-7.9%,-5.9%,-0.016,-2.6%,1.0%,0.0%,-7.8%,1.4%,-3.3%,2009,-15.4%,-20.1%,1.8%,-22.6%,-18.9%,-0.017,3.7%,5.0%,-0.006
4,Opponent,82.0,19905,2876,6380,0.451,1580,2039,0.775,861,2453,3314,1651,1612,7767,2009,461,342,964,435,1228,0.354,2441,5152,0.474
5,Opponent/G,,242.7,35.1,77.8,0.451,19.3,24.9,0.775,10.5,29.9,40.4,20.1,19.7,94.7,2009,5.6,4.2,11.8,5.3,15.0,0.354,29.8,62.8,0.474
6,Lg Rank,,4,5,6,8.0,18,17,20.0,8,12,10,12,27,8,2009,1,7,29,1,2,9.0,11,18,7.0
7,Year/Year,,0.9%,5.5%,2.3%,0.014,3.7%,-0.4%,0.031,-0.5%,4.7%,3.3%,5.6%,-0.4%,5.2%,2009,-3.4%,7.2%,-13.0%,6.4%,-0.4%,0.023,5.3%,2.9%,0.011
0,Team,82.0,19780,2940,6602,0.445,1455,1998,0.728,1053,2242,3295,1591,1822,7709,2010,596,313,1100,374,1190,0.314,2566,5412,0.474
1,Team/G,,241.2,35.9,80.5,0.445,17.7,24.4,0.728,12.8,27.3,40.2,19.4,22.2,94.0,2010,7.3,3.8,13.4,4.6,14.5,0.314,31.3,66.0,0.474
2,Lg Rank,,17,28,21,27.0,20,16,27.0,2,30,27,26,24,29,2010,14,27,7,28,26,30.0,18,6,25.0
3,Year/Year,,-0.6%,-1.4%,0.7%,-0.009,4.8%,8.1%,-0.022,11.0%,-8.4%,-3.0%,-5.8%,6.4%,-0.2%,2010,20.9%,-17.0%,13.1%,-0.8%,10.3%,-0.035,-1.5%,-1.2%,-0.001
4,Opponent,82.0,19780,2965,6172,0.48,1630,2124,0.767,814,2420,3234,1898,1702,8128,2010,549,401,1174,568,1514,0.375,2397,4658,0.515
5,Opponent/G,,241.2,36.2,75.3,0.48,19.9,25.9,0.767,9.9,29.5,39.4,23.1,20.8,99.1,2010,6.7,4.9,14.3,6.9,18.5,0.375,29.2,56.8,0.515
6,Lg Rank,,17,9,1,26.0,23,22,26.0,5,9,4,25,16,14,2010,5,16,15,24,16,29.0,4,1,25.0
7,Year/Year,,-0.6%,3.1%,-3.3%,0.03,3.2%,4.2%,-0.007,-5.5%,-1.3%,-2.4%,15.0%,5.6%,4.6%,2010,19.1%,17.3%,21.8%,30.6%,23.3%,0.021,-1.8%,-9.6%,0.041
0,Team,82.0,19880,3056,6647,0.46,1367,1854,0.737,931,2236,3167,1730,1629,7951,2011,595,328,1067,472,1256,0.376,2584,5391,0.479
1,Team/G,,242.4,37.3,81.1,0.46,16.7,22.6,0.737,11.4,27.3,38.6,21.1,19.9,97.0,2011,7.3,4.0,13.0,5.8,15.3,0.376,31.5,65.7,0.479
2,Lg Rank,,6,16,13,17.0,28,25,27.0,12,29,30,17,7,22,2011,16,30,2,20,22,6.0,9,7,22.0
3,Year/Year,,0.5%,3.9%,0.7%,0.014,-6.0%,-7.2%,0.009,-11.6%,-0.3%,-3.9%,8.7%,-10.6%,3.1%,2011,-0.2%,4.8%,-3.0%,26.2%,5.5%,0.062,0.7%,-0.4%,0.005
4,Opponent,82.0,19880,3110,6405,0.486,1503,1962,0.766,866,2470,3336,1910,1545,8246,2011,568,381,1160,523,1461,0.358,2587,4944,0.523
5,Opponent/G,,242.4,37.9,78.1,0.486,18.3,23.9,0.766,10.6,30.1,40.7,23.3,18.8,100.6,2011,6.9,4.6,14.1,6.4,17.8,0.358,31.5,60.3,0.523
6,Lg Rank,,6,18,5,30.0,16,14,17.0,11,15,12,27,27,16,2011,7,15,14,14,15,14.0,20,6,30.0
7,Year/Year,,0.5%,4.9%,3.8%,0.005,-7.8%,-7.6%,-0.001,6.4%,2.1%,3.2%,0.6%,-9.2%,1.5%,2011,3.5%,-5.0%,-1.2%,-7.9%,-3.5%,-0.017,7.9%,6.1%,0.009
0,Team,66.0,15965,2291,5232,0.438,1098,1461,0.752,775,1882,2657,1232,1293,5997,2012,460,278,1033,317,916,0.346,1974,4316,0.457
1,Team/G,,241.9,34.7,79.3,0.438,16.6,22.1,0.752,11.7,28.5,40.3,18.7,19.6,90.9,2012,7.0,4.2,15.7,4.8,13.9,0.346,29.9,65.4,0.457
2,Lg Rank,,10,25,24,25.0,14,15,18.0,12,29,27,28,16,27,2012,23,26,28,26,26,13.0,17,10,26.0
3,Year/Year,,-0.2%,-6.9%,-2.2%,-0.022,-0.2%,-2.1%,0.014,3.4%,4.6%,4.2%,-11.5%,-1.4%,-6.3%,2012,-3.9%,5.3%,20.3%,-16.6%,-9.4%,-0.03,-5.1%,-0.5%,-0.022
4,Opponent,66.0,15965,2378,5147,0.462,1162,1518,0.765,703,1985,2688,1485,1283,6313,2012,563,348,959,395,1114,0.355,1983,4033,0.492
5,Opponent/G,,241.9,36.0,78.0,0.462,17.6,23.0,0.765,10.7,30.1,40.7,22.5,19.4,95.7,2012,8.5,5.3,14.5,6.0,16.9,0.355,30.0,61.1,0.492
6,Lg Rank,,10,13,4,25.0,20,20,26.0,4,9,8,24,16,14,2012,30,21,17,6,3,20.0,15,8,25.0
7,Year/Year,,-0.2%,-5.0%,-0.2%,-0.024,-3.9%,-3.9%,-0.001,0.9%,-0.2%,0.1%,-3.4%,3.2%,-4.9%,2012,23.1%,13.5%,2.7%,-6.2%,-5.3%,-0.003,-4.8%,1.3%,-0.032
0,Team,82.0,19805,2979,6638,0.449,1307,1870,0.699,991,2463,3454,1742,1623,7778,2013,574,400,1241,513,1440,0.356,2466,5198,0.474
1,Team/G,,241.5,36.3,81.0,0.449,15.9,22.8,0.699,12.1,30.0,42.1,21.2,19.8,94.9,2013,7.0,4.9,15.1,6.3,17.6,0.356,30.1,63.4,0.474
2,Lg Rank,,16,21,23,14.0,22,12,29.0,8,20,13,22,13,22,2013,26,16,25,22,24,18.0,17,15,19.0
3,Year/Year,,-0.2%,4.7%,2.1%,0.011,-4.2%,3.0%,-0.053,2.9%,5.3%,4.6%,13.8%,1.0%,4.4%,2013,0.4%,15.8%,-3.3%,30.3%,26.5%,0.01,0.5%,-3.1%,0.017
4,Opponent,82.0,19805,3056,6655,0.459,1389,1823,0.762,911,2514,3425,1837,1630,8105,2013,691,472,1126,604,1676,0.36,2452,4979,0.492
5,Opponent/G,,241.5,37.3,81.2,0.459,16.9,22.2,0.762,11.1,30.7,41.8,22.4,19.9,98.8,2013,8.4,5.8,13.7,7.4,20.4,0.36,29.9,60.7,0.492
6,Lg Rank,,16,15,12,21.0,20,17,25.0,17,11,14,17,15,18,2013,26,21,22,15,16,18.0,15,8,22.0
7,Year/Year,,-0.2%,3.4%,4.1%,-0.003,-3.8%,-3.3%,-0.004,4.3%,1.9%,2.6%,-0.4%,2.3%,3.3%,2013,-1.2%,9.2%,-5.5%,23.1%,21.1%,0.006,-0.5%,-0.6%,0.001
0,Team,82.0,19780,3182,7124,0.447,1415,2111,0.67,1196,2525,3721,1714,1666,8286,2014,687,395,1193,507,1580,0.321,2675,5544,0.483
1,Team/G,,241.2,38.8,86.9,0.447,17.3,25.7,0.67,14.6,30.8,45.4,20.9,20.3,101.0,2014,8.4,4.8,14.5,6.2,19.3,0.321,32.6,67.6,0.483
2,Lg Rank,,22,8,4,20.0,16,6,30.0,1,22,3,24,12,14,2014,8,13,13,27,22,29.0,2,2,13.0
3,Year/Year,,-0.1%,6.8%,7.3%,-0.002,8.3%,12.9%,-0.029,20.7%,2.5%,7.7%,-1.6%,2.6%,6.5%,2014,19.7%,-1.3%,-3.9%,-1.2%,9.7%,-0.035,8.5%,6.7%,0.008
4,Opponent,82.0,19780,3208,6820,0.47,1487,1967,0.756,913,2612,3525,2001,1699,8586,2014,670,403,1230,683,1872,0.365,2525,4948,0.51
5,Opponent/G,,241.2,39.1,83.2,0.47,18.1,24.0,0.756,11.1,31.9,43.0,24.4,20.7,104.7,2014,8.2,4.9,15.0,8.3,22.8,0.365,30.8,60.3,0.51
6,Lg Rank,,22,25,15,27.0,15,16,13.0,20,18,19,27,12,27,2014,25,18,12,23,23,21.0,20,12,29.0
7,Year/Year,,-0.1%,5.0%,2.5%,0.011,7.1%,7.9%,-0.006,0.2%,3.9%,2.9%,8.9%,4.2%,5.9%,2014,-3.0%,-14.6%,9.2%,13.1%,11.7%,0.004,3.0%,-0.6%,0.018
0,Team,82.0,19830,3041,7038,0.432,1292,1838,0.703,1051,2630,3681,1771,1559,8077,2015,623,383,1099,703,2043,0.344,2338,4995,0.468
1,Team/G,,241.8,37.1,85.8,0.432,15.8,22.4,0.703,12.8,32.1,44.9,21.6,19.0,98.5,2015,7.6,4.7,13.4,8.6,24.9,0.344,28.5,60.9,0.468
2,Lg Rank,,18,20,6,27.0,26,17,29.0,2,16,4,16,7,18,2015,16,13,8,9,11,18.0,23,17,25.0
3,Year/Year,,0.3%,-4.4%,-1.2%,-0.015,-8.7%,-12.9%,0.033,-12.1%,4.2%,-1.1%,3.3%,-6.4%,-2.5%,2015,-9.3%,-3.0%,-7.9%,38.7%,29.3%,0.023,-12.6%,-9.9%,-0.014
4,Opponent,82.0,19830,3106,6817,0.456,1312,1699,0.772,877,2740,3617,1949,1584,8159,2015,572,391,1146,635,1789,0.355,2471,5028,0.491
5,Opponent/G,,241.8,37.9,83.1,0.456,16.0,20.7,0.772,10.7,33.4,44.1,23.8,19.3,99.5,2015,7.0,4.8,14.0,7.7,21.8,0.355,30.1,61.3,0.491
6,Lg Rank,,18,17,13,21.0,11,5,29.0,11,22,20,28,24,14,2015,5,15,18,14,8,21.0,17,17,20.0
7,Year/Year,,0.3%,-3.2%,-0.0%,-0.015,-11.8%,-13.6%,0.016,-3.9%,4.9%,2.6%,-2.6%,-6.8%,-5.0%,2015,-14.6%,-3.0%,-6.8%,-7.0%,-4.4%,-0.01,-2.1%,1.6%,-0.019
0,Team,82.0,19880,3111,7087,0.439,1399,2095,0.668,1021,2777,3798,1594,1557,8361,2016,573,304,1110,740,2148,0.345,2371,4939,0.48
1,Team/G,,242.4,37.9,86.4,0.439,17.1,25.5,0.668,12.5,33.9,46.3,19.4,19.0,102.0,2016,7.0,3.7,13.5,9.0,26.2,0.345,28.9,60.2,0.48
2,Lg Rank,,5,18,5,25.0,20,5,30.0,2,11,2,27,6,19,2016,24,30,9,10,10,22.0,18,18,23.0
3,Year/Year,,0.3%,2.3%,0.7%,0.007,8.3%,14.0%,-0.035,-2.9%,5.6%,3.2%,-10.0%,-0.1%,3.5%,2016,-8.0%,-20.6%,1.0%,5.3%,5.1%,0.0,1.4%,-1.1%,0.012
4,Opponent,82.0,19880,3182,6903,0.461,1351,1726,0.783,725,2763,3488,1766,1773,8311,2016,583,366,1099,596,1679,0.355,2586,5224,0.495
5,Opponent/G,,242.4,38.8,84.2,0.461,16.5,21.0,0.783,8.8,33.7,42.5,21.5,21.6,101.4,2016,7.1,4.5,13.4,7.3,20.5,0.355,31.5,63.7,0.495
6,Lg Rank,,5,19,11,22.0,5,3,28.0,1,16,8,9,5,12,2016,4,9,22,2,2,16.0,28,26,16.0
7,Year/Year,,0.3%,2.4%,1.3%,0.005,3.0%,1.6%,0.011,-17.3%,0.8%,-3.6%,-9.4%,11.9%,1.9%,2016,1.9%,-6.4%,-4.1%,-6.1%,-6.1%,0.0,4.7%,3.9%,0.004
0,Team,82.0,19805,3269,7282,0.449,1140,1586,0.719,908,2838,3746,1732,1467,8309,2017,574,310,973,631,1915,0.33,2638,5367,0.492
1,Team/G,,241.5,39.9,88.8,0.449,13.9,19.3,0.719,11.1,34.6,45.7,21.1,17.9,101.3,2017,7.0,3.8,11.9,7.7,23.4,0.33,32.2,65.5,0.492
2,Lg Rank,,13,7,1,22.0,30,29,29.0,8,5,4,24,3,26,2017,25,29,3,27,26,28.0,2,2,23.0
3,Year/Year,,-0.4%,5.1%,2.8%,0.01,-18.5%,-24.3%,0.051,-11.1%,2.2%,-1.4%,8.7%,-5.8%,-0.6%,2017,0.2%,2.0%,-12.3%,-14.7%,-10.8%,-0.015,11.3%,8.7%,0.011
4,Opponent,82.0,19805,3144,6830,0.46,1346,1726,0.78,656,2861,3517,1929,1434,8401,2017,551,339,1046,767,2098,0.366,2377,4732,0.502
5,Opponent/G,,241.5,38.3,83.3,0.46,16.4,21.0,0.78,8.0,34.9,42.9,23.5,17.5,102.5,2017,6.7,4.1,12.8,9.4,25.6,0.366,29.0,57.7,0.502
6,Lg Rank,,13,9,8,20.0,8,8,25.0,1,25,10,21,30,7,2017,4,6,27,11,8,21.0,11,10,14.0
7,Year/Year,,-0.4%,-1.2%,-1.1%,-0.001,-0.4%,0.0%,-0.003,-9.5%,3.5%,0.8%,9.2%,-19.1%,1.1%,2017,-5.5%,-7.4%,-4.8%,28.7%,25.0%,0.011,-8.1%,-9.4%,0.007
0,Team,82.0,19805,3208,7129,0.45,1207,1621,0.745,830,2756,3586,1868,1508,8509,2018,628,317,1103,886,2373,0.373,2322,4756,0.488
1,Team/G,,241.5,39.1,86.9,0.45,14.7,19.8,0.745,10.1,33.6,43.7,22.8,18.4,103.8,2018,7.7,3.9,13.5,10.8,28.9,0.373,28.3,58.0,0.488
2,Lg Rank,,12,16,9,23.0,27,24,25.0,11,18,16,15,4,22,2018,14,27,7,14,16,5.0,21,14,26.0
3,Year/Year,,0.0%,-1.9%,-2.1%,0.001,5.9%,2.2%,0.026,-8.6%,-2.9%,-4.3%,7.9%,2.8%,2.4%,2018,9.4%,2.3%,13.4%,40.4%,23.9%,0.044,-12.0%,-11.4%,-0.003
4,Opponent,82.0,19805,3206,6988,0.459,1201,1548,0.776,756,2833,3589,2064,1511,8521,2018,597,398,1215,908,2527,0.359,2298,4461,0.515
5,Opponent/G,,241.5,39.1,85.2,0.459,14.6,18.9,0.776,9.2,34.5,43.8,25.2,18.4,103.9,2018,7.3,4.9,14.8,11.1,30.8,0.359,28.0,54.4,0.515
6,Lg Rank,,12,12,13,14.0,4,2,23.0,8,21,21,27,27,8,2018,9,17,8,23,27,12.0,7,7,16.0
7,Year/Year,,0.0%,2.0%,2.3%,-0.002,-10.8%,-10.3%,-0.004,15.2%,-1.0%,2.0%,7.0%,5.4%,1.4%,2018,8.3%,17.4%,16.2%,18.4%,20.4%,-0.006,-3.3%,-5.7%,0.013
0,Team,82.0,19855,3185,7238,0.44,1415,1893,0.747,936,2752,3688,1845,1811,8778,2019,569,331,1135,993,2854,0.348,2192,4384,0.5
1,Team/G,,242.1,38.8,88.3,0.44,17.3,23.1,0.747,11.4,33.6,45.0,22.5,22.1,107.0,2019,6.9,4.0,13.8,12.1,34.8,0.348,26.7,53.5,0.5
2,Lg Rank,,7,27,19,29.0,19,17,23.0,5,24,18,26,26,25,2019,22,29,11,9,6,23.0,28,26,27.0
3,Year/Year,,0.3%,-0.7%,1.5%,-0.01,17.2%,16.8%,0.003,12.8%,-0.1%,2.8%,-1.2%,20.1%,3.2%,2019,-9.4%,4.4%,2.9%,12.1%,20.3%,-0.025,-5.6%,-7.8%,0.012
4,Opponent,82.0,19855,3271,6969,0.469,1470,1947,0.755,747,2834,3581,1940,1748,8798,2019,566,419,1153,786,2278,0.345,2485,4691,0.53
5,Opponent/G,,242.1,39.9,85.0,0.469,17.9,23.7,0.755,9.1,34.6,43.7,23.7,21.3,107.3,2019,6.9,5.1,14.1,9.6,27.8,0.345,30.3,57.2,0.53
6,Lg Rank,,7,6,2,24.0,18,21,5.0,3,12,6,8,11,7,2019,5,17,14,1,2,9.0,21,17,22.0
7,Year/Year,,0.3%,2.0%,-0.3%,0.011,22.4%,25.8%,-0.021,-1.2%,0.0%,-0.2%,-6.0%,15.7%,3.3%,2019,-5.2%,5.3%,-5.1%,-13.4%,-9.9%,-0.014,8.1%,5.2%,0.015
0,Team,66.0,15965,2595,5658,0.459,1097,1476,0.743,644,2109,2753,1589,1299,7078,2020,490,299,1008,791,2157,0.367,1804,3501,0.515
1,Team/G,,241.9,39.3,85.7,0.459,16.6,22.4,0.743,9.8,32.0,41.7,24.1,19.7,107.2,2020,7.4,4.5,15.3,12.0,32.7,0.367,27.3,53.0,0.515
2,Lg Rank,,24,28,27,18.0,22,22,26.0,21,27,30,16,8,25,2020,21,22,25,18,17,11.0,22,21,23.0
3,Year/Year,,-0.1%,1.2%,-2.9%,0.019,-3.7%,-3.1%,-0.004,-14.5%,-4.8%,-7.3%,7.0%,-10.9%,0.2%,2020,7.0%,12.2%,10.3%,-1.0%,-6.1%,0.019,2.3%,-0.8%,0.015
4,Opponent,66.0,15965,2768,5764,0.48,1072,1379,0.777,668,2204,2872,1625,1308,7313,2020,543,369,923,705,1952,0.361,2063,3812,0.541
5,Opponent/G,,241.9,41.9,87.3,0.48,16.2,20.9,0.777,10.1,33.4,43.5,24.6,19.8,110.8,2020,8.2,5.6,14.0,10.7,29.6,0.361,31.3,57.8,0.541
6,Lg Rank,,24,22,10,28.0,6,5,18.0,15,7,8,16,24,15,2020,25,27,22,2,2,19.0,27,25,24.0
7,Year/Year,,-0.1%,5.1%,2.8%,0.011,-9.4%,-12.0%,0.022,11.1%,-3.4%,-0.4%,4.1%,-7.0%,3.3%,2020,19.2%,9.4%,-0.5%,11.4%,6.5%,0.016,3.1%,1.0%,0.011
0,Team,72.0,17430,2783,6162,0.452,1278,1683,0.759,694,2381,3075,1743,1477,7676,2021,531,371,1075,832,2370,0.351,1951,3792,0.515
1,Team/G,,242.1,38.7,85.6,0.452,17.8,23.4,0.759,9.6,33.1,42.7,24.2,20.5,106.6,2021,7.4,5.2,14.9,11.6,32.9,0.351,27.1,52.7,0.515
2,Lg Rank,,6,28,29,24.0,7,5,24.0,18,26,25,18,26,27,2021,17,8,25,22,21,22.0,22,19,23.0
3,Year/Year,,0.1%,-1.7%,-0.2%,-0.007,6.8%,4.5%,0.016,-1.2%,3.5%,2.4%,0.6%,4.2%,-0.6%,2021,-0.7%,13.7%,-2.2%,-3.6%,0.7%,-0.016,-0.9%,-0.7%,-0.001
4,Opponent,72.0,17430,2980,6260,0.476,1221,1607,0.76,717,2475,3192,1785,1469,7998,2021,578,419,1004,817,2260,0.362,2163,4000,0.541
5,Opponent/G,,242.1,41.4,86.9,0.476,17.0,22.3,0.76,10.0,34.4,44.3,24.8,20.4,111.1,2021,8.0,5.8,13.9,11.3,31.4,0.362,30.0,55.6,0.541
6,Lg Rank,,6,16,11,26.0,15,19,3.0,19,16,17,15,5,10,2021,23,28,15,2,1,10.0,26,24,24.0
7,Year/Year,,0.1%,-1.3%,-0.4%,-0.004,4.4%,6.8%,-0.018,-1.6%,2.9%,1.9%,0.7%,2.9%,0.3%,2021,-2.4%,4.1%,-0.3%,6.2%,6.1%,0.0,-3.9%,-3.8%,-0.0
0,Team,82.0,19780,3129,7267,0.431,1413,1806,0.782,900,2625,3525,1924,1799,8596,2022,630,393,1163,925,2838,0.326,2204,4429,0.498
1,Team/G,,241.2,38.2,88.6,0.431,17.2,22.0,0.782,11.0,32.0,43.0,23.5,21.9,104.8,2022,7.7,4.8,14.2,11.3,34.6,0.326,26.9,54.0,0.498
2,Lg Rank,,13,29,11,29.0,13,13,13.0,8,29,25,24,30,28,2022,10,14,20,26,16,29.0,20,12,29.0
