,Unnamed: 0,G,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,PF,PTS,Year,STL,BLK,TOV,3P,3PA,3P%,2P,2PA,2P%
5,Opponent/G,,242.4,39.2,83.0,0.473,18.9,24.8,0.76,11.7,32.4,44.1,23.8,19.6,103.9,2009,8.0,5.0,13.3,6.5,17.5,0.375,32.7,65.5,0.499
6,Lg Rank,,7,25,23,24.0,16,16,8.0,25,27,27,28,28,25,2009,25,18,21,13,10,19.0,26,23,24.0
7,Year/Year,,0.4%,3.3%,2.0%,0.006,-1.8%,-2.9%,0.009,5.0%,-0.2%,1.2%,6.4%,-9.2%,2.8%,2009,10.5%,6.7%,-1.7%,10.3%,2.7%,0.026,2.1%,1.8%,0.001
0,Team,82.0,19705,3002,6601,0.455,1362,1867,0.73,927,2502,3429,1810,1581,7849,2010,532,466,1285,483,1457,0.332,2519,5144,0.49
1,Team/G,,240.3,36.6,80.5,0.455,16.6,22.8,0.73,11.3,30.5,41.8,22.1,19.3,95.7,2010,6.5,5.7,15.7,5.9,17.8,0.332,30.7,62.7,0.49
2,Lg Rank,,29,25,22,20.0,28,26,26.0,13,17,14,9,2,27,2010,23,3,28,19,14,27.0,20,19,19.0
3,Year/Year,,-0.9%,1.6%,-1.4%,0.013,0.6%,1.5%,-0.007,4.2%,5.3%,5.0%,5.0%,-4.2%,0.6%,2010,-7.0%,-3.3%,5.2%,-9.7%,-3.7%,-0.022,4.1%,-0.8%,0.023
4,Opponent,82.0,19705,3193,6792,0.47,1455,1910,0.762,879,2490,3369,1926,1588,8370,2010,686,363,1059,529,1457,0.363,2664,5335,0.499
5,Opponent/G,,240.3,38.9,82.8,0.47,17.7,23.3,0.762,10.7,30.4,41.1,23.5,19.4,102.1,2010,8.4,4.4,12.9,6.5,17.8,0.363,32.5,65.1,0.499
6,Lg Rank,,29,21,18,21.0,12,12,20.0,13,16,13,27,27,19,2010,29,9,26,18,12,22.0,21,24,21.0
7,Year/Year,,-0.9%,-0.8%,-0.2%,-0.003,-5.9%,-6.1%,0.002,-8.6%,-6.1%,-6.8%,-1.3%,-1.3%,-1.7%,2010,5.2%,-12.3%,-3.1%,-1.3%,1.8%,-0.011,-0.7%,-0.7%,0.0
0,Team,82.0,19855,3015,6594,0.457,1546,2187,0.707,955,2501,3456,1813,1733,8089,2011,585,402,1343,513,1519,0.338,2502,5075,0.493
1,Team/G,,242.1,36.8,80.4,0.457,18.9,26.7,0.707,11.6,30.5,42.1,22.1,21.1,98.6,2011,7.1,4.9,16.4,6.3,18.5,0.338,30.5,61.9,0.493
2,Lg Rank,,10,21,20,20.0,8,4,29.0,10,15,9,10,20,19,2011,19,13,29,14,11,25.0,14,22,13.0
3,Year/Year,,0.8%,0.4%,-0.1%,0.002,13.5%,17.1%,-0.023,3.0%,-0.0%,0.8%,0.2%,9.6%,3.1%,2011,10.0%,-13.7%,4.5%,6.2%,4.3%,0.006,-0.7%,-1.3%,0.003
4,Opponent,82.0,19855,3046,6688,0.455,1670,2167,0.771,914,2410,3324,1827,1811,8346,2011,659,404,1125,584,1598,0.365,2462,5090,0.484
5,Opponent/G,,242.1,37.1,81.6,0.455,20.4,26.4,0.771,11.1,29.4,40.5,22.3,22.1,101.8,2011,8.0,4.9,13.7,7.1,19.5,0.365,30.0,62.1,0.484
6,Lg Rank,,10,15,17,11.0,25,25,23.0,21,8,9,22,2,20,2011,27,18,21,25,25,20.0,12,10,12.0
7,Year/Year,,0.8%,-4.6%,-1.5%,-0.015,14.8%,13.5%,0.009,4.0%,-3.2%,-1.3%,-5.1%,14.0%,-0.3%,2011,-3.9%,11.3%,6.2%,10.4%,9.7%,0.002,-7.6%,-4.6%,-0.016
0,Team,66.0,15965,2439,5366,0.455,1046,1538,0.68,800,1943,2743,1385,1399,6438,2012,556,315,879,514,1441,0.357,1925,3925,0.49
1,Team/G,,241.9,37.0,81.3,0.455,15.8,23.3,0.68,12.1,29.4,41.6,21.0,21.2,97.5,2012,8.4,4.8,13.3,7.8,21.8,0.357,29.2,59.5,0.49
2,Lg Rank,,10,13,17,10.0,21,10,29.0,8,27,22,13,25,14,2012,6,22,2,5,5,12.0,22,26,7.0
3,Year/Year,,-0.1%,0.5%,1.1%,-0.003,-15.9%,-12.6%,-0.027,4.1%,-3.5%,-1.4%,-5.1%,0.3%,-1.1%,2012,18.1%,-2.6%,-18.7%,24.5%,17.9%,0.019,-4.4%,-3.9%,-0.003
4,Opponent,66.0,15965,2279,5098,0.447,1251,1678,0.746,712,1914,2626,1368,1401,6269,2012,396,296,966,460,1261,0.365,1819,3837,0.474
5,Opponent/G,,241.9,34.5,77.2,0.447,19.0,25.4,0.746,10.8,29.0,39.8,20.7,21.2,95.0,2012,6.0,4.5,14.6,7.0,19.1,0.365,27.6,58.1,0.474
6,Lg Rank,,10,5,1,14.0,27,27,8.0,6,5,2,16,5,13,2012,2,5,16,26,24,27.0,2,1,12.0
7,Year/Year,,-0.1%,-7.0%,-5.3%,-0.008,-6.9%,-3.8%,-0.025,-3.2%,-1.3%,-1.8%,-7.0%,-3.9%,-6.7%,2012,-25.3%,-9.0%,6.7%,-2.1%,-2.0%,-0.001,-8.2%,-6.3%,-0.01
0,Team,82.0,19730,3160,6608,0.478,1342,1888,0.711,938,2475,3413,1958,1716,8289,2013,784,461,1197,627,1752,0.358,2533,4856,0.522
1,Team/G,,240.6,38.5,80.6,0.478,16.4,23.0,0.711,11.4,30.2,41.6,23.9,20.9,101.1,2013,9.6,5.6,14.6,7.6,21.4,0.358,30.9,59.2,0.522
2,Lg Rank,,26,4,24,4.0,18,9,27.0,15,17,18,4,24,9,2013,1,7,14,10,9,16.0,10,23,2.0
3,Year/Year,,-0.5%,4.3%,-0.9%,0.024,3.3%,-1.2%,0.031,-5.6%,2.5%,0.1%,13.8%,-1.3%,3.6%,2013,13.5%,17.8%,9.6%,-1.8%,-2.1%,0.001,5.9%,-0.4%,0.031
4,Opponent,82.0,19730,2834,6397,0.443,1465,1956,0.749,891,2315,3206,1812,1712,7760,2013,606,335,1319,627,1682,0.373,2207,4715,0.468
5,Opponent/G,,240.6,34.6,78.0,0.443,17.9,23.9,0.749,10.9,28.2,39.1,22.1,20.9,94.6,2013,7.4,4.1,16.1,7.6,20.5,0.373,26.9,57.5,0.468
6,Lg Rank,,26,3,3,10.0,25,24,13.0,10,1,2,14,7,4,2013,8,4,1,23,18,26.0,1,2,6.0
7,Year/Year,,-0.5%,0.1%,1.0%,-0.004,-5.7%,-6.2%,0.003,0.7%,-2.6%,-1.7%,6.6%,-1.6%,-0.4%,2013,23.2%,-8.9%,9.9%,9.7%,7.4%,0.008,-2.3%,-1.1%,-0.006
0,Team,82.0,19755,3208,6761,0.474,1741,2384,0.73,858,2668,3526,2016,1767,8850,2014,703,397,1136,693,1966,0.352,2515,4795,0.525
1,Team/G,,240.9,39.1,82.5,0.474,21.2,29.1,0.73,10.5,32.5,43.0,24.6,21.5,107.9,2014,8.6,4.8,13.9,8.5,24.0,0.352,30.7,58.5,0.525
2,Lg Rank,,25,4,17,3.0,3,2,26.0,21,10,14,3,20,1,2014,6,12,7,13,8,22.0,11,24,3.0
3,Year/Year,,0.1%,1.5%,2.3%,-0.004,29.7%,26.3%,0.019,-8.5%,7.8%,3.3%,3.0%,3.0%,6.8%,2014,-10.3%,-13.9%,-5.1%,10.5%,12.2%,-0.005,-0.7%,-1.3%,0.003
4,Opponent,82.0,19755,3068,6958,0.441,1547,2049,0.755,1011,2575,3586,1908,1919,8278,2014,570,284,1261,595,1791,0.332,2473,5167,0.479
5,Opponent/G,,240.9,37.4,84.9,0.441,18.9,25.0,0.755,12.3,31.4,43.7,23.3,23.4,101.0,2014,7.0,3.5,15.4,7.3,21.8,0.332,30.2,63.0,0.479
6,Lg Rank,,25,13,23,5.0,22,22,12.0,29,11,25,25,3,14,2014,3,3,7,9,14,1.0,18,21,10.0
7,Year/Year,,0.1%,8.3%,8.8%,-0.002,5.6%,4.8%,0.006,13.5%,11.2%,11.9%,5.3%,12.1%,6.7%,2014,-5.9%,-15.2%,-4.4%,-5.1%,6.5%,-0.041,12.1%,9.6%,0.011
0,Team,82.0,19730,3228,6830,0.473,1468,2067,0.71,784,2711,3495,2031,1749,8751,2015,640,409,1012,827,2202,0.376,2401,4628,0.519
1,Team/G,,240.6,39.4,83.3,0.473,17.9,25.2,0.71,9.6,33.1,42.6,24.8,21.3,106.7,2015,7.8,5.0,12.3,10.1,26.9,0.376,29.3,56.4,0.519
2,Lg Rank,,26,3,13,2.0,7,4,28.0,28,10,20,3,24,2,2015,15,9,2,3,5,3.0,18,26,1.0
3,Year/Year,,-0.1%,0.6%,1.0%,-0.002,-15.7%,-13.3%,-0.02,-8.6%,1.6%,-0.9%,0.7%,-1.0%,-1.1%,2015,-9.0%,3.0%,-10.9%,19.3%,12.0%,0.023,-4.5%,-3.5%,-0.006
4,Opponent,82.0,19730,2984,6745,0.442,1560,2105,0.741,868,2649,3517,1904,1766,8211,2015,548,245,1171,683,1959,0.349,2301,4786,0.481
5,Opponent/G,,240.6,36.4,82.3,0.442,19.0,25.7,0.741,10.6,32.3,42.9,23.2,21.5,100.1,2015,6.7,3.0,14.3,8.3,23.9,0.349,28.1,58.4,0.481
6,Lg Rank,,26,7,7,11.0,28,28,5.0,9,16,13,21,3,16,2015,2,1,15,23,25,15.0,5,5,12.0
7,Year/Year,,-0.1%,-2.7%,-3.1%,0.001,0.8%,2.7%,-0.014,-14.1%,2.9%,-1.9%,-0.2%,-8.0%,-0.8%,2015,-3.9%,-13.7%,-7.1%,14.8%,9.4%,0.016,-7.0%,-7.4%,0.002
0,Team,82.0,19830,3141,6759,0.465,1490,2152,0.692,721,2727,3448,1873,1746,8569,2016,709,460,1063,797,2190,0.364,2344,4569,0.513
1,Team/G,,241.8,38.3,82.4,0.465,18.2,26.2,0.692,8.8,33.3,42.0,22.8,21.3,104.5,2016,8.6,5.6,13.0,9.7,26.7,0.364,28.6,55.7,0.513
2,Lg Rank,,11,16,25,6.0,11,4,29.0,29,17,25,11,24,7,2016,7,10,3,8,9,6.0,20,25,6.0
3,Year/Year,,0.5%,-2.7%,-1.0%,-0.008,1.5%,4.1%,-0.018,-8.0%,0.6%,-1.3%,-7.8%,-0.2%,-2.1%,2016,10.8%,12.5%,5.0%,-3.6%,-0.5%,-0.012,-2.4%,-1.3%,-0.006
4,Opponent,82.0,19830,3015,6946,0.434,1543,2055,0.751,968,2861,3829,1740,1842,8218,2016,583,259,1260,645,1909,0.338,2370,5037,0.471
5,Opponent/G,,241.8,36.8,84.7,0.434,18.8,25.1,0.751,11.8,34.9,46.7,21.2,22.5,100.2,2016,7.1,3.2,15.4,7.9,23.3,0.338,28.9,61.4,0.471
6,Lg Rank,,11,5,15,2.0,24,25,10.0,28,24,29,7,2,7,2016,4,1,9,8,10,5.0,6,19,3.0
7,Year/Year,,0.5%,1.0%,3.0%,-0.008,-1.1%,-2.4%,0.01,11.5%,8.0%,8.9%,-8.6%,4.3%,0.1%,2016,6.4%,5.7%,7.6%,-5.6%,-2.6%,-0.011,3.0%,5.2%,-0.01
0,Team,82.0,19755,3242,6820,0.475,1586,2128,0.745,738,2790,3528,1848,1626,8911,2017,612,347,1062,841,2245,0.375,2401,4575,0.525
1,Team/G,,240.9,39.5,83.2,0.475,19.3,26.0,0.745,9.0,34.0,43.0,22.5,19.8,108.7,2017,7.5,4.2,13.0,10.3,27.4,0.375,29.3,55.8,0.525
2,Lg Rank,,25,10,26,2.0,6,3,27.0,24,11,21,15,14,6,2017,20,21,7,9,11,7.0,17,23,4.0
3,Year/Year,,-0.4%,3.2%,0.9%,0.011,6.4%,-1.1%,0.053,2.4%,2.3%,2.3%,-1.3%,-6.9%,4.0%,2017,-13.7%,-24.6%,-0.1%,5.5%,2.5%,0.011,2.4%,0.1%,0.012
4,Opponent,82.0,19755,3163,6999,0.452,1480,1917,0.772,837,2700,3537,1891,1835,8559,2017,577,258,1084,753,2154,0.35,2410,4845,0.497
5,Opponent/G,,240.9,38.6,85.4,0.452,18.0,23.4,0.772,10.2,32.9,43.1,23.1,22.4,104.4,2017,7.0,3.1,13.2,9.2,26.3,0.35,29.4,59.1,0.497
6,Lg Rank,,25,11,14,11.0,16,16,17.0,14,13,12,17,1,12,2017,7,1,22,9,11,8.0,12,14,9.0
7,Year/Year,,-0.4%,4.9%,0.8%,0.018,-4.1%,-6.7%,0.021,-13.5%,-5.6%,-7.6%,8.7%,-0.4%,4.1%,2017,-1.0%,-0.4%,-14.0%,16.7%,12.8%,0.012,1.7%,-3.8%,0.027
0,Team,82.0,19705,3302,7004,0.471,1556,2095,0.743,832,2766,3598,1832,1638,8937,2018,628,373,1204,777,2196,0.354,2525,4808,0.525
1,Team/G,,240.3,40.3,85.4,0.471,19.0,25.5,0.743,10.1,33.7,43.9,22.3,20.0,109.0,2018,7.7,4.5,14.7,9.5,26.8,0.354,30.8,58.6,0.525
2,Lg Rank,,27,11,21,9.0,4,2,26.0,10,16,15,22,18,9,2018,14,18,19,22,22,23.0,7,12,9.0
3,Year/Year,,-0.3%,1.9%,2.7%,-0.004,-1.9%,-1.6%,-0.003,12.7%,-0.9%,2.0%,-0.9%,0.7%,0.3%,2018,2.6%,7.5%,13.4%,-7.6%,-2.2%,-0.021,5.2%,5.1%,0.0
4,Opponent,82.0,19705,3298,7194,0.458,1457,1864,0.782,871,2706,3577,2015,1803,8934,2018,699,462,1154,881,2477,0.356,2417,4717,0.512
5,Opponent/G,,240.3,40.2,87.7,0.458,17.8,22.7,0.782,10.6,33.0,43.6,24.6,22.0,109.0,2018,8.5,5.6,14.1,10.7,30.2,0.356,29.5,57.5,0.512
6,Lg Rank,,27,19,23,13.0,21,21,25.0,28,13,17,24,2,24,2018,27,29,21,18,21,9.0,20,18,14.0
7,Year/Year,,-0.3%,4.3%,2.8%,0.007,-1.6%,-2.8%,0.01,4.1%,0.2%,1.1%,6.6%,-1.7%,4.4%,2018,21.1%,79.1%,6.5%,17.0%,15.0%,0.006,0.3%,-2.6%,0.015
0,Team,82.0,19830,3384,7178,0.471,1853,2340,0.792,796,2936,3732,1970,1913,9442,2019,561,385,1193,821,2118,0.388,2563,5060,0.507
1,Team/G,,241.8,41.3,87.5,0.471,22.6,28.5,0.792,9.7,35.8,45.5,24.0,23.3,115.1,2019,6.8,4.7,14.5,10.0,25.8,0.388,31.3,61.7,0.507
2,Lg Rank,,11,17,24,7.0,1,1,8.0,22,8,13,18,28,5,2019,23,22,22,25,28,2.0,9,6,23.0
3,Year/Year,,0.6%,2.5%,2.5%,-0.0,19.1%,11.7%,0.049,-4.3%,6.1%,3.7%,7.5%,16.8%,5.7%,2019,-10.7%,3.2%,-0.9%,5.7%,-3.6%,0.034,1.5%,5.2%,-0.019
4,Opponent,82.0,19830,3423,7490,0.457,1677,2159,0.777,925,2826,3751,1976,1969,9372,2019,677,498,1081,849,2477,0.343,2574,5013,0.513
5,Opponent/G,,241.8,41.7,91.3,0.457,20.5,26.3,0.777,11.3,34.5,45.7,24.1,24.0,114.3,2019,8.3,6.1,13.2,10.4,30.2,0.343,31.4,61.1,0.513
6,Lg Rank,,11,18,25,14.0,28,28,24.0,28,11,19,11,1,25,2019,25,30,24,6,8,5.0,28,28,14.0
7,Year/Year,,0.6%,3.8%,4.1%,-0.001,15.1%,15.8%,-0.005,6.2%,4.4%,4.9%,-1.9%,9.2%,4.9%,2019,-3.1%,7.8%,-6.3%,-3.6%,0.0%,-0.013,6.5%,6.3%,0.001
0,Team,72.0,17380,2992,6425,0.466,1498,1894,0.791,767,2664,3431,1708,1594,8377,2020,511,338,1051,895,2410,0.371,2097,4015,0.522
1,Team/G,,241.4,41.6,89.2,0.466,20.8,26.3,0.791,10.7,37.0,47.7,23.7,22.1,116.3,2020,7.1,4.7,14.6,12.4,33.5,0.371,29.1,55.8,0.522
2,Lg Rank,,16,10,14,12.0,1,1,9.0,8,3,3,22,26,4,2020,24,18,13,13,16,6.0,13,14,17.0
3,Year/Year,,-0.2%,0.7%,1.9%,-0.006,-7.9%,-7.8%,-0.001,9.7%,3.3%,4.7%,-1.3%,-5.1%,1.0%,2020,3.7%,-0.0%,0.3%,24.2%,29.6%,-0.016,-6.8%,-9.6%,0.016
4,Opponent,72.0,17380,2846,6494,0.438,1335,1766,0.756,771,2491,3262,1709,1647,7913,2020,540,338,1013,886,2566,0.345,1960,3928,0.499
5,Opponent/G,,241.4,39.5,90.2,0.438,18.5,24.5,0.756,10.7,34.6,45.3,23.7,22.9,109.9,2020,7.5,4.7,14.1,12.3,35.6,0.345,27.2,54.6,0.499
6,Lg Rank,,16,8,21,3.0,19,22,3.0,25,13,18,9,1,13,2020,14,13,20,18,27,5.0,6,12,2.0
7,Year/Year,,-0.2%,-5.3%,-1.3%,-0.019,-9.3%,-6.8%,-0.021,-5.1%,0.4%,-1.0%,-1.5%,-4.7%,-3.8%,2020,-9.2%,-22.7%,6.7%,18.9%,18.0%,0.003,-13.3%,-10.8%,-0.014
0,Team,72.0,17280,3009,6242,0.482,1164,1387,0.839,678,2501,3179,1756,1383,8209,2021,509,295,950,1027,2498,0.411,1982,3744,0.529
1,Team/G,,240.0,41.8,86.7,0.482,16.2,19.3,0.839,9.4,34.7,44.2,24.4,19.2,114.0,2021,7.1,4.1,13.2,14.3,34.7,0.411,27.5,52.0,0.529
2,Lg Rank,,30,12,25,5.0,24,28,1.0,21,14,17,17,17,10,2021,20,29,7,6,14,1.0,19,21,18.0
3,Year/Year,,-0.6%,0.6%,-2.8%,0.016,-22.3%,-26.8%,0.048,-11.6%,-6.1%,-7.3%,2.8%,-13.2%,-2.0%,2021,-0.4%,-12.7%,-9.6%,14.7%,3.7%,0.04,-5.5%,-6.7%,0.007
4,Opponent,72.0,17280,2887,6223,0.464,1157,1489,0.777,659,2307,2966,1650,1303,7764,2021,510,304,925,833,2341,0.356,2054,3882,0.529
5,Opponent/G,,240.0,40.1,86.4,0.464,16.1,20.7,0.777,9.2,32.0,41.2,22.9,18.1,107.8,2021,7.1,4.2,12.8,11.6,32.5,0.356,28.5,53.9,0.529
6,Lg Rank,,30,9,7,13.0,10,9,13.0,5,1,1,3,27,4,2021,7,5,22,6,7,6.0,15,14,14.0
7,Year/Year,,-0.6%,1.4%,-4.2%,0.026,-13.3%,-15.7%,0.021,-14.5%,-7.4%,-9.1%,-3.5%,-20.9%,-1.9%,2021,-5.6%,-10.1%,-8.7%,-6.0%,-8.8%,0.011,4.8%,-1.2%,0.03
0,Team,82.0,19780,3285,7170,0.458,1273,1606,0.793,747,2860,3607,1969,1528,8890,2022,608,406,1126,1047,2802,0.374,2238,4368,0.512
1,Team/G,,241.2,40.1,87.4,0.458,15.5,19.6,0.793,9.1,34.9,44.0,24.0,18.6,108.4,2022,7.4,5.0,13.7,12.8,34.2,0.374,27.3,53.3,0.512
2,Lg Rank,,13,20,17,21.0,27,30,9.0,26,10,19,16,6,23,2022,15,8,14,12,20,3.0,19,14,25.0
3,Year/Year,,0.5%,-4.1%,0.9%,-0.024,-4.0%,1.7%,-0.047,-3.3%,0.4%,-0.4%,-1.5%,-3.0%,-4.9%,2022,4.9%,20.8%,4.1%,-10.5%,-1.5%,-0.037,-0.9%,2.4%,-0.017
4,Opponent,82.0,19780,3343,7432,0.45,1244,1606,0.775,984,2881,3865,1975,1515,8888,2022,631,339,1113,958,2780,0.345,2385,4652,0.513
5,Opponent/G,,241.2,40.8,90.6,0.45,15.2,19.6,0.775,12.0,35.1,47.1,24.1,18.5,108.4,2022,7.7,4.1,13.6,11.7,33.9,0.345,29.1,56.7,0.513
6,Lg Rank,,13,16,29,6.0,4,3,16.0,30,23,28,11,26,11,2022,18,6,15,5,9,7.0,22,28,4.0
7,Year/Year,,0.5%,1.7%,4.9%,-0.014,-5.6%,-5.3%,-0.002,31.1%,9.7%,14.4%,5.1%,2.1%,0.5%,2022,8.6%,-2.1%,5.7%,1.0%,4.3%,-0.011,2.0%,5.2%,-0.016
0,Team,82.0,19830,3370,7059,0.477,1533,1962,0.781,803,2742,3545,1959,1598,9314,2023,580,364,1167,1041,2735,0.381,2329,4324,0.539
1,Team/G,,241.8,41.1,86.1,0.477,18.7,23.9,0.781,9.8,33.4,43.2,23.9,19.5,113.6,2023,7.1,4.4,14.2,12.7,33.4,0.381,28.4,52.7,0.539
2,Lg Rank,,12,23,24,13.0,15,11,18.0,19,11,17,24,10,18,2023,18,21,18,10,14,3.0,22,19,23.0
3,Year/Year,,0.3%,2.6%,-1.5%,0.019,20.4%,22.2%,-0.011,7.5%,-4.1%,-1.7%,-0.5%,4.6%,4.8%,2023,-4.6%,-10.3%,3.6%,-0.6%,-2.4%,0.007,4.1%,-1.0%,0.026
4,Opponent,82.0,19830,3430,7243,0.474,1413,1832,0.771,838,2699,3537,2048,1607,9273,2023,640,343,1065,1000,2738,0.365,2430,4505,0.539
5,Opponent/G,,241.8,41.8,88.3,0.474,17.2,22.3,0.771,10.2,32.9,43.1,25.0,19.6,113.1,2023,7.8,4.2,13.0,12.2,33.4,0.365,29.6,54.9,0.539
6,Lg Rank,,12,16,15,16.0,6,7,7.0,13,14,13,11,20,12,2023,23,10,24,12,14,19.0,16,17,11.0
7,Year/Year,,0.3%,2.6%,-2.5%,0.024,13.6%,14.1%,-0.003,-14.8%,-6.3%,-8.5%,3.7%,6.1%,4.3%,2023,1.4%,1.2%,-4.3%,4.4%,-1.5%,0.021,1.9%,-3.2%,0.027
